,code,filmo,movie_code,average_audience
6451,10013266,분노의 질주: 더 세븐,20143580,976296
6389,10054347,유고와 라라: 하늘고래와 구름섬 대모험,20158091,37973
6507,20198586,장수상회,20140703,10176
6408,20182906,스물,20148845,0
6544,10003018,신은 죽지 않았다,20157782,0
6497,20159637,세계일주,20127568,0
6401,20114821,엘리노어 릭비: 그 남자 그 여자,20142884,1230869
6459,20224228,화장,20133682,0
6496,20237546,세계일주,20127568,394935
6455,10006424,화장,20133682,260170
6384,20207827,개: dog eat dog,20143252,516
6440,10054347,윈드랜드,20157584,39422
6532,10005532,장수상회,20140703,270148
6445,10018193,다이노 타임,20100211,6063
6426,10085518,한 번 더 해피엔딩,20141085,9717
6433,10034948,백 투 더 비기닝,20156161,1201649
6417,20163848,스물,20148845,9439
6423,10090792,한 번 더 해피엔딩,20141085,335019
6444,10039400,다이노 타임,20100211,21040
6521,20221790,장수상회,20140703,0
6484,10075724,신데렐라,20156841,746467
6458,20223845,화장,20133682,0
6465,10063343,엑시덴탈 러브,20158622,372516
6383,20218888,개: dog eat dog,20143252,0
6416,10005383,스물,20148845,690469
6398,10045773,송 원,20157121,1707841
6351,10072718,조류인간,20148685,0
6418,20128452,스물,20148845,2026151
6407,10061669,스물,20148845,0
6490,20191157,우주로봇 씨어,20143983,63861
6466,10005410,약장수,20156321,2046968
6464,10063816,엑시덴탈 러브,20158622,497674
6502,10028490,장수상회,20140703,57535
6494,10072695,세계일주,20127568,259053
6510,10057492,장수상회,20140703,98151
6533,10007518,장수상회,20140703,1757444
6542,10036337,베스트 엑조틱 메리골드 호텔,20126470,80102
6511,20216506,장수상회,20140703,0
6513,20217527,장수상회,20140703,0
6554,20166160,청춘의 증언,20157588,338320
6525,20221882,장수상회,20140703,0
6536,10077997,스틸 앨리스,20145042,603450
6523,20221830,장수상회,20140703,0
6516,20183250,장수상회,20140703,1088
6509,10060157,장수상회,20140703,0
6534,10069498,스틸 앨리스,20145042,256521
6549,10054493,나는 공무원이다,20113391,852437
6550,10004264,나는 공무원이다,20113391,725392
6597,20223746,파울볼,20157587,0
6552,20179066,나는 공무원이다,20113391,0
6541,10025018,베스트 엑조틱 메리골드 호텔,20126470,36319
6517,20219146,장수상회,20140703,0
6524,10054391,장수상회,20140703,687733
6565,10051786,백자의 사람 : 조선의 흙이 되다,20127046,378520
6548,10086737,신은 죽지 않았다,20157782,0
6543,10011098,베스트 엑조틱 메리골드 호텔,20126470,539157
6506,10090203,장수상회,20140703,284427
6503,10054391,장수상회,20140703,687733
6559,20114821,엘리노어 릭비: 그 여자,20144242,1233836
6535,10044466,스틸 앨리스,20145042,491682
6566,10030161,백자의 사람 : 조선의 흙이 되다,20127046,493495
6598,20223827,파울볼,20157587,0
6575,10024539,결혼하지 않아도 괜찮을까,20143922,43632
6518,20149940,장수상회,20140703,0
6590,10067353,파울볼,20157587,3264654
6564,20172889,더 딥 블루 씨,20157624,806029
6563,10015525,더 딥 블루 씨,20157624,406248
6579,10069498,스틸 앨리스,20145042,256521
6593,20220106,파울볼,20157587,0
6586,10025943,아름다운 유혹,20157861,117998
6512,10030361,장수상회,20140703,43432
6545,10075489,신은 죽지 않았다,20157782,140
6567,10061332,백자의 사람 : 조선의 흙이 되다,20127046,254
6587,20207446,아름다운 유혹,20157861,0
6589,20207146,파울볼,20157587,0
6577,20209226,모두의 천사 가디,20157023,0
6568,10034527,백자의 사람 : 조선의 흙이 되다,20127046,0
6592,20218691,파울볼,20157587,0
6580,10044466,스틸 앨리스,20145042,491682
6558,10083589,폴 매카트니의 락쇼,20155783,10128
6531,10056600,장수상회,20140703,0
6594,20221892,파울볼,20157587,0
6572,10057778,은하철도의 꿈,20149715,0
6508,20206946,장수상회,20140703,0
6555,10075263,청춘의 증언,20157588,707644
6576,10079681,결혼하지 않아도 괜찮을까,20143922,14228
6583,10059375,"땡큐, 대디",20157021,77
6522,20221790,장수상회,20140703,0
6546,10081383,신은 죽지 않았다,20157782,0
6530,20223877,장수상회,20140703,0
6561,10067405,화이트 갓,20142422,0
6520,20185788,장수상회,20140703,0
6527,20222863,장수상회,20140703,0
6547,10051169,신은 죽지 않았다,20157782,0
6514,20217728,장수상회,20140703,0
6498,10035121,아리아,20156963,20542
6526,10058890,장수상회,20140703,883776
6501,20239046,장수상회,20140703,0
6595,20222228,파울볼,20157587,0
6519,20220400,장수상회,20140703,0
6515,20144408,장수상회,20140703,0
6591,20218682,파울볼,20157587,0
6538,10068911,베스트 엑조틱 메리골드 호텔,20126470,743756
6540,10081008,베스트 엑조틱 메리골드 호텔,20126470,69059
6539,10033433,베스트 엑조틱 메리골드 호텔,20126470,823085
6553,20199448,나는 공무원이다,20113391,42674
6584,20115287,"땡큐, 대디",20157021,5102
6600,20224080,파울볼,20157587,0
6582,10075721,스틸 앨리스,20145042,91078
6560,10064095,엘리노어 릭비: 그 여자,20144242,984830
6573,10007129,은하철도의 꿈,20149715,3014
6528,20223142,장수상회,20140703,0
6569,10056308,백자의 사람 : 조선의 흙이 되다,20127046,0
6562,10002724,화이트 갓,20142422,0
6578,20209227,모두의 천사 가디,20157023,0
6557,10065562,청춘의 증언,20157588,0
6585,20208086,후쿠시마의 미래,20138314,0
6599,20224075,파울볼,20157587,0
6556,10008451,청춘의 증언,20157588,2066697
6588,20207447,아름다운 유혹,20157861,0
6570,20203230,백자의 사람 : 조선의 흙이 되다,20127046,42923
6571,10051862,은하철도의 꿈,20149715,0
6581,10077997,스틸 앨리스,20145042,603450
6574,10040074,결혼하지 않아도 괜찮을까,20143922,194690
6596,20223746,파울볼,20157587,0
6537,10075721,스틸 앨리스,20145042,91078
6642,20208206,노아의 방주: 남겨진 녀석들,20158069,0
6607,10021267,인서전트,20144461,375191
6601,20224081,파울볼,20157587,0
6631,20147107,차이나타운,20149266,13360
6603,20126694,인서전트,20144461,136747
6616,20125838,차이나타운,20149266,782935
6610,10032109,세레나,20158201,440801
6640,20111089,차이나타운,20149266,12209
6618,20191126,차이나타운,20149266,0
6628,20221727,차이나타운,20149266,0
6634,10061811,차이나타운,20149266,0
6706,20199597,연애의 맛,20149062,0
6737,20222233,산다,20148449,0
6626,20145674,차이나타운,20149266,0
6619,20136885,차이나타운,20149266,279204
6730,20220390,산다,20148449,0
6768,10034095,어벤져스: 에이지 오브 울트론,20148493,546089
6636,20232324,차이나타운,20149266,0
6709,10033626,윈터 슬립,20158061,1400301
6777,20188937,반짝이는 박수 소리,20148982,0
6721,20218356,산다,20148449,0
6705,20224346,연애의 맛,20149062,0
6745,20224231,산다,20148449,0
6779,20218935,반짝이는 박수 소리,20148982,0
6686,20131254,샌 안드레아스,20144682,519584
6782,10036277,사이코패스,20159655,85164
6639,20203246,차이나타운,20149266,512382
6637,10043631,차이나타운,20149266,901356
6650,10029013,두 개의 달,20125916,1638069
6621,20111834,차이나타운,20149266,0
6611,10062627,세레나,20158201,842988
6785,20179337,철암 계곡의 혈투,20111027,0
6764,20120281,어벤져스: 에이지 오브 울트론,20148493,114770
6717,10057192,산다,20148449,0
6644,10047326,빌리와 용감한 녀석들 3,20158428,101934
6614,10033703,해피 홀리데이,20157223,311365
6673,20112741,위아영,20158670,254611
6718,20217486,산다,20148449,0
6647,10005816,두 개의 달,20125916,4332714
6606,10025029,인서전트,20144461,631001
6734,20220995,산다,20148449,0
6761,10062937,어벤져스: 에이지 오브 울트론,20148493,2651860
6690,10054638,세컨 찬스,20159507,10204
6798,10076403,기생수 파트2,20158561,49670
6625,20143687,차이나타운,20149266,628508
6609,10009269,인서전트,20144461,0
6632,20195643,차이나타운,20149266,13203
6668,10082841,언프렌디드: 친구삭제,20158704,0
6733,20111222,산다,20148449,500
6617,20111842,차이나타운,20149266,4415
6612,10017663,해피 홀리데이,20157223,512254
6608,20184490,인서전트,20144461,300898
6712,10077755,윈터 슬립,20158061,0
6679,20113355,혜경궁 홍씨,20159224,1730
6649,10013826,두 개의 달,20125916,1100718
6683,20160665,혜경궁 홍씨,20159224,0
6793,10064095,엘리노어 릭비: 그 남자,20144241,1047274
6674,10041879,위아영,20158670,867299
6605,20112741,인서전트,20144461,246439
6697,20218894,연애의 맛,20149062,0
6646,10029463,두 개의 달,20125916,661435
6622,20217893,차이나타운,20149266,0
6775,20209247,반짝이는 박수 소리,20148982,0
6685,10013266,샌 안드레아스,20144682,1072024
6645,10067448,빌리와 용감한 녀석들 3,20158428,40705
6630,20180526,차이나타운,20149266,0
6704,20199597,연애의 맛,20149062,0
6707,20199597,연애의 맛,20149062,0
6744,20195894,산다,20148449,0
6716,20224074,산다,20148449,0
6698,20219235,연애의 맛,20149062,0
6753,10039400,다이노 타임,20100211,21040
6765,10083638,어벤져스: 에이지 오브 울트론,20148493,1247568
6771,20113992,명량: 회오리 바다를 향하여,20157431,11547
6699,20221787,연애의 맛,20149062,0
6742,20158461,산다,20148449,0
6693,20066563,연애의 맛,20149062,1324930
6681,20208886,혜경궁 홍씨,20159224,0
6629,20152525,차이나타운,20149266,0
6739,20180883,산다,20148449,0
6789,10071891,철암 계곡의 혈투,20111027,0
6763,10041659,어벤져스: 에이지 오브 울트론,20148493,155462
6722,20218383,산다,20148449,0
6766,10084334,어벤져스: 에이지 오브 울트론,20148493,326571
6695,20217909,연애의 맛,20149062,0
6691,10050782,연애의 맛,20149062,940788
6662,10018594,생 로랑,20157561,6933
6749,20279389,산다,20148449,5177
6602,10020204,인서전트,20144461,266349
6711,10013234,윈터 슬립,20158061,0
6713,10036176,자전거 탄 소년,20113481,98364
6657,10047586,런 올 나이트,20157041,714996
6703,20199597,연애의 맛,20149062,0
6671,10088562,언프렌디드: 친구삭제,20158704,0
6755,20112363,다이노 타임,20100211,473681
6731,20220962,산다,20148449,0
6684,10090114,혜경궁 홍씨,20159224,1026
6661,10015127,생 로랑,20157561,281607
6656,20169559,런 올 나이트,20157041,483407
6738,20222726,산다,20148449,0
6720,20218229,산다,20148449,0
6752,10053158,다이노 타임,20100211,63672
6670,10076111,언프렌디드: 친구삭제,20158704,0
6776,20209248,반짝이는 박수 소리,20148982,0
6615,10006380,차이나타운,20149266,1400605
6724,20218550,산다,20148449,0
6689,10008346,세컨 찬스,20159507,549
6736,10053687,산다,20148449,0
6702,20195894,연애의 맛,20149062,0
6692,20233266,연애의 맛,20149062,126
6667,20236946,명량: 회오리 바다를 향하여,20157431,0
6664,20113992,명량: 회오리 바다를 향하여,20157431,11547
6780,20221906,반짝이는 박수 소리,20148982,0
6675,20185628,위아영,20158670,56534
6758,10024081,어벤져스: 에이지 오브 울트론,20148493,662120
6767,10064202,어벤져스: 에이지 오브 울트론,20148493,113869
6805,20113116,매드 맥스: 분노의 도로,20144741,7784807
6627,20216387,차이나타운,20149266,15328
6663,10006204,명량: 회오리 바다를 향하여,20157431,0
6772,20164537,명량: 회오리 바다를 향하여,20157431,4200321
6743,20224074,산다,20148449,0
6696,20110896,연애의 맛,20149062,774
6687,10008795,세컨 찬스,20159507,257027
6665,20164537,명량: 회오리 바다를 향하여,20157431,4200321
6643,10054347,노아의 방주: 남겨진 녀석들,20158069,21678
6672,10031151,위아영,20158670,756242
6700,20222226,연애의 맛,20149062,0
6801,10081106,매드 맥스: 분노의 도로,20144741,1036319
6719,20163331,산다,20148449,0
6728,20185682,산다,20148449,0
6723,20141980,산다,20148449,0
6682,20222224,혜경궁 홍씨,20159224,0
6783,10055385,철암 계곡의 혈투,20111027,608
6653,20183947,두 개의 달,20125916,0
6635,10055086,차이나타운,20149266,93151
6741,20195626,산다,20148449,0
6676,10048489,내 슬픈 창녀들의 추억,20127406,1016
6760,10038163,어벤져스: 에이지 오브 울트론,20148493,1467307
6756,10016538,어벤져스: 에이지 오브 울트론,20148493,1853822
6726,10035687,산다,20148449,0
6660,10000212,생 로랑,20157561,83847
6750,10025920,다이노 타임,20100211,121033
6774,20236946,명량: 회오리 바다를 향하여,20157431,0
6800,20129732,엘리노의 비밀,20113512,154900
6659,10062523,런 올 나이트,20157041,934814
6658,10076296,런 올 나이트,20157041,1898121
6740,20187299,산다,20148449,0
6751,10063852,다이노 타임,20100211,612568
6748,20113591,산다,20148449,13457
6680,10054389,혜경궁 홍씨,20159224,0
6604,10075742,인서전트,20144461,260281
6654,10030191,두 개의 달,20125916,1304
6796,10042037,기생수 파트2,20158561,21054
6794,20114821,엘리노어 릭비: 그 남자,20144241,1332642
6759,10077150,어벤져스: 에이지 오브 울트론,20148493,2758317
6799,20169220,엘리노의 비밀,20113512,0
6669,10063765,언프렌디드: 친구삭제,20158704,0
6652,20182674,두 개의 달,20125916,0
6624,20182801,차이나타운,20149266,0
6795,10056315,기생수 파트2,20158561,47250
6701,20180886,연애의 맛,20149062,0
6651,20179756,두 개의 달,20125916,0
6623,20142388,차이나타운,20149266,0
6727,20185682,산다,20148449,0
6655,10019770,런 올 나이트,20157041,765844
6729,20220387,산다,20148449,0
6725,10035635,산다,20148449,1334
6613,10012140,해피 홀리데이,20157223,0
6638,10003307,차이나타운,20149266,349172
6790,10054219,철암 계곡의 혈투,20111027,0
6781,20129635,사이코패스,20159655,28031
6817,20179278,투 라이프,20156967,21142
6694,20160451,연애의 맛,20149062,0
6860,20112216,19곰 테드 2,20156749,521726
6846,20143340,위험한 상견례 2,20143512,0
6732,20220971,산다,20148449,0
6648,20112886,두 개의 달,20125916,34695
6762,10013003,어벤져스: 에이지 오브 울트론,20148493,1367790
6620,20111279,차이나타운,20149266,1718502
6754,10018193,다이노 타임,20100211,6063
6666,20175963,명량: 회오리 바다를 향하여,20157431,542906
6855,10027996,카페 드 플로르,20127509,19540
6835,20195689,위험한 상견례 2,20143512,790954
6784,20113337,철암 계곡의 혈투,20111027,218
6735,20221678,산다,20148449,0
6778,20221906,반짝이는 박수 소리,20148982,0
6812,10042104,네이든,20159901,692565
6641,20188328,노아의 방주: 남겨진 녀석들,20158069,255760
6769,20188749,어벤져스: 에이지 오브 울트론,20148493,0
6633,20153744,차이나타운,20149266,2196691
6787,20133720,철암 계곡의 혈투,20111027,0
6715,10029163,산다,20148449,12772
6710,20112794,윈터 슬립,20158061,0
6757,10077282,어벤져스: 에이지 오브 울트론,20148493,1619039
6773,20175963,명량: 회오리 바다를 향하여,20157431,542906
6861,10036152,19곰 테드 2,20156749,671602
6848,20152098,위험한 상견례 2,20143512,0
6708,20153088,연애의 맛,20149062,7801
6678,10043668,내 슬픈 창녀들의 추억,20127406,7017
6677,10062898,내 슬픈 창녀들의 추억,20127406,342304
6688,10021904,세컨 찬스,20159507,0
6714,20125883,자전거 탄 소년,20113481,0
6746,10057015,산다,20148449,18232
6770,10006204,명량: 회오리 바다를 향하여,20157431,0
6844,20129309,위험한 상견례 2,20143512,0
6837,10040580,위험한 상견례 2,20143512,4384227
6834,10033703,해피 홀리데이,20157223,311365
6833,10012140,해피 홀리데이,20157223,0
6828,20208566,"어떤 여행, 시민창작뮤지컬",20143382,0
6857,20120602,카페 드 플로르,20127509,0
6788,20113543,철암 계곡의 혈투,20111027,0
6847,20195572,위험한 상견례 2,20143512,0
6831,20227737,"어떤 여행, 시민창작뮤지컬",20143382,0
6830,20227227,"어떤 여행, 시민창작뮤지컬",20143382,0
6849,20223753,위험한 상견례 2,20143512,0
6786,10060033,철암 계곡의 혈투,20111027,0
6802,10035154,매드 맥스: 분노의 도로,20144741,382985
6815,10069305,투 라이프,20156967,0
6820,20175941,난 그녀와 키스했다,20151202,1519
6865,10074540,"알로, 슈티",20150661,63892
6853,20232287,위험한 상견례 2,20143512,0
6856,20120601,카페 드 플로르,20127509,0
6791,10069842,철암 계곡의 혈투,20111027,185978
