,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
2574,재키,칠레,그린나래미디어(주),504,2469804,15세이상관람가,드라마,2017-01-25,67,1402,2017-02-01,18902
2575,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,일본,(주)넥스트엔터테인먼트월드(NEW),50714,920233,전체관람가,애니메이션,2017-01-25,315,8967,2017-02-01,98994
2576,키코리키: 황금모자의 비밀,러시아,(주)영화사 빅,0,0,전체관람가,애니메이션,2017-01-25,186,2118,2017-02-01,26110
2577,톰과 릴리: 그들만의 공간,미국,C 무비,392490,0,12세이상관람가,드라마,2017-01-25,4,48,2017-02-01,330
2578,돈키호테 맨 오브 라만차,미국,주식회사 풍경소리,6915,0,12세이상관람가,어드벤처,2017-01-26,5,5,2017-02-02,27
2579,허클베리 핀의 매직 어드벤쳐: 램프의 요정 지니에게 소원을 말해봐,러시아,(주)소나무픽쳐스,0,0,전체관람가,애니메이션,2017-01-26,5,6,2017-02-02,20
2580,뚜르: 내 생애 최고의 49일,한국,(주)리틀빅픽쳐스,72368,0,12세이상관람가,다큐멘터리,2017-02-01,221,1903,2017-02-08,23777
2581,라이언,호주,(주)이수C&E,375353,1014548,12세이상관람가,드라마,2017-02-01,173,10688,2017-02-08,76088
2582,무공비계,중국,(주)케이알씨지,0,0,12세이상관람가,액션|어드벤처|드라마,2017-02-01,6,6,2017-02-08,33
2583,더 트러스트,미국,(주)케이알씨지,0,0,15세이상관람가,범죄|스릴러,2017-02-02,6,6,2017-02-09,32
2584,맛있는 워킹걸,한국,(주)케이알씨지,880,0,청소년관람불가,멜로/로맨스,2017-02-02,20,142,2017-02-09,178
2585,사랑의 시대,덴마크,찬란,1589048,34108,청소년관람불가,드라마|멜로/로맨스,2017-02-02,21,316,2017-02-09,3429
2586,장기왕 : 가락시장 레볼루션,한국,하준사,42335,0,15세이상관람가,코미디,2017-02-02,17,105,2017-02-09,811
2587,컨택트,미국,유니버설픽쳐스인터내셔널 코리아(유),42335,4201624,12세이상관람가,SF|드라마|스릴러,2017-02-02,509,54584,2017-02-09,474040
2588,명탐정 코난: 에피소드 원-작아진 명탐정,일본,씨제이이앤엠(주),1715839,0,12세이상관람가,애니메이션,2017-02-08,166,15453,2017-02-15,96807
2589,트리플 엑스 리턴즈,미국,롯데쇼핑㈜롯데엔터테인먼트,8649,2183505,15세이상관람가|15세이상관람가,액션|어드벤처|스릴러,2017-02-08,581,68598,2017-02-15,434853
2590,레고 배트맨 무비,미국,워너브러더스 코리아(주),649496,1093266,전체관람가|전체관람가,애니메이션|액션|코미디,2017-02-09,381,7285,2017-02-16,124397
2591,무림쟁패: 황제암살단,중국,(주)소나무픽쳐스,270189,0,12세이상관람가,액션|드라마,2017-02-09,5,58,2017-02-16,72
2592,발레리나,프랑스,판씨네마(주),2498,706405,전체관람가|전체관람가,애니메이션|어드벤처|가족|뮤지컬,2017-02-09,317,6787,2017-02-16,125537
2593,밤의 이야기,프랑스,데이지엔터테인먼트,0,0,전체관람가,애니메이션|판타지,2012-11-29,21,508,2012-12-06,4505
2595,엔딩노트,일본,(주)영화사 진진,39029,0,전체관람가,드라마|다큐멘터리,2012-11-29,10,236,2012-12-06,3636
2597,스노든,프랑스,(주)리틀빅픽쳐스,167132,4157976,15세이상관람가,스릴러|드라마,2017-02-09,277,4376,2017-02-16,36345
2598,언프렌드,독일,(주)크리픽쳐스,11815,0,15세이상관람가,스릴러,2017-02-09,179,4554,2017-02-16,22892
2599,조작된 도시,한국,씨제이이앤엠(주),4720,10857914,15세이상관람가,범죄|액션,2017-02-09,771,157669,2017-02-16,1511076
2600,퍼스널 쇼퍼,프랑스,아이 엠,422892,608924,15세이상관람가,드라마|스릴러,2017-02-09,79,1113,2017-02-16,10017
2601,페기 구겐하임: 아트 애딕트,미국,에스디시코리아 주식회사,5993122,0,12세이상관람가,다큐멘터리,2017-02-09,12,363,2017-02-16,1937
2602,폴링 스노우,영국,주식회사 디에스이이디,0,2247398,15세이상관람가,멜로/로맨스|스릴러,2017-02-09,22,668,2017-02-16,1905
2603,50가지 그림자: 심연,미국,유니버설픽쳐스인터내셔널 코리아(유),8531,248488,청소년관람불가,드라마|멜로/로맨스,2017-02-09,419,24738,2017-02-16,156963
2604,파노스와 요르고스 그리고 당나귀,독일,(유)영화사 화수분,20965,6161,12세이상관람가,드라마|코미디,2017-02-11,1,7,2017-02-18,21
2605,"그래, 가족",한국,월트디즈니컴퍼니코리아 유한책임회사,82739,5776632,12세이상관람가,코미디,2017-02-15,353,8010,2017-02-22,42580
2606,그레이트 월,미국,유니버설픽쳐스인터내셔널 코리아(유),25171,876435,12세이상관람가|12세이상관람가,판타지|액션,2017-02-15,593,46451,2017-02-22,444800
2607,더 큐어,미국,이십세기폭스코리아(주),36459,0,청소년관람불가,미스터리|스릴러,2017-02-15,405,25961,2017-02-22,152506
2608,맨체스터 바이 더 씨,미국,THE 픽쳐스,0,3268503,15세이상관람가,드라마,2017-02-15,100,2887,2017-02-22,31448
2609,재심,한국,오퍼스픽쳐스|CGV아트하우스,0,9556123,15세이상관람가,드라마,2017-02-15,727,121122,2017-02-22,1370817
2610,금빛 모자이크 프리티 데이즈,일본,(주)퍼스트런,21738,0,전체관람가,애니메이션,2017-02-16,80,1023,2017-02-23,3497
2611,런던 타운,미국,레인메이커필름,168172,628611,15세이상관람가,드라마,2017-02-16,15,47,2017-02-23,348
2612,마이펫 오지,스페인,롯데쇼핑㈜롯데엔터테인먼트,16685,0,전체관람가,애니메이션|어드벤처,2017-02-16,390,16002,2017-02-23,91955
2613,아주 긴 변명,일본,(주)영화사 진진,115609,104800,15세이상관람가,드라마,2017-02-16,49,597,2017-02-23,5487
2614,첩보원: 독일군 잠입작전,스웨덴,(주)소나무픽쳐스,0,0,15세이상관람가,액션|전쟁|드라마,2017-02-16,5,58,2017-02-23,72
2615,트롤,미국,씨제이이앤엠(주),0,4219489,전체관람가|전체관람가,애니메이션,2017-02-16,507,29500,2017-02-23,334536
2616,극장판 빰바라빤쮸: 바나나 왕국의 비밀,일본,(주)스마일이엔티,230023,188329,전체관람가,애니메이션|어드벤처,2017-02-22,140,1051,2017-03-01,10214
2617,더 소노 시온: 소노 시온이라는 생물,일본,제인앤유,355407,0,12세이상관람가,다큐멘터리,2017-02-22,5,5,2017-03-01,20
2618,레이디버그,한국,(주)삼지애니메이션,234767,396414,전체관람가,애니메이션|액션|어드벤처,2017-02-22,140,4151,2017-03-01,36891
2619,루시드 드림,한국,(주)넥스트엔터테인먼트월드(NEW),234767,7547952,15세이상관람가,SF|스릴러,2017-02-22,461,26333,2017-03-01,100189
2620,문라이트,미국,CGV아트하우스,1045,555706,15세이상관람가,드라마,2017-02-22,170,7923,2017-03-01,71031
2621,미인어,중국,(주)라이크 콘텐츠,75704,126259,12세이상관람가,판타지|멜로/로맨스|코미디,2017-02-22,60,443,2017-03-01,3534
2622,싱글라이더,한국,워너브러더스 코리아(주),48782,3198226,15세이상관람가,드라마,2017-02-22,554,65584,2017-03-01,320079
2623,용을 찾아서,중국,(주)머스트씨무비릴리징컴퍼니,29627,0,전체관람가,애니메이션|어드벤처,2017-02-22,56,788,2017-03-01,8609
2624,존 윅 - 리로드,미국,(주)제이앤씨미디어그룹,13452,6126470,청소년관람불가,액션|범죄|스릴러,2017-02-22,224,40988,2017-03-01,220625
2625,핵소 고지,미국,판씨네마(주),9042,3781168,15세이상관람가,드라마|전쟁,2017-02-22,442,23123,2017-03-01,152375
2626,23 아이덴티티,미국,유니버설픽쳐스인터내셔널 코리아(유),9042,1306207,15세이상관람가,스릴러,2017-02-22,503,137005,2017-03-01,1316094
2627,극장판 소드 아트 온라인 -오디널 스케일-,일본,(주)박수엔터테인먼트,9042,118722,12세이상관람가,애니메이션|SF|액션,2017-02-23,98,15368,2017-03-02,75097
2628,도성풍운 2,홍콩,(주)드림팩트엔터테인먼트,0,0,15세이상관람가,액션|코미디,2017-02-23,5,5,2017-03-02,37
2629,샤룩칸의 팬,인도,주식회사 씨엠닉스,537575,0,15세이상관람가,액션|스릴러|드라마,2017-02-23,3,6,2017-03-02,41
2630,실종 : 택시 납치 사건,중국,(주)케이알씨지,0,0,15세이상관람가,범죄|스릴러,2017-02-23,5,6,2017-03-02,37
2631,임페리엄,미국,THE 픽쳐스,9419,2230513,청소년관람불가,범죄|스릴러|드라마,2017-02-23,3,3,2017-03-02,28
2632,중년 부부의 섹스 교육,일본,(주)투윈글로벌,177867,0,청소년관람불가,성인물(에로),2017-02-23,1,1,2017-03-02,2
2633,천하제일검,중국,(주)소나무픽쳐스,32349,0,12세이상관람가,액션|드라마,2017-02-23,5,58,2017-03-02,72
2634,마영정: 상해야인시대,중국,즐감,618598,0,15세이상관람가,액션|범죄,2017-02-27,5,10,2017-03-06,33
2635,"구름의 저편, 약속의 장소",일본,(주)삼지애니메이션,2938,1559,12세이상관람가,애니메이션|드라마,2017-02-28,9,55,2017-03-07,4054
2636,사일런스,미국,씨네그루(주)키다리이엔티,8417,2314411,15세이상관람가,드라마,2017-02-28,304,7030,2017-03-07,61237
2637,시티 워: 익스트림 킬러,미국,노바엔터테인먼트 ,23505,0,청소년관람불가,액션,2017-02-28,50,1057,2017-03-07,1077
2638,눈길,한국,(주)엣나인필름|CGV아트하우스,784771,6302296,15세이상관람가,드라마,2017-03-01,495,37284,2017-03-08,104626
2639,눈발,한국,(주)리틀빅픽쳐스,784771,202950,15세이상관람가,드라마,2017-03-01,64,2496,2017-03-08,12601
2640,러빙,미국,유니버설픽쳐스인터내셔널 코리아(유),784771,627652,12세이상관람가,드라마|멜로/로맨스,2017-03-01,137,1669,2017-03-08,9033
2641,로건,미국,이십세기폭스코리아(주),784771,1597858,청소년관람불가,액션|SF,2017-03-01,849,256255,2017-03-08,1312794
2642,매직키드 보보,말레이시아,(주)박수엔터테인먼트,17252,0,전체관람가,애니메이션,2017-03-01,219,6535,2017-03-08,15335
2643,아이히만 쇼,영국,(주)디스테이션,98237,951608,15세이상관람가,드라마,2017-03-01,13,198,2017-03-08,1396
2644,커피 메이트,한국,(주)스톰픽쳐스코리아,324224,1293466,청소년관람불가,멜로/로맨스,2017-03-01,98,839,2017-03-08,5819
2645,해빙,한국,롯데쇼핑㈜롯데엔터테인먼트,334865,8206085,15세이상관람가,스릴러,2017-03-01,828,386128,2017-03-08,1006919
2646,테러 트랩,미국,(주)케이알씨지,334865,0,청소년관람불가,스릴러|공포(호러),2012-11-29,1,2,2012-12-06,10
2647,10일간의 원나잇 스탠드,프랑스,(주)소나무픽쳐스,60,0,청소년관람불가,멜로/로맨스|드라마,2012-11-29,1,252,2012-12-06,1510
2648,26년,한국,(주)인벤트스톤|영화사청어람(주),0,9615845,15세이상관람가,액션|드라마,2012-11-29,442,113921,2012-12-06,1208968
2650,네모난원,한국,(주)팝엔터테인먼트,6970,53650,15세이상관람가,드라마|멜로/로맨스,2012-12-06,15,818,2012-12-13,6736
2651,늑대소년-확장판,한국,씨제이이앤엠(주),0,8655803,15세이상관람가,멜로/로맨스|드라마|판타지,2012-12-06,211,18475,2012-12-13,269521
2652,더 스토리: 세상에 숨겨진 사랑,미국,(주)에스비에스콘텐츠허브,185978,3152212,15세이상관람가,드라마|스릴러|멜로/로맨스,2012-12-06,94,3586,2012-12-13,32396
2653,녹화중이야,한국,노가리필름|(주)인디플러그,18804,0,15세이상관람가,멜로/로맨스,2017-03-02,5,19,2017-03-09,384
2654,아메리칸 초밥왕,미국,THE 픽쳐스,3965448,0,전체관람가,드라마,2017-03-02,5,5,2017-03-09,219
2655,포에트리 브로셀,스페인,(주)티앤엘엔터테인먼트,0,0,청소년관람불가,멜로/로맨스,2017-03-03,4,4,2017-03-10,42
2656,이룰 수 없는 사랑,미국,(주)인스터피씨엠,0,0,전체관람가,공연,2017-03-04,7,134,2017-03-11,318
2657,슬립리스: 크리미널 나이트,미국,(주)미디어로그,0,1364449,15세이상관람가,액션|범죄|스릴러,2017-03-08,153,2226,2017-03-15,17486
2658,신 고질라,일본,메가박스(주)플러스엠,435,62849,12세이상관람가,SF|액션|드라마,2017-03-08,156,746,2017-03-15,6709
2659,콩: 스컬 아일랜드,미국,워너브러더스 코리아(주),88940,1406099,12세이상관람가|12세이상관람가,액션|어드벤처|판타지,2017-03-08,780,93804,2017-03-15,1195510
2660,파도가 지나간 자리,미국,CGV아트하우스,10,1428228,15세이상관람가,드라마|멜로/로맨스,2017-03-08,228,3677,2017-03-15,55475
2661,걸 온 더 트레인,미국,씨제이이앤엠(주),813656,6155130,청소년관람불가,드라마|스릴러|미스터리,2017-03-09,331,4046,2017-03-16,27148
2662,검객풍운,중국,(주)소나무픽쳐스,464718,0,15세이상관람가,액션|드라마,2017-03-09,5,58,2017-03-16,72
2663,내 이름은 꾸제트,프랑스,(주)스마일이엔티,7116,0,전체관람가,애니메이션|가족,2017-03-09,68,629,2017-03-16,9169
2664,쇼콜라,프랑스,판씨네마(주),65826,0,12세이상관람가,드라마,2017-03-09,51,262,2017-03-16,3344
2665,아티스트: 다시 태어나다,한국,(주)콘텐츠판다,2270800,860822,15세이상관람가,드라마|범죄|미스터리,2017-03-09,119,638,2017-03-16,5512
2666,절벽 위의 트럼펫,일본,투썸업픽쳐스,10113,133946,전체관람가,판타지|멜로/로맨스,2017-03-09,9,71,2017-03-16,623
2667,쥬라기 파크: 아마존 어드벤쳐,영국,(주)케이알씨지,105297,0,15세이상관람가,어드벤처|스릴러,2017-03-09,5,8,2017-03-16,49
2668,파워캐치 완다: 버그본의 지구 습격,일본,(주)에이원엔터테인먼트|(주)삼지애니메이션,21889,0,전체관람가,애니메이션|액션|어드벤처,2017-03-09,59,195,2017-03-16,10025
2669,붉은 거북,프랑스,유니버설픽쳐스인터내셔널 코리아(유),0,0,전체관람가,애니메이션|판타지,2017-03-11,17,502,2017-03-18,829
2671,블리드 포 디스,미국,(주)리틀빅픽쳐스,0,0,15세이상관람가,드라마,2017-03-16,162,816,2017-03-23,7859
2672,비정규직 특수요원,한국,(주)이수C&E|(주)스톰픽쳐스코리아,0,4042554,15세이상관람가,코미디|액션,2017-03-16,448,21892,2017-03-23,144229
2673,스페이스 비트윈 어스,미국,씨네그루(주)키다리이엔티,0,1837434,12세이상관람가,어드벤처|드라마|멜로/로맨스|SF,2017-03-16,347,4401,2017-03-23,27744
2674,어폴로지,캐나다,(주)영화사 그램,0,0,12세이상관람가,다큐멘터리,2017-03-16,51,504,2017-03-23,2731
2675,오버 더 펜스,일본,주식회사 씨네룩스,13739,194349,15세이상관람가,드라마,2017-03-16,71,1039,2017-03-23,7838
2676,왕을 참하라,한국,(주)박수엔터테인먼트,0,60684,청소년관람불가,드라마,2017-03-16,54,539,2017-03-23,3779
2677,천하무림불패,중국,(주)케이알씨지,103967,0,12세이상관람가,드라마,2017-03-16,5,5,2017-03-23,40
2678,토니 에드만,독일,그린나래미디어(주),381220,0,청소년관람불가,드라마,2017-03-16,60,858,2017-03-23,9952
2679,판타스틱 피어,영국,노바엔터테인먼트 ,726443,1338179,청소년관람불가,코미디,2017-03-16,5,5,2017-03-23,45
2680,패트와 매트: 뚝딱뚝딱 대소동,체코,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-03-16,79,370,2017-03-23,5607
2681,골드,미국,CGV아트하우스,0,1859315,15세이상관람가,드라마|어드벤처,2017-03-22,200,4355,2017-03-29,23431
2682,더 건맨 : 테이큰 감독 뉴프로젝트,프랑스,(유)조이앤컨텐츠그룹,0,0,15세이상관람가,액션|스릴러,2017-03-22,5,5,2017-03-29,30
2683,만담강호,한국,㈜인디스토리,25457,0,청소년관람불가,애니메이션|코미디|액션,2017-03-22,8,48,2017-03-29,1112
2684,아우토반,영국,와이드 릴리즈(주),0,2828017,15세이상관람가,액션|스릴러,2017-03-22,149,3707,2017-03-29,21807
2685,개구리왕국 2,중국,예지림엔터테인먼트,253315,275834,전체관람가,애니메이션,2017-03-23,62,779,2017-03-30,11155
2686,극장판 암살교실 : 365일의 시간,일본,(주)박수엔터테인먼트,4108491,0,12세이상관람가,애니메이션,2017-03-23,86,2240,2017-03-30,20027
2687,"나의 딸, 나의 누나",프랑스,판씨네마(주),11169,235912,15세이상관람가,드라마,2017-03-23,25,85,2017-03-30,1608
2688,무림지존: 천하제일검,중국,(주)소나무픽쳐스,0,0,15세이상관람가,액션|드라마,2017-03-23,5,58,2017-03-30,72
2689,밤의 해변에서 혼자,한국,(주)영화제작전원사 |(주)콘텐츠판다,0,4591683,청소년관람불가,드라마,2017-03-23,129,5022,2017-03-30,32664
2690,보통사람,한국,오퍼스픽쳐스,16508,10215913,15세이상관람가,드라마,2017-03-23,621,35583,2017-03-30,329602
2691,아기돼지 3형제와 매직램프,중국,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-03-23,66,330,2017-03-30,14860
2692,위대한 임무,미국,(재)CBS,269271,36208,12세이상관람가,드라마|전쟁,2017-03-23,52,696,2017-03-30,5292
2693,프리즌,한국,(주)쇼박스,263842,5248179,청소년관람불가,범죄|액션,2017-03-23,909,168336,2017-03-30,1700909
2694,행복 목욕탕,일본,(주)디스테이션,0,136357,12세이상관람가,가족|드라마,2017-03-23,98,1614,2017-03-30,13639
2695,히든 피겨스,미국,이십세기폭스코리아(주),463770,2842343,12세이상관람가,드라마,2017-03-23,419,15834,2017-03-30,208809
2696,롤플레이,한국,골든타이드픽처스(주),0,0,청소년관람불가,멜로/로맨스|스릴러,2012-12-06,4,10,2012-12-13,243
2697,마린,프랑스,프리비젼엔터테인먼트,200,349287,청소년관람불가,드라마,2012-12-06,11,178,2012-12-13,3208
2698,마린스키 발레: 호두까기 인형 3D,러시아,(주)인스터피씨엠,1534,0,전체관람가,공연,2012-12-06,6,67,2012-12-13,1176
2699,모터웨이: 분노의 질주,홍콩,(주)미디어로그,16995,0,15세이상관람가,액션|드라마|범죄,2012-12-06,1,101,2012-12-13,815
2700,신의 소녀들,루마니아,찬란,718193,0,15세이상관람가,드라마,2012-12-06,11,207,2012-12-13,3383
2701,엔드 오브 왓치,미국,(주)인벤트스톤,718193,0,청소년관람불가,범죄|드라마|미스터리|스릴러|액션,2012-12-06,49,1274,2012-12-13,11177
2702,영화판,한국,(주)씨타마운틴픽쳐스,0,924664,12세이상관람가,다큐멘터리,2012-12-06,9,75,2012-12-13,773
2703,공각기동대 : 고스트 인 더 쉘,미국,롯데쇼핑㈜롯데엔터테인먼트,0,3331144,15세이상관람가|15세이상관람가,SF|범죄|액션,2017-03-29,763,114618,2017-04-05,651472
2704,데스노트: 더 뉴 월드,일본,(주)디스테이션,0,8311,15세이상관람가,범죄|드라마|스릴러,2017-03-29,309,4947,2017-04-05,27559
2705,미스 슬로운,미국,(주)메인타이틀픽쳐스,0,13163911,15세이상관람가,드라마|스릴러,2017-03-29,102,3474,2017-04-05,28451
2706,원라인,한국,(주)넥스트엔터테인먼트월드(NEW),0,10505778,15세이상관람가,범죄,2017-03-29,613,53333,2017-04-05,351725
2707,쿵푸 요가,중국,브릿지웍스 엔터테인먼트(주),261670,428445,12세이상관람가,액션|어드벤처|코미디,2017-03-29,103,1190,2017-04-05,10871
2708,강호의 무림신공,중국,(유)조이앤시네마,0,0,12세이상관람가,액션,2017-03-30,5,5,2017-04-06,39
2709,그곳에서만 빛난다,일본,제인앤유,58064,0,청소년관람불가,멜로/로맨스|드라마,2017-03-30,5,5,2017-04-06,29
2710,리버 로드,중국,주식회사 골든럭,1109176,0,전체관람가,드라마,2017-03-30,17,99,2017-04-06,1091
2711,분노,일본,메가박스(주)플러스엠,503910,942869,청소년관람불가,스릴러,2017-03-30,99,1575,2017-04-06,14034
2712,아뉴스 데이,프랑스,찬란,0,7695,15세이상관람가,드라마,2017-03-30,40,849,2017-04-06,5534
2713,콜리션,한국,THE 픽쳐스,0,5960,청소년관람불가,공포(호러)|스릴러,2017-03-30,8,9,2017-04-06,355
2714,투 러버스 앤 베어,캐나다,(주)팝엔터테인먼트,949696,0,청소년관람불가,드라마|멜로/로맨스,2017-03-30,73,386,2017-04-06,3212
2715,나부코,미국,(주)인스터피씨엠,262070,21414,전체관람가,공연,2017-04-01,6,191,2017-04-08,514
2717,시간위의 집,한국,(주)리틀빅픽쳐스|(주)페퍼민트앤컴퍼니,0,9224062,15세이상관람가,미스터리|스릴러,2017-04-05,407,15518,2017-04-12,119274
2718,어느날,한국,오퍼스픽쳐스|CGV아트하우스,16915,3470298,15세이상관람가,멜로/로맨스,2017-04-05,457,24326,2017-04-12,198408
2719,개에게 처음 이름을 지어준 날,일본,(주)퍼스트런|글뫼 주식회사,525599,24053,전체관람가,드라마|다큐멘터리,2017-04-06,43,242,2017-04-13,1816
2720,나를 찾아서,미국,(주)케이알씨지,0,0,12세이상관람가,드라마,2017-04-06,5,5,2017-04-13,29
2721,"다시, 벚꽃",한국,(주)영화사 진진,216852,0,12세이상관람가,다큐멘터리,2017-04-06,132,754,2017-04-13,5552
2722,랜드 오브 마인,덴마크,(주)싸이더스|아이 엠,0,10186,15세이상관람가,드라마|전쟁,2017-04-06,97,1141,2017-04-13,9693
2723,링스,미국,(주)다자인소프트,360066,657929,15세이상관람가,공포(호러),2017-04-06,103,1880,2017-04-13,15071
2724,불곰영웅 밤세: 도둑들의 도시,스웨덴,(주)일레븐엔터테인먼트,470205,0,전체관람가,애니메이션,2017-04-06,12,31,2017-04-13,1028
2725,슈퍼 버드,멕시코,와이드 릴리즈(주),10480,112201,전체관람가,애니메이션,2017-04-06,146,1022,2017-04-13,19543
2726,어느 독재자,프랑스,주식회사 디에스이이디,2021923,0,15세이상관람가,드라마,2017-04-06,20,715,2017-04-13,1601
2727,여자의 일생,프랑스,그린나래미디어(주),0,39125,15세이상관람가,멜로/로맨스,2017-04-06,19,253,2017-04-13,2351
2728,원스텝,한국,(주)드림팩트엔터테인먼트,0,1867078,12세이상관람가,드라마,2017-04-06,33,66,2017-04-13,1567
2729,팔극권: 불공대천,중국,(주)소나무픽쳐스,0,0,12세이상관람가,액션|드라마,2017-04-06,5,58,2017-04-13,72
2730,패트리어트 데이,미국,(주)이수C&E,0,2789109,15세이상관람가,드라마|스릴러,2017-04-06,373,9580,2017-04-13,71191
2731,플라워,스페인,(주)모멘텀엔터테인먼트,314229,0,12세이상관람가,드라마,2017-04-06,2,7,2017-04-13,259
2732,1812 나폴레옹 대전투,러시아,(주)케이알씨지,314229,0,12세이상관람가,어드벤처|드라마,2017-04-06,5,5,2017-04-13,30
2733,로즈,아일랜드,(주)박수엔터테인먼트,54,4164120,15세이상관람가,멜로/로맨스|드라마,2017-04-12,106,1037,2017-04-19,12012
2734,분노의 질주: 더 익스트림,미국,유니버설픽쳐스인터내셔널 코리아(유),18373,5092778,15세이상관람가,액션|범죄|스릴러,2017-04-12,"1,238",208481,2017-04-19,1794978
2735,아빠는 딸,한국,메가박스(주)플러스엠,155070,3900156,12세이상관람가,코미디,2017-04-12,460,33396,2017-04-19,357625
2736,극장판 어드벤처 타임: 비밀의 아일랜드,미국,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-04-13,53,314,2017-04-20,13508
2737,댄서,영국,(주)엣나인필름,0,0,15세이상관람가,다큐멘터리,2017-04-13,43,902,2017-04-20,9457
2738,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,미국,월트디즈니컴퍼니코리아 유한책임회사,7923,870935,전체관람가,애니메이션|어드벤처|가족|판타지|뮤지컬,2017-04-13,75,530,2017-04-20,18896
2739,소곤소곤 별,일본,제인앤유,1093118,151,전체관람가,SF|판타지,2017-04-13,5,5,2017-04-20,19
2740,십계: 구원의 길,브라질,씨네그루(주)키다리이엔티,63419,0,전체관람가,드라마,2017-04-13,93,1588,2017-04-20,10673
2741,지니어스,영국,(주)라이크 콘텐츠,0,2599906,12세이상관람가,드라마,2017-04-13,167,2955,2017-04-20,19924
2742,테이큰 비긴즈,영국,THE 픽쳐스,4968,0,15세이상관람가,드라마|스릴러,2017-04-13,5,6,2017-04-20,51
2743,흑집사 -북 오브 더 아틀란틱-,일본,(주)박수엔터테인먼트,15821,20594,15세이상관람가,애니메이션|판타지|드라마|액션,2017-04-13,80,3011,2017-04-20,17894
2745,공각기동대 신극장판,일본,(주)레인메이커필름|(주)모멘텀엔터테인먼트,0,0,15세이상관람가,애니메이션|SF|액션,2017-04-20,24,63,2017-04-27,1270
2746,"나의 사랑, 그리스",그리스,(주)팝엔터테인먼트,0,1414321,15세이상관람가,드라마|멜로/로맨스,2017-04-20,115,1452,2017-04-27,13666
2747,더 플랜,한국,(주)엣나인필름,0,0,15세이상관람가,다큐멘터리,2017-04-20,147,4533,2017-04-27,25199
2748,저지드레드 3D,영국,롯데쇼핑㈜롯데엔터테인먼트,43205,0,청소년관람불가,SF|액션,2012-12-06,183,6063,2012-12-13,47113
2750,헤이츠,미국,(주)나이너스엔터테인먼트,19415,0,15세이상관람가,스릴러|공포(호러),2012-12-06,74,2300,2012-12-13,14311
2751,고양이를 빌려드립니다,일본,(주)영화사 조제,0,4074,12세이상관람가,드라마|코미디,2012-12-13,9,334,2012-12-20,3552
2753,리멤버,독일,(주)씨타마운틴픽쳐스,0,3332,15세이상관람가,드라마|멜로/로맨스|전쟁,2012-12-13,10,177,2012-12-20,1709
2754,메모리즈,일본,에이원엔터테인먼트,68646,0,15세이상관람가,애니메이션|판타지|코미디|액션,2012-12-13,6,36,2012-12-20,958
2755,마리안느와 마가렛,한국,(주)팝엔터테인먼트,23841,0,전체관람가,다큐멘터리,2017-04-20,48,1361,2017-04-27,14408
2756,모놀리스,이탈리아,이언픽쳐스,0,1,12세이상관람가,드라마|스릴러,2017-04-20,58,313,2017-04-27,1654
2757,아버지와 이토씨,일본,와이드 릴리즈(주),0,399215,12세이상관람가,드라마|코미디,2017-04-20,86,691,2017-04-27,4972
2758,오두막,미국,판씨네마(주),0,3871750,12세이상관람가,드라마,2017-04-20,382,6150,2017-04-27,44456
2759,지렁이,한국,투썸업픽쳐스,1,19570,청소년관람불가,드라마,2017-04-20,22,166,2017-04-27,1835
2760,콜로설,캐나다,(주)드림팩트엔터테인먼트,86413,3789445,12세이상관람가,액션|코미디|SF,2017-04-20,305,3367,2017-04-27,14070
2761,파운더,미국,CGV아트하우스,1,854021,15세이상관람가,드라마,2017-04-20,288,3730,2017-04-27,26370
2762,파워레인져스: 더 비기닝,미국,(주)넥스트엔터테인먼트월드(NEW),1377,1897585,12세이상관람가,액션|어드벤처|판타지|SF,2017-04-20,431,10413,2017-04-27,70601
2763,1940: 최강의 독일 전차부대,덴마크,(주)소나무픽쳐스,4728,0,15세이상관람가,전쟁|액션|드라마,2017-04-20,5,58,2017-04-27,72
2764,나는 부정한다,영국,(주)티캐스트,3399,688145,12세이상관람가,드라마,2017-04-26,89,1321,2017-05-03,17166
2765,"서서평, 천천히 평온하게",한국,커넥트픽쳐스(주),636631,3123760,전체관람가,다큐멘터리,2017-04-26,164,3034,2017-05-03,55887
2766,임금님의 사건수첩,한국,씨제이이앤엠(주),32729,7434370,12세이상관람가,코미디|어드벤처|액션,2017-04-26,934,108463,2017-05-03,1111569
2767,특별시민,한국,(주)쇼박스,108420,11429297,15세이상관람가,드라마,2017-04-26,"1,154",186007,2017-05-03,1208488
2768,극장판 또봇: 로봇군단의 습격,한국,씨제이이앤엠(주),0,256409,전체관람가,애니메이션,2017-04-27,143,3017,2017-05-04,97298
2769,극장판 쿠로코의 농구 라스트 게임,일본,(주)박수엔터테인먼트,203047,0,12세이상관람가,애니메이션,2017-04-27,96,5416,2017-05-04,26124
2770,다이노 어드벤처: 먹이사슬의 제왕,영국,(주)박수엔터테인먼트,0,0,전체관람가,애니메이션,2017-04-27,15,51,2017-05-04,1553
