,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day14_date,day14_audience
2449,일지화여,중국,(주)케이알씨지,64,0,12세이상관람가,사극|액션,2016-12-08,5,5,2016-12-21,45
2450,뚜르: 내 생애 최고의 49일,한국,(주)리틀빅픽쳐스,0,0,12세이상관람가,다큐멘터리,2017-02-01,221,1903,2017-02-14,26297
2451,맨체스터 바이 더 씨,미국,THE 픽쳐스,0,3268503,15세이상관람가,드라마,2017-02-15,100,2887,2017-02-28,42115
2452,명탐정 코난: 에피소드 원-작아진 명탐정,일본,씨제이이앤엠(주),381220,0,12세이상관람가,애니메이션,2017-02-08,166,15453,2017-02-21,120469
2453,레이디버그,한국,(주)삼지애니메이션,0,792828,전체관람가,애니메이션|액션|어드벤처,2017-02-22,140,4151,2017-03-07,40308
2454,싱글라이더,한국,워너브러더스 코리아(주),0,3198226,15세이상관람가,드라마,2017-02-22,554,65584,2017-03-07,344469
2455,맛있는 워킹걸,한국,(주)케이알씨지,166,0,청소년관람불가,멜로/로맨스,2017-02-02,20,142,2017-02-15,208
2456,"그래, 가족",한국,월트디즈니컴퍼니코리아 유한책임회사,269271,5776632,12세이상관람가,코미디,2017-02-15,353,8010,2017-02-28,44499
2457,다른 길이 있다,한국,무브먼트|영화사 몸,88940,391789,15세이상관람가,드라마,2017-01-19,30,325,2017-02-01,2531
2458,공조,한국,씨제이이앤엠(주),185978,8524244,15세이상관람가,액션,2017-01-18,900,151845,2017-01-31,4860129
2459,더 트러스트,미국,(주)케이알씨지,0,0,15세이상관람가,범죄|스릴러,2017-02-02,6,6,2017-02-15,54
2460,라이언,호주,(주)이수C&E,0,1014548,12세이상관람가,드라마,2017-02-01,173,10688,2017-02-14,95356
2461,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,일본,(주)이수C&E,230023,0,전체관람가,애니메이션|어드벤처|판타지|가족,2016-12-22,303,8494,2017-01-04,259147
2462,처녀 파티 2017,미국,(주)케이알씨지,0,0,청소년관람불가,코미디|멜로/로맨스,2017-01-12,20,142,2017-01-25,196
2463,조작된 도시,한국,씨제이이앤엠(주),4108491,10857914,15세이상관람가,범죄|액션,2017-02-09,771,157669,2017-02-22,2155595
2464,최후의 Z,아이슬란드,(주)드림팩트엔터테인먼트,1045,3193413,12세이상관람가,드라마|SF|스릴러,2016-12-28,19,131,2017-01-10,3391
2465,폴링 스노우,영국,주식회사 디에스이이디,0,2247398,15세이상관람가,멜로/로맨스|스릴러,2017-02-09,22,668,2017-02-22,2481
2466,퍼스널 쇼퍼,프랑스,아이 엠,11169,608924,15세이상관람가,드라마|스릴러,2017-02-09,79,1113,2017-02-22,12419
2467,사랑하기 때문에,한국,(주)넥스트엔터테인먼트월드(NEW),8417,8479057,12세이상관람가,코미디|멜로/로맨스,2017-01-04,496,44941,2017-01-17,338588
2468,유신의 추억-다카키 마사오의 전성시대,한국,엠투,9042,6171,12세이상관람가,다큐멘터리,2012-11-22,2,33,2012-12-05,474
2469,지저스 크라이스트 슈퍼스타,미국,유니버설픽쳐스인터내셔널 코리아(유),0,0,12세이상관람가,뮤지컬,2012-11-22,22,273,2012-12-05,3336
2470,몽키킹 히어로: 손오공과 요괴왕의 대결,중국,(주)케이알씨지,0,0,12세이상관람가,코미디|액션|판타지,2017-01-19,6,6,2017-02-01,58
2471,파파좀비,한국,㈜인디스토리,9419,70136,전체관람가,드라마,2016-12-29,4,14,2017-01-11,341
2472,스노든,프랑스,(주)리틀빅픽쳐스,253315,4157976,15세이상관람가,스릴러|드라마,2017-02-09,277,4376,2017-02-22,38888
2473,페기 구겐하임: 아트 애딕트,미국,에스디시코리아 주식회사,0,0,12세이상관람가,다큐멘터리,2017-02-09,12,363,2017-02-22,2864
2474,뚜르: 내 생애 최고의 49일,한국,(주)리틀빅픽쳐스,0,0,12세이상관람가,다큐멘터리,2017-02-01,221,1903,2017-02-14,26297
2475,톰과 릴리: 그들만의 공간,미국,C 무비,0,0,12세이상관람가,드라마,2017-01-25,4,48,2017-02-07,387
2476,모아나,미국,월트디즈니컴퍼니코리아 유한책임회사,334865,8135836,전체관람가|전체관람가,애니메이션,2017-01-12,756,84797,2017-01-25,1387379
2477,문영,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0,4290887,15세이상관람가,드라마,2017-01-12,23,1359,2017-01-25,5962
2478,사이에서,한국,(주)씨타마운틴픽쳐스|영화사 민들레,7410,0,청소년관람불가,드라마,2012-11-22,4,13,2012-12-05,341
2479,극장판 빰바라빤쮸: 바나나 왕국의 비밀,일본,(주)스마일이엔티,0,188329,전체관람가,애니메이션|어드벤처,2017-02-22,140,1051,2017-03-07,10341
2480,뚜르: 내 생애 최고의 49일,한국,(주)리틀빅픽쳐스,0,0,12세이상관람가,다큐멘터리,2017-02-01,221,1903,2017-02-14,26297
2481,무공비계,중국,(주)케이알씨지,1014,0,12세이상관람가,액션|어드벤처|드라마,2017-02-01,6,6,2017-02-14,55
2482,더 큐어,미국,이십세기폭스코리아(주),1642456,0,청소년관람불가,미스터리|스릴러,2017-02-15,405,25961,2017-02-28,159929
2483,23 아이덴티티,미국,유니버설픽쳐스인터내셔널 코리아(유),503910,1306207,15세이상관람가,스릴러,2017-02-22,503,137005,2017-03-07,1562611
2484,사일런스,미국,씨네그루(주)키다리이엔티,262070,2314411,15세이상관람가,드라마,2017-02-28,304,7030,2017-03-13,78685
2485,눈발,한국,(주)리틀빅픽쳐스,0,202950,15세이상관람가,드라마,2017-03-01,64,2496,2017-03-14,13237
2486,핵소 고지,미국,판씨네마(주),1109176,3781168,15세이상관람가,드라마|전쟁,2017-02-22,442,23123,2017-03-07,166783
2487,그레이트 월,미국,유니버설픽쳐스인터내셔널 코리아(유),263842,876435,12세이상관람가|12세이상관람가,판타지|액션,2017-02-15,593,46451,2017-02-28,496550
2488,극장판 암살교실 : 365일의 시간,일본,(주)박수엔터테인먼트,1529,0,12세이상관람가,애니메이션,2017-03-23,86,2240,2017-04-05,25930
2489,문라이트,미국,CGV아트하우스,0,555706,15세이상관람가,드라마,2017-02-22,170,7923,2017-03-07,115738
2490,아우토반,영국,와이드 릴리즈(주),19415,2828017,15세이상관람가,액션|스릴러,2017-03-22,149,3707,2017-04-04,23180
2491,금빛 모자이크 프리티 데이즈,일본,(주)퍼스트런,0,0,전체관람가,애니메이션,2017-02-16,80,1023,2017-03-01,4339
2492,소림사 무림 탐정-취의전장,중국,(주)케이알씨지,104,0,12세이상관람가,액션,2017-01-05,5,5,2017-01-18,58
2493,로봇 오버로드,영국,노바엔터테인먼트 ,10,946413,12세이상관람가,SF|액션,2017-01-19,20,159,2017-02-01,188
2494,장기왕 : 가락시장 레볼루션,한국,하준사,0,0,15세이상관람가,코미디,2017-02-02,17,105,2017-02-15,1088
2495,루시드 드림,한국,(주)넥스트엔터테인먼트월드(NEW),0,7547952,15세이상관람가,SF|스릴러,2017-02-22,461,26333,2017-03-07,101821
2496,레이디버그,한국,(주)삼지애니메이션,0,792828,전체관람가,애니메이션|액션|어드벤처,2017-02-22,140,4151,2017-03-07,40308
2497,존 윅 - 리로드,미국,(주)제이앤씨미디어그룹,58064,6126470,청소년관람불가,액션|범죄|스릴러,2017-02-22,224,40988,2017-03-07,255641
2498,극장판 소드 아트 온라인 -오디널 스케일-,일본,(주)박수엔터테인먼트,0,118722,12세이상관람가,애니메이션|SF|액션,2017-02-23,98,15368,2017-03-08,91666
2499,아메리칸 초밥왕,미국,THE 픽쳐스,0,0,전체관람가,드라마,2017-03-02,5,5,2017-03-15,231
2500,마영정: 상해야인시대,중국,즐감,9485,0,15세이상관람가,액션|범죄,2017-02-27,5,10,2017-03-12,46
2501,더 트러스트,미국,(주)케이알씨지,0,0,15세이상관람가,범죄|스릴러,2017-02-02,6,6,2017-02-15,54
2502,얼라이드,미국,롯데쇼핑㈜롯데엔터테인먼트,324224,3179652,15세이상관람가,스릴러|드라마|멜로/로맨스,2017-01-11,488,43776,2017-01-24,474109
2503,사다코 대 카야코,일본,유니버설픽쳐스인터내셔널 코리아(유),2938,0,15세이상관람가,공포(호러),2017-01-04,130,5065,2017-01-17,25283
2504,매기스 플랜,미국,오드,7116,4072829,15세이상관람가,코미디|멜로/로맨스,2017-01-25,69,2278,2017-02-07,36576
2505,미인어,중국,(주)라이크 콘텐츠,261670,126259,12세이상관람가,판타지|멜로/로맨스|코미디,2017-02-22,60,443,2017-03-07,3871
2506,커피 메이트,한국,(주)스톰픽쳐스코리아,0,1293466,청소년관람불가,멜로/로맨스,2017-03-01,98,839,2017-03-14,6313
2507,슬립리스: 크리미널 나이트,미국,(주)미디어로그,0,1364449,15세이상관람가,액션|범죄|스릴러,2017-03-08,153,2226,2017-03-21,18549
2508,더 소노 시온: 소노 시온이라는 생물,일본,제인앤유,0,0,12세이상관람가,다큐멘터리,2017-02-22,5,5,2017-03-07,32
2509,토끼와 거북이 패밀리가 떴다,미국,예지림엔터테인먼트,100,0,전체관람가,애니메이션|어드벤처|가족,2012-11-22,1,2,2012-12-05,169
2510,걱정말아요,한국,(주)레인보우팩토리,784771,9064,청소년관람불가,드라마,2017-01-05,11,57,2017-01-18,701
2511,발레리나,프랑스,판씨네마(주),0,1412810,전체관람가|전체관람가,애니메이션|어드벤처|가족|뮤지컬,2017-02-09,317,6787,2017-02-22,170931
2512,발레리나,프랑스,판씨네마(주),0,1412810,전체관람가|전체관람가,애니메이션|어드벤처|가족|뮤지컬,2017-02-09,317,6787,2017-02-22,170931
2513,철가방 우수氏,한국,씨제이이앤엠(주),537575,405106,12세이상관람가,드라마,2012-11-22,108,4980,2012-12-05,74764
2514,사랑의 시대,덴마크,찬란,13739,34108,청소년관람불가,드라마|멜로/로맨스,2017-02-02,21,316,2017-02-15,4477
2515,파도가 지나간 자리,미국,CGV아트하우스,18373,1428228,15세이상관람가,드라마|멜로/로맨스,2017-03-08,228,3677,2017-03-21,72481
2516,테러 트랩,미국,(주)케이알씨지,20,0,청소년관람불가,스릴러|공포(호러),2012-11-29,1,2,2012-12-12,17
2517,아이히만 쇼,영국,(주)디스테이션,216852,951608,15세이상관람가,드라마,2017-03-01,13,198,2017-03-14,1787
2518,트롤,미국,씨제이이앤엠(주),718193,8438978,전체관람가|전체관람가,애니메이션,2017-02-16,507,29500,2017-03-01,589253
2519,녹터널 애니멀스,미국,유니버설픽쳐스인터내셔널 코리아(유),17252,4728790,청소년관람불가,드라마|스릴러,2017-01-11,198,2551,2017-01-24,27493
2520,아워 이디엇 브라더 ,미국,씨너스엔터테인먼트(주),0,1898176,청소년관람불가,드라마|가족|코미디,2012-11-29,59,2501,2012-12-12,25608
2521,시티 워: 익스트림 킬러,미국,노바엔터테인먼트 ,1,0,청소년관람불가,액션,2017-02-28,50,1057,2017-03-13,1097
2522,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,일본,(주)넥스트엔터테인먼트월드(NEW),105297,920233,전체관람가,애니메이션,2017-01-25,315,8967,2017-02-07,118184
2523,눈의 여왕 3: 눈과 불의 마법대결,러시아,(주)이수C&E,618598,291743,전체관람가,애니메이션|어드벤처|가족|판타지,2017-01-04,458,34965,2017-01-17,354327
2524,아주 긴 변명,일본,(주)영화사 진진,16995,104800,15세이상관람가,드라마,2017-02-16,49,597,2017-03-01,7234
2525,걱정말아요,한국,(주)레인보우팩토리,784771,9064,청소년관람불가,드라마,2017-01-05,11,57,2017-01-18,701
2526,패신저스,미국,유니버설픽쳐스인터내셔널 코리아(유),871968,3437898,12세이상관람가|12세이상관람가,어드벤처|SF,2017-01-04,524,85044,2017-01-17,666285
2527,엔딩노트,일본,(주)영화사 진진,0,0,전체관람가,드라마|다큐멘터리,2012-11-29,10,236,2012-12-12,5334
2528,트리플 엑스 리턴즈,미국,롯데쇼핑㈜롯데엔터테인먼트,726443,2183505,15세이상관람가|15세이상관람가,액션|어드벤처|스릴러,2017-02-08,581,68598,2017-02-21,472475
2529,레지던트 이블: 파멸의 날,미국,유니버설픽쳐스인터내셔널 코리아(유),464718,3723555,청소년관람불가|청소년관람불가,액션|공포(호러)|SF|스릴러,2017-01-25,545,71038,2017-02-07,738628
2530,더 스토리: 세상에 숨겨진 사랑,미국,(주)에스비에스콘텐츠허브,0,6304424,15세이상관람가,드라마|스릴러|멜로/로맨스,2012-12-06,94,3586,2012-12-19,35280
2531,판타스틱 피어,영국,노바엔터테인먼트 ,0,2676358,청소년관람불가,코미디,2017-03-16,5,5,2017-03-29,73
2532,콩: 스컬 아일랜드,미국,워너브러더스 코리아(주),54,1406099,12세이상관람가|12세이상관람가,액션|어드벤처|판타지,2017-03-08,780,93804,2017-03-21,1595383
2533,해빙,한국,롯데쇼핑㈜롯데엔터테인먼트,360066,8206085,15세이상관람가,스릴러,2017-03-01,828,386128,2017-03-14,1165206
2534,왕을 참하라,한국,(주)박수엔터테인먼트,15821,60684,청소년관람불가,드라마,2017-03-16,54,539,2017-03-29,4088
2535,7년-그들이 없는 언론,한국,(주)인디플러그,0,143824,12세이상관람가,다큐멘터리,2017-01-12,105,1424,2017-01-25,15460
2536,50가지 그림자: 심연,미국,유니버설픽쳐스인터내셔널 코리아(유),16508,248488,청소년관람불가,드라마|멜로/로맨스,2017-02-09,419,24738,2017-02-22,181941
2537,음치 클리닉 ,한국,롯데쇼핑㈜롯데엔터테인먼트,1206218,6641220,12세이상관람가,멜로/로맨스|코미디,2012-11-29,355,29841,2012-12-12,325467
2538,컨택트,미국,유니버설픽쳐스인터내셔널 코리아(유),103967,4201624,12세이상관람가,SF|드라마|스릴러,2017-02-02,509,54584,2017-02-15,591671
2539,모터웨이: 분노의 질주,홍콩,(주)미디어로그,4479,0,15세이상관람가,액션|드라마|범죄,2012-12-06,1,101,2012-12-19,1220
2540,나의 PS 파트너 ,한국,씨제이이앤엠(주),468632,9424721,청소년관람불가,멜로/로맨스|코미디,2012-12-06,532,72532,2012-12-19,1418955
2541,라이프,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,10853,3496293,15세이상관람가,SF|스릴러,2017-04-05,533,42630,2017-04-18,446206
2542,아티스트: 다시 태어나다,한국,(주)콘텐츠판다,0,860822,15세이상관람가,드라마|범죄|미스터리,2017-03-09,119,638,2017-03-22,5813
2543,리버 로드,중국,주식회사 골든럭,0,0,전체관람가,드라마,2017-03-30,17,99,2017-04-12,1283
2544,비정규직 특수요원,한국,(주)이수C&E|(주)스톰픽쳐스코리아,1093118,4042554,15세이상관람가,코미디|액션,2017-03-16,448,21892,2017-03-29,148703
2545,로건,미국,이십세기폭스코리아(주),525599,1597858,청소년관람불가,액션|SF,2017-03-01,849,256255,2017-03-14,1859453
2546,프리즌,한국,(주)쇼박스,0,5248179,청소년관람불가,범죄|액션,2017-03-23,909,168336,2017-04-05,2378417
2547,마린스키 발레: 호두까기 인형 3D,러시아,(주)인스터피씨엠,1377,0,전체관람가,공연,2012-12-06,6,67,2012-12-19,1603
2548,그곳에서만 빛난다,일본,제인앤유,4707,0,청소년관람불가,멜로/로맨스|드라마,2017-03-30,5,5,2017-04-12,41
2549,절벽 위의 트럼펫,일본,투썸업픽쳐스,7923,133946,전체관람가,판타지|멜로/로맨스,2017-03-09,9,71,2017-03-22,659
2550,시간위의 집,한국,(주)리틀빅픽쳐스|(주)페퍼민트앤컴퍼니,295369,9224062,15세이상관람가,미스터리|스릴러,2017-04-05,407,15518,2017-04-18,127306
2551,쿵푸 요가,중국,브릿지웍스 엔터테인먼트(주),203047,428445,12세이상관람가,액션|어드벤처|코미디,2017-03-29,103,1190,2017-04-11,11861
2552,롤플레이,한국,골든타이드픽처스(주),3958994,0,청소년관람불가,멜로/로맨스|스릴러,2012-12-06,4,10,2012-12-19,270
2553,내 인생의 마지막 변화구 ,미국,워너브러더스 코리아(주),0,1154729,12세이상관람가,드라마,2012-11-29,130,2730,2012-12-12,29335
2554,단지 세상의 끝,캐나다,(주)엣나인필름,18804,875264,15세이상관람가,드라마,2017-01-18,92,1830,2017-01-31,24418
2555,레고 배트맨 무비,미국,워너브러더스 코리아(주),0,1093266,전체관람가|전체관람가,애니메이션|액션|코미디,2017-02-09,381,7285,2017-02-22,141774
2556,더 킹,한국,(주)넥스트엔터테인먼트월드(NEW),3965448,12110004,15세이상관람가,범죄|드라마,2017-01-18,"1,125",288966,2017-01-31,4410130
2557,재키,칠레,그린나래미디어(주),10113,2469804,15세이상관람가,드라마,2017-01-25,67,1402,2017-02-07,23280
2558,신 고질라,일본,메가박스(주)플러스엠,314229,125698,12세이상관람가,SF|액션|드라마,2017-03-08,156,746,2017-03-21,7092
2559,데스노트: 더 뉴 월드,일본,(주)디스테이션,32729,8311,15세이상관람가,범죄|드라마|스릴러,2017-03-29,309,4947,2017-04-11,28687
2560,도다리 - 리덕스,한국,야간비행,435,3458,15세이상관람가,드라마,2012-11-29,2,20,2012-12-12,150
2561,걱정말아요,한국,(주)레인보우팩토리,784771,9064,청소년관람불가,드라마,2017-01-05,11,57,2017-01-18,701
2562,런던 타운,미국,레인메이커필름,200,628611,15세이상관람가,드라마,2017-02-16,15,47,2017-03-01,443
2563,키코리키: 황금모자의 비밀,러시아,(주)영화사 빅,21889,0,전체관람가,애니메이션,2017-01-25,186,2118,2017-02-07,29948
2564,분노,일본,메가박스(주)플러스엠,23228,942869,청소년관람불가,스릴러,2017-03-30,99,1575,2017-04-12,20257
2565,미녀와 야수,미국,월트디즈니컴퍼니코리아 유한책임회사,702649,5847318,전체관람가|전체관람가,멜로/로맨스|판타지|뮤지컬,2017-03-16,"1,244",166930,2017-03-29,3382393
2566,강호의 무림신공,중국,(유)조이앤시네마,104,0,12세이상관람가,액션,2017-03-30,5,5,2017-04-12,62
2567,신의 소녀들,루마니아,찬란,4728,0,15세이상관람가,드라마,2012-12-06,11,207,2012-12-19,5040
2568,아뉴스 데이,프랑스,찬란,94588,7695,15세이상관람가,드라마,2017-03-30,40,849,2017-04-12,8071
2569,샤룩칸의 팬,인도,주식회사 씨엠닉스,0,0,15세이상관람가,액션|스릴러|드라마,2017-02-23,3,6,2017-03-08,107
2570,뚜르: 내 생애 최고의 49일,한국,(주)리틀빅픽쳐스,0,0,12세이상관람가,다큐멘터리,2017-02-01,221,1903,2017-02-14,26297
2571,신 고질라,일본,메가박스(주)플러스엠,314229,125698,12세이상관람가,SF|액션|드라마,2017-03-08,156,746,2017-03-21,7092
2572,임페리엄,미국,THE 픽쳐스,0,2230513,청소년관람불가,범죄|스릴러|드라마,2017-02-23,3,3,2017-03-08,46
2573,트롤,미국,씨제이이앤엠(주),718193,8438978,전체관람가|전체관람가,애니메이션,2017-02-16,507,29500,2017-03-01,589253
2574,골드,미국,CGV아트하우스,0,1859315,15세이상관람가,드라마|어드벤처,2017-03-22,200,4355,2017-04-04,25115
2575,만담강호,한국,㈜인디스토리,0,0,청소년관람불가,애니메이션|코미디|액션,2017-03-22,8,48,2017-04-04,1177
2576,패트와 매트: 뚝딱뚝딱 대소동,체코,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-03-16,79,370,2017-03-29,7000
2577,마이펫 오지,스페인,롯데쇼핑㈜롯데엔터테인먼트,1534,0,전체관람가,애니메이션|어드벤처,2017-02-16,390,16002,2017-03-01,119790
2578,눈길,한국,(주)엣나인필름|CGV아트하우스,0,6302296,15세이상관람가,드라마,2017-03-01,495,37284,2017-03-14,122235
2579,보통사람,한국,오퍼스픽쳐스,23841,10215913,15세이상관람가,드라마,2017-03-23,621,35583,2017-04-05,379023
2580,내 이름은 꾸제트,프랑스,(주)스마일이엔티,0,0,전체관람가,애니메이션|가족,2017-03-09,68,629,2017-03-22,9661
2581,녹화중이야,한국,노가리필름|(주)인디플러그,0,0,15세이상관람가,멜로/로맨스,2017-03-02,5,19,2017-03-15,475
2582,재심,한국,오퍼스픽쳐스|CGV아트하우스,463770,9524496,15세이상관람가,드라마,2017-02-15,727,121122,2017-02-28,2030706
2583,밤의 해변에서 혼자,한국,(주)영화제작전원사 |(주)콘텐츠판다,68646,4591683,청소년관람불가,드라마,2017-03-23,129,5022,2017-04-05,44814
2584,실종 : 택시 납치 사건,중국,(주)케이알씨지,327598,0,15세이상관람가,범죄|스릴러,2017-02-23,5,6,2017-03-08,62
2585,도성풍운 2,홍콩,(주)드림팩트엔터테인먼트,50988,0,15세이상관람가,액션|코미디,2017-02-23,5,5,2017-03-08,52
2586,아기돼지 3형제와 매직램프,중국,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-03-23,66,330,2017-04-05,23417
2587,용을 찾아서,중국,(주)머스트씨무비릴리징컴퍼니,0,0,전체관람가,애니메이션|어드벤처,2017-02-22,56,788,2017-03-07,8638
2588,늑대소년-확장판,한국,씨제이이앤엠(주),2021923,8655803,15세이상관람가,멜로/로맨스|드라마|판타지,2012-12-06,211,18475,2012-12-19,406790
2589,어폴로지,캐나다,(주)영화사 그램,0,0,12세이상관람가,다큐멘터리,2017-03-16,51,504,2017-03-29,3338
2590,매직키드 보보,말레이시아,(주)박수엔터테인먼트,0,0,전체관람가,애니메이션,2017-03-01,219,6535,2017-03-14,16266
2591,토니 에드만,독일,그린나래미디어(주),0,0,청소년관람불가,드라마,2017-03-16,60,858,2017-03-29,12286
2592,"나의 딸, 나의 누나",프랑스,판씨네마(주),0,235912,15세이상관람가,드라마,2017-03-23,25,85,2017-04-05,1725
2593,콜리션,한국,THE 픽쳐스,0,11920,청소년관람불가,공포(호러)|스릴러,2017-03-30,8,9,2017-04-12,389
2594,히든 피겨스,미국,이십세기폭스코리아(주),86413,2842343,12세이상관람가,드라마,2017-03-23,419,15834,2017-04-05,315837
2595,판타스틱 피어,영국,노바엔터테인먼트 ,0,2676358,청소년관람불가,코미디,2017-03-16,5,5,2017-03-29,73
2596,개구리왕국 2,중국,예지림엔터테인먼트,0,275834,전체관람가,애니메이션,2017-03-23,62,779,2017-04-05,14085
2597,더 스토리: 세상에 숨겨진 사랑,미국,(주)에스비에스콘텐츠허브,0,6304424,15세이상관람가,드라마|스릴러|멜로/로맨스,2012-12-06,94,3586,2012-12-19,35280
2598,천하무림불패,중국,(주)케이알씨지,61,0,12세이상관람가,드라마,2017-03-16,5,5,2017-03-29,68
2599,오버 더 펜스,일본,주식회사 씨네룩스,4968,194349,15세이상관람가,드라마,2017-03-16,71,1039,2017-03-29,9174
2600,콜리션,한국,THE 픽쳐스,0,11920,청소년관람불가,공포(호러)|스릴러,2017-03-30,8,9,2017-04-12,389
2601,쇼콜라,프랑스,판씨네마(주),0,0,12세이상관람가,드라마,2017-03-09,51,262,2017-03-22,3697
2602,걸 온 더 트레인,미국,씨제이이앤엠(주),155070,6155130,청소년관람불가,드라마|스릴러|미스터리,2017-03-09,331,4046,2017-03-22,27449
2603,마린,프랑스,프리비젼엔터테인먼트,1,349287,청소년관람불가,드라마,2012-12-06,11,178,2012-12-19,4122
2604,위대한 임무,미국,(재)CBS,0,36208,12세이상관람가,드라마|전쟁,2017-03-23,52,696,2017-04-05,5917
2605,공각기동대 : 고스트 인 더 쉘,미국,롯데쇼핑㈜롯데엔터테인먼트,636631,3331144,15세이상관람가|15세이상관람가,SF|범죄|액션,2017-03-29,763,114618,2017-04-11,750046
2606,투 러버스 앤 베어,캐나다,(주)팝엔터테인먼트,0,0,청소년관람불가,드라마|멜로/로맨스,2017-03-30,73,386,2017-04-12,3359
2607,행복 목욕탕,일본,(주)디스테이션,1,136357,12세이상관람가,가족|드라마,2017-03-23,98,1614,2017-04-05,18084
2608,미스 슬로운,미국,(주)메인타이틀픽쳐스,108420,13163911,15세이상관람가,드라마|스릴러,2017-03-29,102,3474,2017-04-11,37828
2609,영화판,한국,(주)씨타마운틴픽쳐스,3399,924664,12세이상관람가,다큐멘터리,2012-12-06,9,75,2012-12-19,1163
2610,원라인,한국,(주)넥스트엔터테인먼트월드(NEW),0,10505778,15세이상관람가,범죄,2017-03-29,613,53333,2017-04-11,425019
2611,26년,한국,(주)인벤트스톤|영화사청어람(주),470205,9552067,15세이상관람가,액션|드라마,2012-11-29,442,113921,2012-12-12,2069773
2612,네모난원,한국,(주)팝엔터테인먼트,10480,53650,15세이상관람가,드라마|멜로/로맨스,2012-12-06,15,818,2012-12-19,7166
2613,쥬라기 파크: 아마존 어드벤쳐,영국,(주)케이알씨지,0,0,15세이상관람가,어드벤처|스릴러,2017-03-09,5,8,2017-03-22,68
2614,러빙,미국,유니버설픽쳐스인터내셔널 코리아(유),16915,627652,12세이상관람가,드라마|멜로/로맨스,2017-03-01,137,1669,2017-03-14,9783
2616,십계: 구원의 길,브라질,씨네그루(주)키다리이엔티,0,0,전체관람가,드라마,2017-04-13,93,1588,2017-04-26,13914
2617,슈퍼 버드,멕시코,와이드 릴리즈(주),133476,336603,전체관람가,애니메이션,2017-04-06,146,1022,2017-04-19,24076
2618,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,미국,월트디즈니컴퍼니코리아 유한책임회사,0,870935,전체관람가,애니메이션|어드벤처|가족|판타지|뮤지컬,2017-04-13,75,530,2017-04-26,36288
2619,파우스트,러시아,㈜영화사 백두대간,4109,3325,청소년관람불가,드라마,2012-12-06,1,97,2012-12-19,2361
2620,흑집사 -북 오브 더 아틀란틱-,일본,(주)박수엔터테인먼트,0,20594,15세이상관람가,애니메이션|판타지|드라마|액션,2017-04-13,80,3011,2017-04-26,25672
2621,여자의 일생,프랑스,그린나래미디어(주),5028,39125,15세이상관람가,멜로/로맨스,2017-04-06,19,253,2017-04-19,3374
2622,원스텝,한국,(주)드림팩트엔터테인먼트,239083,1867078,12세이상관람가,드라마,2017-04-06,33,66,2017-04-19,1629
2623,댄서,영국,(주)엣나인필름,0,0,15세이상관람가,다큐멘터리,2017-04-13,43,902,2017-04-26,16378
2625,극장판 쿠로코의 농구 라스트 게임,일본,(주)박수엔터테인먼트,1842,0,12세이상관람가,애니메이션,2017-04-27,96,5416,2017-05-10,34569
2627,아버지와 이토씨,일본,와이드 릴리즈(주),30,399215,12세이상관람가,드라마|코미디,2017-04-20,86,691,2017-05-03,5639
2628,"다시, 벚꽃",한국,(주)영화사 진진,0,0,12세이상관람가,다큐멘터리,2017-04-06,132,754,2017-04-19,6290
2629,리멤버,독일,(주)씨타마운틴픽쳐스,14768,3332,15세이상관람가,드라마|멜로/로맨스|전쟁,2012-12-13,10,177,2012-12-26,2411
2630,나를 찾아서,미국,(주)케이알씨지,0,0,12세이상관람가,드라마,2017-04-06,5,5,2017-04-19,49
2631,고양이를 빌려드립니다,일본,(주)영화사 조제,11520,4074,12세이상관람가,드라마|코미디,2012-12-13,9,334,2012-12-26,7034
2632,불곰영웅 밤세: 도둑들의 도시,스웨덴,(주)일레븐엔터테인먼트,0,0,전체관람가,애니메이션,2017-04-06,12,31,2017-04-19,1077
2633,모놀리스,이탈리아,이언픽쳐스,0,1,12세이상관람가,드라마|스릴러,2017-04-20,58,313,2017-05-03,1700
2634,스머프: 비밀의 숲,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,1204176,924890,전체관람가|전체관람가,애니메이션|가족,2017-04-28,384,9077,2017-05-11,406987
2635,언노운 콜,미국,(주)케이알씨지,2251,0,15세이상관람가,범죄|스릴러|액션,2017-05-04,5,5,2017-05-17,56
2636,광야의 40일,미국,THE 픽쳐스,6154,493008,12세이상관람가,어드벤처|드라마,2017-05-11,10,47,2017-05-24,765
2637,극장판 어드벤처 타임: 비밀의 아일랜드,미국,(주)팝엔터테인먼트,0,0,전체관람가,애니메이션,2017-04-13,53,314,2017-04-26,19601
2638,분노의 질주: 더 익스트림,미국,유니버설픽쳐스인터내셔널 코리아(유),225956,5092778,15세이상관람가,액션|범죄|스릴러,2017-04-12,"1,238",208481,2017-04-25,2724736
