,movie_name,director_average
2332, 명탐정 코난: 11번째 스트라이커,494554
2333, 엑소시즈머스,1978
2334, 우쿨렐레 사랑모임,0
2335, 조지 해리슨,267755
2336, 카페 드 플로르,55402
2337, 페이크자매의 불륜정사,75
2338, 하와이언 레시피,0
2339, 도쿄 트라이브,880
2340, 리스트,0
2341, 미스 줄리,4680
2342, 베스트 오브 미,32720
2343, 성난 화가,1455
2344, 스튜어디스의 사생활,5
2345, 심야식당,32067
2346, 작전명: 베른하르트,0
2347, 좀비 2 : 인도,90
2348, 하드 로맨티커,0
2349, 아웃사이더,0
2350, 포제션 : 중독된 사랑,240
2351, 광란의 섹스파티 무삭제판,9
2352, 소수의견,0
2353, 알바레즈 형제: 마약왕을 제거하라,0
2354, 어우동: 주인 없는 꽃 무삭제판,4853
2355, 에로 재팬 축제 - 밀리언 드림,0
2356, 연평해전,300
2357, 옆집 신혼녀의 유혹,54
2358, 쾌락지구X,0
2359, 굿 메리지,0
2360, 나의 절친 악당들,987782
2361, 네이든,0
2362, 데모닉,1963
2363, 런던잡,0
2364, 메이드 인 차이나,0
2365, 밤을 걷는 뱀파이어 소녀,0
2366, 섹스의 맛 무삭제판,0
2367, 어떤 가족,0
2368, 욕정이 활활,621
2369, 일급 살인,0
2370, 정글번치: 너구리 해적단과 보물지도,0
2371, 트리하우스,2
2372, 하우스 오브 다크,0
2373, 19곰 테드 2,142060
2374, 백합의 유혹-섹스리스의 해결,0
2375, 아내가 사랑한 여름 - 정사,30
2376, 아이다,0
2377, 오늘은 너랑 - 초보간호사,6
2378, O양 비디오의 정사,6
2379, 동경 표류일기,3921
2380, 디렉터스 컷,222
2381, 라자루스,1952
2382, 리틀드래곤 코코넛,0
2383, 마돈나,7422
2384, 모든 비밀스러운 것들,0
2385, 미궁: 비밀애 무삭제 특별판,89
2386, 불륜 고백 무삭제판,89
2387, 숏텀 12,0
2388," 알로, 슈티",20383
2389, 점쟁이 문어 파울의 일생,0
2390, 정사 4,0
2391, 터미네이터 제니시스,3039889
2392, 피그,0
2393, 학교괴담 : 저주의 언령,186924
2394, 한밤의 아이들,5279
2395, 호비와 엄마나무섬의 비밀,12412
2396, 흔들리는 떡국버스 무삭제판,9
2397, 섹시한 마담의 은밀한 과거,2
2398, 남편만 몰라요,0
2399, 프롬 더 다크,0
2400, 꽃은 밤에 피고-유리아,88
2401, 뱅크레이디,82288
2402, 에로틱 컴필레이션,4679
2403, 여자는 이걸로 만족하지 않아,1
2404, 유출본 - 끝까지 한다,12
2405, 풍만한 마리아의 가슴,5516
2406, 권법형사 : 차이나타운,2411086
2407, 나는 야한 여자가 좋다 3 무삭제감독판,632
2408, 댓 어쿼드 모먼트-그 어색한 순간,0
2409, 동창생,0
2410, 두 여자의 남자,0
2411, 라그나로크,0
2412, 러덜리스,0
2413, 레드 툼,0
2414, 사쿠란-관능의 시대극 무삭제판,6
2415, 소림사 18동인 2,312316
2416, 손님,0
2417, 스플린터,27904
2418, 아웃캐스트: 절명도망 무삭제판,0
2419, 와일드 인 블루,0
2420, 우먼 인 골드,19387
2421, 인사이드 아웃,1047327
2422, 인시디어스 3,0
2423, 초식남의 미끈한 OL녀 맛보기,1
2424, 킹 오브 썸머,1689717
2425, 태양을 쏴라 무삭제판,7765
2426, 파스카,196
2427, 비서실 여직원들과의 교환섹스,12
2428, 착한여자 (무삭제),1190
2429, 남편은 없어-미망인의 정사,54
2430, 노팬티 카페의 여자,1
2431, 농염한 정사 - 젖은 속옷,0
2432, 다크 플레이스,12307
2433, 단지처 3: 위험한 과외,42
2434, 빅 게임,0
2435, 사랑의 난,1
2436, 술집 거유녀와 이쁜이,30
2437, 쓰리 썸머 나잇,1532286
2438, 더 디너,0
2439, 5백만불의 사나이,1271040
2440, 구멍난 팬티,337
2441, 극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,264918
2442, 도둑들,5568896
2443, 무서운 이야기,1416998
2444, 아이스 에이지 4: 대륙 이동설,715579
2445, 파닥파닥,0
2446, 맛있는 섹스,0
2447, 미국의 바람과 불,0
2448, 스워드 오브 워,496
2449, 더 리치,0
2450, 라이드 : 나에게로의 여행,75
2451, 러브 펀치,34670
2452, 밀양 아리랑,1238
2453, 소녀괴담 : 17살 여고생의 악몽,0
2454, 악인은 살아 있다,537
2455, 쥬라기 헌터,0
2456, 청순 여형사의 비밀스런 이중 생활,23
2457, 폴라로이드,0
2458, 픽셀,957403
2459," 10,000km(만 킬로미터)",0
2460, 메리 위도우,186731
2461, 퀴어영화 나비 : 어른들의 일,0
2462," 여형사:강간,사랑 그리고 맛있는 섹스",0
2463, 극장판 요괴워치: 탄생의 비밀이다냥!,330665
2464, 난 그녀와 키스했다,0
2465, 녹아내리는 육체,129
2466, 사랑할 때 사랑받을 때,5516
2467, 신의 전쟁,0
2468, 암살,5624422
2469, 야한 동거 체험 - 키스 5초 전,28
2470, 할 때까지 안 보낼꺼야,25
2471, 화려한 사쿠라 - 육체,9
2472, 더스트 오브 워,0
2473, 셀마,0
2474, 수호지-천하대영웅 손신,1015
2475, 스노우 아마겟돈,2
2476, 실종자,0
2477, 십이야: 깊고 붉은 열두 개의 밤 Chapter1,268353
2478, 육체관계,10
2479, 종이 달,1039
2480, 허니문,0
2481, 그녀의 젖은 속옷 : 위에서 해줄래?,15
2482, 불륜 : 친구의 아내를 탐하다,1
2483, 쾌락지구 3,511
2484, 일 트로바토레 잘츠부르크 페스티벌,0
2485, 러브앤서울 복숭아마을 도색소동기,66
2486, 지구침략: 기계들의 반란,2993
2487, 고녀석 맛나겠다2 : 함께라서 행복해,0
2488, 메이드가 속삭일 때 - 유혹,25
2489, 미니언즈,1806155
2490, 속옷을 찢고-미망인 정사,29
2491, 아웃포스트: 불멸의 나치부대,0
2492, 여의사의 유출본 - 얼굴,32
2493, 육체 간호의 시작,9
2494, 폭풍정사,0
2495, 가정교사의 맛있는 수업,8
2496, 러브 앤 머시,0
2497, 무서운 집,6429
2498, 무적의 소림쿵푸 마스터,11944
2499, 미션 임파서블: 로그네이션,400949
2500, 사랑을 위한 여행,0
2501, 살인재능,239125
2502, 아메리칸 하이스트,2523
2503, 여의사의 맛있는 진료,10
2504, 최면 전문의,55120
2505, 헌트,0
2506, 가위 : 수면마비의 기억,0
2507, 나쁜남자-유부녀겁탈,10
2508, 마지막 위안부,3519
2509, 과부의 성,31
2510, 그놈이 남긴 흔적-육정,13
2511, 명탐정 코난 : 화염의 해바라기,505296
2512, 베테랑,2037714
2513, 불륜여행 - 몸을 포개며,0
2514, 스트리퍼-육체의 향연,8
2515, 아마조니아,68828
2516, 오늘밤은 녹여줄께-불륜,7
2517, 죽어도 좋아-유부녀,14
2518, 캠퍼스 어택 크리스티 처결단,0
2519, 2047: 지구 최후의 날,0
2520, ㅤㅇㅞㅅ랜드,0
2521, 디올 앤 아이,0
2522, 뮤턴트 둠스데이,2164
2523, 범죄의 제국,68
2524, 스트레인저랜드,0
2525, 어느 하녀의 일기,3721
2526, 이바라키의 여름,0
2527, 치한열차 2015,2
2528, 하루,0
2529," 님프, 피의 요정",0
2530, 짓2: 붉은 낙타,524
2531, 애인교환섹스,5
2532, 직장 여선배와의 맛있는 섹스,1
2533, 가정교사의 질투,13
2534, 농염한 유부녀의 손가락,28
2535, 닌자헌터-사냥의 시작,10
2536, 라 트라비아타,0
2537, 마사지사의 유혹 - 손놀림,8
2538, 불륜의 오피스걸-유이,1
2539, 그리울 련,0
2540, 무민 더 무비,0
2541, 미쓰 와이프,318419
2542, 바이킹덤-신과의 전쟁 무삭제판,73
2543, 불륜 동창회,7
2544, 블러바드,15942
2545, 블루 룸,1896
2546, 성실한 나라의 앨리스,1161
2547, 숀더쉽,0
2548, 캔 유 필 잇,0
2549, 케빈에 대하여,0
2550, 할복: 사무라이의 죽음,90541
2551, 서태지 8집: 398일의 기록,15230
2552, 에어섹스,89
2553, 그레이브 인카운터,0
2554, 매직 마이크,257995
2555, 새미의 어드벤쳐 2,496050
2556, 피라냐 3DD,1
2557, 락 오브 에이지,111595
2558, 순교,18909
2559, 써드 스타,0
2560, 애프터: 하고 싶은 그녀,29
2561, 에스엠타운 더 스테이지,0
2562, 원령,0
2563, 위로공단,2308
2564, 파괴자,31650
2565, 폴레트의 수상한 베이커리,0
2566," 협녀, 칼의 기억",308030
2567, G컵 미녀의 참을 수 없는 폭주,3
2568, 마님,0
2569, 흉폭,0
2570, 위험한 아파트관리인: 표적이 된 여대생,8
2571, 필드 오브 로스트 슈즈,0
2572, 강한걸 좋아하는 유부녀,1
2573, 그녀의 욕정: 너무 하고 싶어요,5
2574, 노을지는 거실의 정사,13
2575, 두 번 벗은 형수님,5
2576, 몸의 반응 -노예,13
2577, 아이언걸2 - 얼티메이트 웨폰,16
2578, 절정쾌속열차 - 손놀림,5
2579, 고백,22551
2580, 나의 어머니,12692
2581, 더 커널,0
2582, 마리 이야기: 손끝의 기적,57838
2583, 뷰티 인사이드,3143247
2584, 수호지-최강무적 탕륭,1015
2585, 스킨 트레이드,0
2586, 엄마친구,86
2587, 없던 일,348
2588, 연애가정교사 미숙한포옹,1
2589, 오늘영화,4070
2590, 오사마 좀비,332
2591, 올 아메리칸: 비키니 카워시,0
2592, 일렉트릭 슬라이드,0
2593, 쿠크하트 : 시계심장을 가진 소년,0
2594, 퇴마: 무녀굴,1094221
2595, 판타스틱 4,384398
2596, 여자 감옥: 간수의 노리개,7
2597, 호프만 이야기,1309
2598, 이복자매-언니애인과의 황홀한 정사,89
2599, 그녀가 그녀를 사랑할 때,0
2600, 미라클 벨리에,11468
2601, 솔로몬의 위증 전편: 사건,430
2602, 아메리칸 울트라,0
2603, 암살교실,82
2604, 오르가즘: 신입 여형사의 특수임무,23
2605, 원 와일드 모먼트,51601
2606, 정글,0
2607, 치외법권,253089
2608, 타임 트랙,353
2609, 퇴마전: 마령검의 비밀,1724
2610, 투큰,0
2611, 히트맨 인 런던,60
2612, 바바둑,0
2613, 친구 엄마,8
2614, 친구 엄마: 여자가 되던 날,17
2615, 가정교사: 앞집 아줌마의 수업,1
2616, 낮에는 숙녀 밤에는 요부,13
2617, 미망인 : 돈을 받고 몸을 주다,32
2618, 노예로 삼아줘 - 첫사랑,31
2619, 맛2,0
2620, 무삭제 스와핑-절정,34
2621, 아내의 생생한 불륜남,0
2622, 암캐들의 정사 - 유부녀,12
2623, 젖은 새신부의 유혹,8
2624, 해피프렌치섹스,0
2625, 갤로우즈,0
2626, 고양이 살인사건,0
2627, 기적의 피아노,9119
2628, 더 포저,0
2629, 러브 라이브! 더 스쿨 아이돌 무비,0
2630, 미션: 톱스타를 훔쳐라,185
2631, 바르샤바 1944,0
2632, 사탄의 사자: 망자의 저주,0
2633, 성난 화가 - 무삭제판,1443
2634, 솔로몬의 위증 후편: 재판,455
2635, 슈퍼 샤크,41509
2636, 앤트맨,440072
2637, 어바웃 리키,91269
2638, 에덴 : 동물원 사수 대작전,0
2639, 오피스,0
2640, 이민자,23988
2641, 젊은 엄마 3,138
2642, 침묵의 시선,8218
2643, 타부 : 금지된 사랑,0
2644, 피케이: 별에서 온 얼간이,230024
2645, 피케이: 별에서 온 얼간이 감독판,168450
2646, 홀스헤드,0
2647, 흔들리는 떡국열차 무삭제판,5
2648, 히트맨: 에이전트 47,0
2649, 비키니 모델 아카데미,54
2650, 아메리칸 비치 하우스,54
2651, 응큼 살벌한 섹스,23
2652, 실화: 일본연쇄강간사건,1
2653, 그의 몸에 사랑을 느끼다 - 육체,28
2654, 마지막 한번만 더 - 육감적 정사,13
2655, 생각나는 맛 - 육체관계,1
2656, 서도가의 정사 - 몸에 그리는 붓,12
2657, 외출 무삭제,765
2658, 말리,150447
2659, 메튜 본의 백조의 호수 3D,0
2660, 스팟걸-교수와 여제자,805
2661, 애니멀 킹덤,0
2662, 통통한 혁명,458
2663, AV 아이돌,89
2664, 러브호텔에서 생긴 일,0
2665, 나는 왕이로소이다,1323235
2666, 바람과 함께 사라지다,0
2667, 빌리와 용감한 녀석들 3D,221167
2668, 젊은 육체의 향연,41
2669, 파우스트,0
2670, 하숙집 무삭제,1191
2671, 도쿄아포칼립스: 최후의 결전,90475
2672, 돼지 같은 여자,979856
2673, 라이즈 오브 더 레전드: 황비홍,13307
2674, 보리의 은밀한 사생활,0
2675, 사랑이 이긴다,5868
2676, 선지자의 밤,0
2677, 섹스 러브 앤 테라피,1
2678, 셀프/리스,524428
2679, 슈퍼레이서 엔지,0
2680, 스트레이트 아웃 오브 컴턴,740870
2681, 스파이 게임,0
2682, 앙: 단팥 인생 이야기,7433
2683, 영도,0
2684, 우먼 인 블랙: 죽음의 천사,0
2685, 위시 아이 워즈 히어,0
2686, 자가당착: 시대정신과 현실참여,205116
2687, 젊은 처제,0
2688, 제 7기사단,312
2689, 창백한 얼굴들,0
2690, 칼릴 지브란의 예언자,690787
2691, 함정,410429
2692, 화산고래,440
2693, 구울,0
2694, 에코스 오브 워,0
2695, 가면무도회,0
2696, 개인교수 : 맛있게 섹스하는 방법,39
2697, 노조미의 음탕한 섹스,43
2698, 스티븐 시걸의 살인면허,629
2699, 여비서 : 흥분되는 사무실 섹스,20
2700, 나쁜 수업,789
2701, 신화: 고대 왕국의 비밀,0
2702, 조선안방 스캔들-칠거지악,198
2703, 포크의 여왕 존 바에즈,0
2704, 히트스트로크,0
2705, 네가 사랑한 육체 - 관계,1
2706, 란교 - 닥치고 정사,4
2707, 메이즈 러너: 스코치 트라이얼,2812427
2708, 사도,2664564
2709, 여친과 여친동생 - 돌려막기,4
2710, 육감적 허벅지 - 젊다,32
2711, 은밀한 방문자,402
2712, 카페 알바와의 정사,0
2713, 궁녀-방탕한 왕과 음란한 궁녀들,1
2714, 극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,0
2715, 덫: 치명적인 유혹,224325
2716, 란제리살인사건,0
2717, 루팡 3세 무삭제판,58405
2718, 미스터 하이네켄,1735
2719, 션샤인 러브,0
2720, 수호지-천하제패 선찬,1015
2721, 유에프오,0
2722, 트루스 어바웃 엠마누엘,0
2723, 포커 나이트,0
2724, 강제섹스: 그 남자의 섹스방식,0
2725, 가슴 노출을 허하라!,0
2726, 전쟁의 신,0
2727, 강시선생 2,61592
2728, 교수와 여제자 3,0
2729, 그녀의 음란한 꽃,13
2730, 색남을 보았다 - 남친,12
2731, 섹스중독 - 아줌마 자매,4
2732, 완전한 사육 4: 비밀의 지하실,0
2733, 위험한 섹스,860
2734, 나를 찾아봐,0
2735, 더 매직: 리틀톰과 도둑공주,0
2736, 런어웨이-72,1097
2737, 레전드 오브 래빗: 불의 전설,0
2738, 매치,10393
2739, 뮨: 달의 요정,2541
2740, 새벽 세시 : 잠들지 못한 자의 이야기,0
2741, 서부전선,0
2742, 세븐미니츠,0
2743, 스탠딩 업,821505
2744, 싱 오버 미,0
2745, 에로낚시광,0
2746, 에베레스트,30274
2747, 음란한 가족,2351
2748, 인턴,661462
2749, 좀비버,0
2750, 지금은맞고그때는틀리다,67403
2751, 탐정 : 더 비기닝,2080574
2752, 더 게스트,14806
2753, 새크리파이스,35663
2754, 정사: 비밀스런 사랑,0
2755, 욜란타 & 푸른 수염의 성,1902
2756, 친구아내와의 맛있는 불륜,5
2757, 스튜어디스 아내의 이중생활,5
2758, 남편만 몰라요 (무삭제),601
2759, 대니 콜린스,0
2760, 맛있는 덫-정사,2357
2761, 직장연애사-섹스파트너,0
2762, 춘희막이,11999
2763, 나이트 비포,0
2764, 노블,0
2765, 더 로프트 : 비밀의 방,317
2766, 드래곤볼 Z : 부활의 F,0
2767, 라이브 TV,0
2768, 황제펭귄 펭이와 솜이,58574
2769, 광대를 위한 슬픈 발라드,3179
2770, 금병매 감독판,2189
2771, 나오미의 아찔한 정사,14
2772, 러브,492
2773, 스테이크 랜드,565
2774, 시스터 ,0
2775, 아메리칸 파이: 19금 동창회,0
2776, 이프 유 다이,0
2777, 프로젝트 님,71597
2778, 주온: 더 파이널,168754
2779, 포장마차,194
2780, 스파이 서바이버,649602
2781, 완벽한 파트너,33
2782, 애프터이미지,0
2783, 여동생의 금지된 사랑,0
2784, 농염한 인어공주,0
2785," 라이크 선데이, 라이크 레인",0
2786, 경계의 저편 : I'LL BE HERE -미래편-,3579
2787, 고스트보트,0
2788, 낫 마이 데이,0
2789, 더 홈즈맨,10
2790, 러브 인 프로방스,358
2791, 마션,394650
2792, 미스터 레오스 카락스,0
2793, 성난 변호사,378686
2794, 슬로우 웨스트,0
2795, 아내의 애인,0
2796," 안녕, 전우치! 도술로봇대결전",0
2797, 유부녀:납치감금,0
2798, 음란한 화상 무삭제판,1
2799, 이메지네룸,0
2800, 팬,0
2801, 호프 로스트,0
2802, 환타스틱 러브짐: 전쟁 같은 사랑,0
2803, 절정의 테크닉: 파동,0
2804, 그녀의 섹스 테크닉,33
2805, 미친 줄리아,0
2806, 옆집 유부녀 - 은밀한 유혹,5
2807, 히 후 데어,0
2808, 가정교사의 위험한 방문,11
2809, 강한건 당신의 키스 -체취,14
2810, 글래머 여선생의 야한 수업,10
2811, 남편에게만은 알리지마,13
2812, 어론 인 더 다크2 : 마녀사냥꾼,0
2813, 유부녀 가정부의 정사,0
2814, 유부녀들,1258
2815, 육체가 아는 관계,12
2816, 육체의 결합 - 100일의 사랑,34
2817," 그녀, 잉그리드 버그만",0
2818, 더 비지트,684310
2819, 데스가즘,0
2820, 라이프,27136
2821, 리그레션,186115
2822, 미션스쿨,0
2823, 비밀,0
2824, 수호지-무림호걸 이운,1018
2825, 슈퍼 스파이: 수상한 임무,0
2826, 시럽,0
2827, 아델라인 : 멈춰진 시간,0
2828, 온리 유,0
2829, 트랜스포터: 리퓰드,74912
2830, 순결상실,10
2831, 밀애 : 과외선생님과의 비밀 정사,7
2832, 저주받은 집,0
2833, 마농,488
2834, 욕정의 훔쳐보기,2
2835, 음탕한 유부녀의 수첩,13
2836, 정사2015,0
2837, 쫄깃한 양다리정사,28
2838, 힙스터: 안개의 덫,247
2839, 경계의 저편 : I'LL BE HERE -과거편-,8579
2840, 노크 노크,357
2841, 더 폰,986923
2842, 돌연변이,0
2843, 디판,20449
2844, 라이엇 클럽,102911
2845, 말하지 못한 비밀,50956
2846, 맛있는 비행,12706
2847, 스피드,553
2848, 슬리핑 위드 아더 피플,0
2849, 애니를 위하여,0
2850, 오디세오,2527
2851, 조선안방 스캔들-칠거지악2,863
2852, 특종: 량첸살인기,1865195
2853, 필름시대사랑,9978
2854, 헤이라이드: 죽음의 마을,0
2855, 1941: 세바스토폴 상륙작전,0
2856, 새폴더2,0
2857, 터키탕:섹시한 알바생,10502
2858, 운명의 힘,0
2859, 섹스천국 일본,22
2860, 황금 육체-정사의 맛,2
2861, 그놈이다,984
2862, 맨 프롬 UNCLE,826669
2863, 미안해 사랑해 고마워,1484644
2864, 수상한 미용실,670
2865, 스카이아크: 지구 최후의 날,0
