,actor_name,filmo,code,average_audience
7925,홍은택,탐정 : 더 비기닝,20233866,306119
7926,이해영,탐정 : 더 비기닝,20164537,2803179
7927,지대한,탐정 : 더 비기닝,10069842,185978
7928,알 파치노,대니 콜린스,10044051,174214
7929,아네트 베닝,대니 콜린스,10041128,81177
7930,제니퍼 가너,대니 콜린스,10062603,133392
7931,바비 카나베일,대니 콜린스,10028241,76985
7932,크리스토퍼 플러머,대니 콜린스,10077680,120996
7933,김춘희,춘희막이,20190130,0
7934,최막이,춘희막이,20190131,0
7935,김환진,드래곤볼 Z : 부활의 F,20167745,202814
7936,최한,드래곤볼 Z : 부활의 F,20205108,325016
7937,최문자,드래곤볼 Z : 부활의 F,10072226,39745
7938,송중기,황제펭귄 펭이와 솜이,10037229,2266316
7939,레아 세이두,시스터,10015127,281231
7940,캐시 모텟 클레인,시스터,20129929,0
7941,질리언 앤더슨,시스터,10070834,69839
7942,마틴 콤스턴,시스터,10024777,77
7943,번 코엔,프로젝트 님,20127809,196537
7944,레이건 레너드,프로젝트 님,20127810,0
7945,타네다 리사,경계의 저편 : I'LL BE HERE -미래편-,10079012,5803
7946,켄,경계의 저편 : I'LL BE HERE -미래편-,10063976,3579
7947,치하라 미노리,경계의 저편 : I'LL BE HERE -미래편-,20115520,14011
7948,장 르노,러브 인 프로방스,10059709,100859
7949,안나 갈리에나,러브 인 프로방스,10042834,49288
7950,맷 데이먼,마션,10025511,413705
7951,제시카 차스테인,마션,20114821,859101
7952,제프 다니엘스,마션,10064565,83197
7953,케이트 마라,마션,10075708,399667
7954,크리스틴 위그,마션,10077417,967955
7955,줄리엣 비노쉬,미스터 레오스 카락스,10069604,66525
7956,드니 라방,미스터 레오스 카락스,10013184,19059
7957,하모니 코린,미스터 레오스 카락스,10086841,0
7958,카일리 미노그,미스터 레오스 카락스,10074012,13595
7959,미레일 페리어,미스터 레오스 카락스,10027006,0
7960,오상철,성난 변호사,20238986,0
7961,이선균,성난 변호사,10055970,867101
7962,김고은,성난 변호사,20125838,851679
7963,임원희,성난 변호사,10058708,446271
7964,장현성,성난 변호사,10060624,416662
7965,최재웅,성난 변호사,20131384,0
7966,김윤혜,성난 변호사,20133939,487138
7967,홍성덕,성난 변호사,10089534,0
7968,배유람,성난 변호사,20111834,0
7969,권귀덕,성난 변호사,10002334,0
7970,조경섭,성난 변호사,20182801,0
7971,조경섭,성난 변호사,20182801,0
7972,정진근,성난 변호사,20142155,0
7973,장명진,성난 변호사,20206350,0
7974,이확광,성난 변호사,20152609,0
7975,이형섭,성난 변호사,20164983,0
7976,이은택,성난 변호사,20226023,0
7977,이수민,성난 변호사,20181195,0
7978,이기창,성난 변호사,20226553,0
7979,유영진,성난 변호사,20226864,0
7980,김현정,성난 변호사,20134145,0
7981,노영화,성난 변호사,20166085,0
7982,송원종,성난 변호사,10037151,0
7983,박지영,성난 변호사,20110875,357377
7984,마이클 패스벤더,슬로우 웨스트,20112618,700674
7985,벤 멘델슨,슬로우 웨스트,10031120,14763
7986,김율,"안녕, 전우치! 도술로봇대결전",10005311,86557
7987,김새해,"안녕, 전우치! 도술로봇대결전",20214347,67027
7988,정선혜,"안녕, 전우치! 도술로봇대결전",20160338,0
7989,휴 잭맨,팬,10090817,1330726
7990,가렛 헤드룬드,팬,10001038,137767
7991,루니 마라,팬,20115379,148813
7992,리바이 밀러,팬,10059959,0
7993,아만다 사이프리드,팬,10041879,859539
7994,데인 드한,라이프,20126770,514804
7995,로버트 패틴슨,라이프,20111975,744538
7996,벤 킹슬리,라이프,10031191,689933
7997,조엘 에저튼,라이프,20216586,0
7998,이바울,미션스쿨,20126226,2302
7999,임정은,미션스쿨,20211266,0
8000,박선형,미션스쿨,20229823,0
8001,변지현,미션스쿨,20229869,0
8002,서정원,미션스쿨,20229874,0
8003,서지형,미션스쿨,20229877,0
8004,윤상호,미션스쿨,20229964,0
8005,윤정훈,미션스쿨,20229969,0
8006,임정숙,미션스쿨,20230114,0
8007,장재권,미션스쿨,20230133,0
8008,전유성,미션스쿨,20230148,0
8009,조지혜,미션스쿨,20230193,0
8010,최수혁,미션스쿨,20230249,0
8011,최승하,미션스쿨,20230250,0
8012,한민호,미션스쿨,20230270,0
8013,홍선기,미션스쿨,20230282,0
8014,성동일,비밀,10035832,2258518
8015,김유정,비밀,10005251,778591
8016,손호준,비밀,10036963,77621
8017,임형준,비밀,10058925,1034360
8018,서예지,비밀,20207266,2845
8019,진경,비밀,10070393,4773803
8020,김동현,비밀,20136185,0
8021,김동현,비밀,20136185,0
8022,김요한,비밀,20227306,0
8023,김우희,비밀,20227327,0
8024,김원준,비밀,20227330,0
8025,김은정,비밀,20227350,0
8026,송호연,비밀,20227661,0
8027,박세은,비밀,20227733,0
8028,박재영,비밀,20133267,0
8029,남일우,비밀,10007577,0
8030,블레이크 라이블리,아델라인 : 멈춰진 시간,10032816,138705
8031,미치엘 휘즈먼,아델라인 : 멈춰진 시간,10077378,0
8032,캐시 베이커,아델라인 : 멈춰진 시간,10075011,6154
8033,오렐리 뒤퐁,마농,10059770,7345
8034,로베르토 볼레,마농,10020093,165
8035,손현주,더 폰,20111125,2018066
8036,엄지원,더 폰,10047357,1412760
8037,배성우,더 폰,20136191,1068979
8038,김성종,더 폰,20180526,0
8039,권지훈,더 폰,20143687,628508
8040,조용관,더 폰,20065477,0
8041,정한빈,더 폰,20225327,0
8042,정진근,더 폰,20142155,0
8043,장한별,더 폰,20151601,0
8044,임태훈,더 폰,20225540,0
8045,이확광,더 폰,20152609,0
8046,김성종,더 폰,20180526,0
8047,이병권,더 폰,20226236,0
8048,김경애,더 폰,20145674,0
8049,김광섭,더 폰,20146782,0
8050,이광기,더 폰,20139048,0
8051,김영민,더 폰,20163223,10141
8052,김용환,더 폰,20227326,0
8053,김소영,더 폰,20227337,0
8054,김주희,더 폰,20186826,0
8055,김태환,더 폰,20150081,0
8056,김한준,더 폰,20135520,0
8057,서병철,더 폰,20228232,0
8058,백동현,더 폰,20142388,0
8059,이철민,더 폰,20111927,0
8060,노정의,더 폰,20208707,168049
8061,장인섭,더 폰,20232726,1159
8062,조달환,더 폰,10065609,1645196
8063,황석정,더 폰,10090114,1026
8064,이광수,돌연변이,20111692,691958
8065,이천희,돌연변이,10057706,254125
8066,박보영,돌연변이,10028667,1704216
8067,장광,돌연변이,10060043,1254906
8068,이병준,돌연변이,20112263,216857
8069,김희원,돌연변이,10006545,1268278
8070,강봉성,돌연변이,20125249,23333
8071,권오광,돌연변이,10002458,0
8072,추민철,돌연변이,20136932,0
8073,장원석,돌연변이,20225514,0
8074,우문기,돌연변이,20226992,0
8075,김수정,돌연변이,20196649,10
8076,김태환,돌연변이,20227586,0
8077,박성일,돌연변이,20112047,0
8078,박시영,돌연변이,20158810,0
8079,박준수,돌연변이,20135423,0
8080,박지연,돌연변이,20137023,0
8081,제수타산 안토니타산,디판,10008861,0
8082,칼리스와리 스리니바산,디판,10024372,0
8083,클로딘 비나시탐비,디판,10000067,0
8084,샘 클라플린,라이엇 클럽,20173124,417134
8085,맥스 아이언스,라이엇 클럽,20167940,42972
8086,더글라스 부스,라이엇 클럽,10081725,9717
8087,우주원,말하지 못한 비밀,20210526,0
8088,신재승,말하지 못한 비밀,20125775,1536
8089,신지수,말하지 못한 비밀,20210527,0
8090,고아라,말하지 못한 비밀,20224611,0
8091,최진환,말하지 못한 비밀,20134103,0
8092,채기준,말하지 못한 비밀,20194986,0
8093,김선영,말하지 못한 비밀,20166424,1657
8094,김소연,말하지 못한 비밀,20156164,0
8095,양윤정,말하지 못한 비밀,20227263,0
8096,김재혁,말하지 못한 비밀,20197067,0
8097,김주희,말하지 못한 비밀,20164945,0
8098,신영규,말하지 못한 비밀,20220964,0
8099,문백현,말하지 못한 비밀,20227688,0
8100,성민수,말하지 못한 비밀,20228152,0
8101,서준영,스피드,10035605,169315
8102,백성현,스피드,10030307,515066
8103,임형준,스피드,10058925,1378888
8104,전지훈,스피드,20110499,0
8105,이혜인,스피드,20179181,0
8106,이상우,스피드,20111446,188
8107,이상우,스피드,20111446,188
8108,유승원,스피드,20226867,0
8109,김동규,스피드,20172100,0
8110,김미애,스피드,20227210,0
8111,김정민,스피드,20197076,0
8112,김준우,스피드,20227390,16
8113,김희영,스피드,20227630,0
8114,박솔미,스피드,20217849,0
8115,박솔미,스피드,20217849,0
8116,박영민,스피드,20227745,0
8117,성소원,스피드,20122926,0
8118,이상아,스피드,10055864,10460
8119,황석하,스피드,20232807,0
8120,김강일,스피드,20237747,0
8121,사만다 모튼,애니를 위하여,10034033,1380022
8122,헬렌 헌트,애니를 위하여,10088926,204912
8123,아론 폴,애니를 위하여,10041669,217889
8124,매기 그레이스,애니를 위하여,10025008,1789290
8125,앨리스 이브,애니를 위하여,10046239,38411
8126,조정석,특종: 량첸살인기,20121022,3257131
8127,이미숙,특종: 량첸살인기,20111403,424785
8128,이하나,특종: 량첸살인기,10057985,768559
8129,김의성,특종: 량첸살인기,10005383,690469
8130,배성우,특종: 량첸살인기,20136191,1134568
8131,김대명,특종: 량첸살인기,20200886,2671083
8132,태인호,특종: 량첸살인기,20127332,1253
8133,김수안,특종: 량첸살인기,20153744,2196691
8134,김기호,특종: 량첸살인기,20142542,0
8135,김민재,특종: 량첸살인기,10004210,0
8136,오주환,특종: 량첸살인기,20159698,0
8137,이정은,특종: 량첸살인기,20189363,0
8138,최병모,특종: 량첸살인기,10072269,0
8139,윤다경,특종: 량첸살인기,10054226,3720
8140,박해일,필름시대사랑,10029474,2110294
8141,안성기,필름시대사랑,10043371,597586
8142,문소리,필름시대사랑,10026732,908083
8143,한예리,필름시대사랑,20090447,529140
8144,권혜민,필름시대사랑,20144183,0
8145,허철,필름시대사랑,20114576,0
