,movie_name,movie_code,director_name,director_code,nation,release_date,day1_screen,day1_audience,day8_date,day8_audience,director_sum
2890, 더 서클,20176201,제임스 폰솔트,20173656,미국,2017-06-22,155,10401,2017-06-29,64815,62610
2891, 언더더씨,20175821,에반 트라멜,10048599,미국,2017-06-22,89,872,2017-06-29,24296,0
2892, 좋아하게 되는 그 순간을 ~고백실행위원회~,20173661,야나기자와 테츠야,20242786,일본,2017-06-22,62,637,2017-06-29,4743,0
2893, 파란나비효과,20174281,박문칠,10028610,한국,2017-06-22,41,260,2017-06-29,3980,104
2894, 파리의 밤이 열리면,20175122,에두아르 바에르,10047489,프랑스,2017-06-22,27,665,2017-06-29,3871,79795
2895, 리얼,20159647,이사랑,20254349,한국,2017-06-28,970,146965,2017-07-05,426567,0
2896, 박열,20178982,이준익,10057485,한국,2017-06-28,917,201987,2017-07-05,1457645,0
2897, 시칠리아 햇빛아래,20168595,린 유쉰,10020832,홍콩,2017-06-28,53,343,2017-07-05,2093,0
2898, 알파치노의 은밀한 관계,20168564,베리 레빈슨,10030910,미국,2017-06-28,5,5,2017-07-05,39,0
2899, 어떤 하루,20176766,정가영|전선호|최진혁,20278089|20278109|20278090,한국,2017-06-28,0,0,2017-07-05,109,65330
2900, 지랄발광 17세,20176961,켈리 프레몬,10076101,미국,2017-06-28,81,6369,2017-07-05,52471,1369715
2901, 직지코드,20174243,우광훈|데이빗 레드먼,20276650|10084959,한국,2017-06-28,30,393,2017-07-05,4235,0
2902, 노후 대책 없다,20162971,이동우,20235006,한국,2017-06-29,18,56,2017-07-06,1395,0
2903, 닌자 어쌔신 리벤지,20178327,롭 바드|존 발라즈,10011581|10068446,호주,2017-06-29,5,5,2017-07-06,38,104
2904, 부니베어: 로거빅 컴백홈 프로젝트,20178121,정량,10019781,중국,2017-06-29,109,845,2017-07-06,19168,20003
2905, 옥자,20158485,봉준호,10031641,미국,2017-06-29,94,23137,2017-07-06,162216,46021
2906, 토마스와 친구들: 수수께끼 해적선과 보물찾기,20177202,데이비드 스토튼,10011450,영국,2017-06-29,77,444,2017-07-06,13840,0
2907, 도묘필기: 미이라의 부활,20168607,이인항,10057088,중국,2017-06-30,5,5,2017-07-07,41,493994
2908, 스파이더맨: 홈 커밍,20167303,존 와츠,10038689,미국,2017-07-05,"1,703",545302,2017-07-12,4301549,493994
2909, 그 후,20176102,홍상수,10089497,한국,2017-07-06,156,2170,2017-07-13,13331,0
2910, 뮤지컬 쉬 러브즈 미,20176717,토드 하이메스,10087213,미국,2017-07-06,40,452,2017-07-13,3572,0
2911, 니코: 산타비행단의 모험,20122523,캐리 주스넌|요르겐 레르담,10074772|20149783,핀란드,2012-12-25,306,80132,2013-01-01,281139,2785
2912, 잠베지아: 신비한 나무섬의 비밀,20126388,웨인 쏜리,20128590,남아프리카공화국,2012-12-25,272,73159,2013-01-01,280629,30
2913, 타워,20124039,김지훈,10005886,한국,2012-12-25,597,431704,2013-01-01,2430899,18128
2914, 로얄 어페어,20122229,니콜라이 아르셀,10008789,덴마크,2012-12-27,16,471,2013-01-03,6956,18128
2915, 베를린 신드롬,20176511,케이트 쇼트랜드,10075727,호주,2017-07-06,73,998,2017-07-13,6911,18128
2916, 사랑과 욕망의 짐노페디,20174742,유키사다 이사오,10054096,일본,2017-07-06,4,12,2017-07-13,348,1611192
2917, 재꽃,20164643,박석영,20191486,한국,2017-07-06,35,280,2017-07-13,2849,0
2918, 팔선: 요괴대전,20177054,왕자명,10051585,중국,2017-07-06,5,58,2017-07-13,72,3303856
2919, 내 사랑,20174801,에이슬링 월쉬,10042478,아일랜드,2017-07-12,175,11526,2017-07-19,126020,0
2920, 플립,20177501,롭 라이너,10018168,미국,2017-07-12,186,14315,2017-07-19,191288,3
2921, 덫,20175042,윤여창,10054393,한국,2017-07-13,5,5,2017-07-20,198,16187
2922, 블랙 쉐도우,20178642,오빈 올슨|아마리아 올슨,10041744|10013883,미국,2017-07-13,144,1170,2017-07-20,4486,0
2923, 비스티걸스,20164981,신진우,20238307,한국,2017-07-13,20,128,2017-07-20,390,0
2924, 아메리칸 허니: 방황하는 별의 노래,20163195,안드레아 아놀드,10043309,영국,2017-07-13,47,539,2017-07-20,5604,3017994
2925, 예수는 역사다,20176562,존 건,10067516,미국,2017-07-13,197,7960,2017-07-20,80004,696
2926, 올 리브 올리브,20169269,김태일|주로미,10006136|20243408,한국,2017-07-13,24,113,2017-07-20,1655,0
2927, 카3: 새로운 도전,20175522,브라이언 피,10031972,미국,2017-07-13,530,17037,2017-07-20,325396,0
2928, 파밍 보이즈,20160746,장세정|변시연|강호준,20177901|20189617|20189616,한국,2017-07-13,24,202,2017-07-20,2032,0
2929, 내가 죽기 전에 가장 듣고 싶은 말,20176781,마크 펠링톤,10024437,미국,2017-07-19,151,6015,2017-07-26,35334,0
2930, 다이노소어 아일랜드,20165371,매트 드럼몬드,10086241,호주,2017-07-19,91,547,2017-07-26,7177,0
2931, 돈 슬립,20178141,필립 구즈먼,10082332,미국,2017-07-19,1,142,2017-07-26,512,0
2932, 47 미터,20177181,조하네스 로버츠,20185450,영국,2017-07-19,542,72116,2017-07-26,536658,0
2933, 극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20178321,하시모토 마사카즈,20175880,일본,2017-07-20,304,8423,2017-07-27,188714,27394
2934, 더 가디언즈,20178705,사릭 안드레아시안,20183212,러시아,2017-07-20,5,5,2017-07-27,12,5122882
2935, 덩케르크,20164621,크리스토퍼 놀란,10077460,미국,2017-07-20,"1,252",224242,2017-07-27,1813282,0
2936, 불온한 당신,20154427,이영,10056635,한국,2017-07-20,12,305,2017-07-27,1778,1581
2937, 오즈: 신기한 마법가루,20177761,블라디미르 토로프킨,10029694,러시아,2017-07-20,249,4666,2017-07-27,71436,70672
2938, 우리를 침범하는 것들,20177361,아담 스미스,10076059,영국,2017-07-20,56,377,2017-07-27,3702,0
2939, 위시 어폰,20177701,존 R. 레오네티,10068722,미국,2017-07-20,264,9819,2017-07-27,54188,158693
2940, 프란츠,20177601,프랑소와 오종,10084405,프랑스,2017-07-20,44,883,2017-07-27,8915,158693
2941, 100미터,20178801,마르셀 바레나,10021437,스페인,2017-07-20,38,148,2017-07-27,1479,0
2942, 군함도,20161481,류승완,10019069,한국,2017-07-26,"2,027",972161,2017-08-02,5188522,3782067
2943, 송 투 송,20178646,테렌스 맬릭,10079743,미국,2017-07-26,86,3906,2017-08-02,18540,94862
2944, 슈퍼배드 3,20173403,피에르 꼬팽|카일 발다,20100020|20127335,미국,2017-07-26,810,195774,2017-08-02,1922734,958
2945, 더 탱크,20170007,켈리 메디슨,10047879,미국,2017-07-27,5,107,2017-08-03,112,0
2946, 레전드 갱스터 2 크레이스 형제,20178326,잭커리 애들러,20269549,영국,2017-07-27,5,5,2017-08-03,16,117550
2947, 라이프 오브 파이,20128386,이안,20115714,미국,2013-01-01,392,161038,2013-01-08,702606,28
2948, 누나,20113231,이원식,10056888,한국,2013-01-03,12,138,2013-01-10,1115,28
2949," 다시, 뜨겁게 사랑하라!",20122005,수잔 비에르,10037626,덴마크,2013-01-03,31,699,2013-01-10,7885,23509
2950, 바람의 검심,20120363,오오토모 케이시,20124116,일본,2013-01-03,7,153,2013-01-10,2606,5061
2951, 컨빅션,20129727,토니 골드윈,10080026,미국,2013-01-03,37,456,2013-01-10,5885,1815
2952, 호두까기인형 3D,20121622,안드레이 콘찰로프스키,10043288,미국,2013-01-03,126,5390,2013-01-10,43419,1815
2953, 스페셜포스: 블러드마운틴,20175302,알페르 카글라,10047955,터키,2017-07-27,5,5,2017-08-03,15,0
2954, 시암,20170012,파이라크 쿰완,10051295,태국,2017-07-27,5,40,2017-08-03,214,0
2955, 암고양이들,20174761,시라이시 카즈야,10039867,일본,2017-07-27,3,10,2017-08-03,569,0
2956, 포크레인,20179323,이주형,20174072,한국,2017-07-27,4,28,2017-08-03,134,0
2957, 헛소동,20177362,조스 웨던,10066368,미국,2017-07-27,5,75,2017-08-03,788,43804
2958, 명탐정 코난:진홍의 연가,20170124,시즈노 코분,20113482,일본,2017-08-02,546,94241,2017-08-09,374353,0
2959, 이모티: 더 무비,20179186,토니 레온디스,10043412,미국,2017-08-02,126,6710,2017-08-09,35097,0
2960, 택시운전사,20162869,장훈,10060674,한국,2017-08-02,"1,446",698088,2017-08-09,5812839,70
2961, 레이디 맥베스,20174962,윌리엄 올드로이드,10020002,영국,2017-08-03,48,1642,2017-08-10,13447,143422
2962, 무림9대문파-사도황규,20178670,린난,10085822,중국,2017-08-03,5,5,2017-08-10,27,2520
2963, 여자들,20164859,이상덕,20255105,한국,2017-08-03,40,255,2017-08-10,2352,3580748
2964, 툼디: 부러진 검의 전설,20170013,빈 분루에릿,10033306,태국,2017-08-03,5,38,2017-08-10,173,0
2965, 트레이터,20170341,수잔나 화이트,10037752,영국,2017-08-03,33,372,2017-08-10,1946,0
2966, 파리로 가는 길,20178762,엘레노어 코폴라,10090450,미국,2017-08-03,79,4001,2017-08-10,38162,0
2967, 로우,20170723,줄리아 듀코나우,20280809,미국,2017-08-05,1,143,2017-08-12,565,309920
2968, 빅풋 주니어,20178641,제레미 드그루손|벤 스타센,20187131|10031148,벨기에,2017-08-09,379,21379,2017-08-16,198355,9743
2969, 청년경찰,20162442,김주환,20112387,한국,2017-08-09,"1,102",308303,2017-08-16,2910692,2659452
2970, 극장판 도라에몽: 진구의 남극 꽁꽁 대모험,20179085,다카하시 아츠시,10006889,일본,2017-08-10,320,16752,2017-08-17,130272,226169
2971, 레스큐 언더 파이어,20177092,아돌포 마르티네즈 페레즈,10041469,스페인,2017-08-10,5,5,2017-08-17,37,1544113
2972, 벨과 세바스찬 계속되는 모험,20176715,크리스찬 두가이,10077307,프랑스,2017-08-10,36,566,2017-08-17,3315,1544113
2973, 애나벨 : 인형의 주인,20161081,데이비드 F. 샌드버그,20235586,미국,2017-08-10,593,154719,2017-08-17,1501616,63026
2974, 엘리자의 내일,20170628,크리스티안 문쥬,10077917,루마니아,2017-08-10,23,355,2017-08-17,3221,809191
2975, 예감은 틀리지 않는다,20174961,리테쉬 바트라,10028073,영국,2017-08-10,82,3250,2017-08-17,24555,11400
2976, 드래곤 스펠: 마법 꽃의 비밀,20179226,마누크 데포얀,10032735,독일,2017-08-15,164,24018,2017-08-22,63347,2429
2977, 혹성탈출: 종의 전쟁,20179901,맷 리브스,10025284,미국,2017-08-15,"1,017",568308,2017-08-22,1673134,21784
2978, 공범자들,20179187,최승호,20235206,한국,2017-08-17,186,9721,2017-08-24,105370,54
2979, 내일의 안녕,20164160,훌리오 메뎀,10090761,스페인,2017-08-17,58,783,2017-08-24,6209,3756
2980, 노래로 쏘아 올린 기적,20170384,하니 아부 아사드,10086713,팔레스타인,2017-08-17,12,178,2017-08-24,1850,8784683
2981, 무림9대문파-항하살수,20171006,귀아광,10015840,중국,2017-08-17,5,5,2017-08-24,31,509632
2982, 잇 로컬,20170481,제이슨 플레밍,10063742,영국,2017-08-17,5,5,2017-08-24,39,191
2983, 장산범,20151003,허정,20169260,한국,2017-08-17,621,121836,2017-08-24,880787,1957948
2984, 런던 블러바드 무삭제 감독판,20123722,윌리엄 모나한,10053138,미국,2013-01-04,2,25,2013-01-11,115,0
2985, 마이 리틀 히어로,20126583,김성훈,20128773,한국,2013-01-09,341,13457,2013-01-16,160922,0
2986, 박수건달,20124935,조진규,10067346,한국,2013-01-09,404,106959,2013-01-16,1480793,210493
2987, 빨간머리 앤 : 그린게이블로 가는 길,20122581,다카하타 이사오,10009949,일본,2013-01-09,85,2359,2013-01-16,20380,0
2988, 클라우드 아틀라스,20124024,앤디 워쇼스키|라나 워쇼스키|톰 튀크베어,10046113|10014496|20114251,미국,2013-01-09,379,43541,2013-01-16,368040,0
2989, 스파이키드4 : 올더타임인더월드,20134002,로버트 로드리게즈,10016605,미국,2013-01-10,3,37,2013-01-17,131,904145
2990, 화이트 릴리,20174762,나카타 히데오,10007255,일본,2017-08-17,3,24,2017-08-24,1001,904145
2991, 미스터 쉐프,20170830,엽위민,10049889,중국,2017-08-18,1,161,2017-08-25,424,6287
2992, 다크타워: 희망의 탑,20170022,니콜라이 아르셀,10008789,미국,2017-08-23,497,14518,2017-08-30,94509,0
2993, 브이아이피,20164174,박훈정,10029578,한국,2017-08-23,851,174013,2017-08-30,1149369,64230
2994, 제인 도,20170006,안드레 외브레달,20177181,영국,2017-08-23,104,2096,2017-08-30,18121,1111284
2995, 그럼에도 불구하고,20155483,김영조,10005015,한국,2017-08-24,5,60,2017-08-31,562,6687
2996, 극장판 위 베어 베어스: 곰 브라더스,20170389,매니 에르난데스,10025038,미국,2017-08-24,242,3021,2017-08-31,29062,14470
2997, 낮잠 공주 : 모르는 나의 이야기,20179425,카미야마 켄지,10073748,일본,2017-08-24,153,1271,2017-08-31,7700,0
2998, 넬리,20176862,안 에몽,10077891,캐나다,2017-08-24,21,202,2017-08-31,1035,1190486
2999, 더 비지터: 리턴즈,20178601,장 마리 프와레,10059735,프랑스,2017-08-24,1,1,2017-08-31,11,143824
3000, 더 테이블,20165001,김종관,10005660,한국,2017-08-24,266,6504,2017-08-31,56720,5380
3001, 밤섬해적단 서울불바다,20170163,정윤석,10062080,한국,2017-08-24,27,176,2017-08-31,1629,2289
3002, 빈센트 반 고흐 : 새로운 시선,20170682,데이비드 비커스태프|필 그랩스키,10041404|10086256,영국,2017-08-24,22,850,2017-08-31,4352,5604104
3003, 올 아이즈 온 미,20179622,베니 붐,10030747,미국,2017-08-24,159,1350,2017-08-31,7483,7817459
3004, 완벽한 거짓말,20154523,얀 고즐런,10046718,프랑스,2017-08-24,21,672,2017-08-31,2670,1218724
3005, 파리 시청 앞에서의 키스: 로베르 두아노,20170082,클레망틴 드루디유,10078291,프랑스,2017-08-24,16,288,2017-08-31,2119,8905
3006, 로엔그린,20170608,크리스티안 틸레만,10068392,독일,2017-08-27,11,232,2017-09-03,499,1303256
3007, 김광석,20166132,이상호,20191566,한국,2017-08-30,210,2913,2017-09-06,36367,1303256
3008, 로마의 휴일,20179407,이덕희,20111036,한국,2017-08-30,416,24404,2017-09-06,128312,1303256
3009," 무현, 두 도시 이야기 : 파이널 컷",20170247,전인환,20153728,한국,2017-08-30,103,358,2017-09-06,2700,59071
3010, 발레리안: 천 개 행성의 도시,20158047,뤽 베송,10019011,프랑스,2017-08-30,614,70846,2017-09-06,424525,87312
3011, 아토믹 블론드,20179491,데이빗 레이치,10011719,미국,2017-08-30,471,27662,2017-09-06,139956,432
3012, 킬러의 보디가드,20171962,패트릭 휴즈,20136404,미국,2017-08-30,380,123601,2017-09-06,958102,20371
3013, 페니 핀처,20163854,프레드 카바예,20113761,프랑스,2017-08-30,64,688,2017-09-06,5833,2163060
3014, 소나기,20170003,안재훈,20111258,한국,2017-08-31,127,778,2017-09-07,6494,0
3015, 슈퍼오리 : 태양을 지켜라,20179570,빅터 라키소프,10033145,러시아,2017-08-31,164,2215,2017-09-07,21272,0
3016, 아무도 잠들지 마라,20171685,구예도,20072820,홍콩,2017-08-31,5,5,2017-09-07,29,0
3017, 아키라,20170883,오토모 가츠히로,10050952,일본,2017-08-31,64,1376,2017-09-07,7757,0
3018, 잊혀진 꿈의 동굴,20123202,베르너 헤어조크,10030877,미국,2013-01-10,2,66,2013-01-17,1928,26553
3019, 카마수트라 나잇,20134021,에릭 매닝,20166500,인도,2013-01-10,2,23,2013-01-17,76,19292
3020, 파이스토리 : 악당상어 소탕작전,20122803,마크 A.Z. 디페|박태동,10024501|20191806,미국,2013-01-10,259,17900,2013-01-17,196690,3422
3021, 프레셔스,20122224,리 다니엘스,10019262,미국,2013-01-10,1,42,2013-01-17,543,0
3022, 더 임파서블,20121861,후안 안토니오 바요나,10090538,스페인,2013-01-17,387,52425,2013-01-24,462158,0
3023, 로봇 앤 프랭크,20121094,제이크 슈레이어,20134244,미국,2013-01-17,33,415,2013-01-24,9802,0
3024, 몬스터 호텔,20129156,젠디 타타코브스키,10001386,미국,2013-01-17,348,53476,2013-01-24,528046,0
3025, 베드,20120102,박철수,10029409,한국,2013-01-17,8,43,2013-01-24,389,0
3026, 세션 : 이 남자가 사랑하는 법   ,20122232,벤 루윈,10031108,미국,2013-01-17,15,680,2013-01-24,7340,781
3027, 위대한 밀로크로제,20123382,이시바시 요시마사,10056351,일본,2013-01-17,10,52,2013-01-24,672,25294
3028, 잭 리처,20123333,크리스토퍼 맥쿼리,10077515,미국,2013-01-17,399,75139,2013-01-24,611161,564159
3029, 안드레아 세니에 ,20123247,울프 시르머,20169200,독일,2013-01-19,1,54,2013-01-26,237,944107
3030, 데드폴,20122865,스테판 루조비츠키,10038709,미국,2013-01-23,81,1277,2013-01-30,11153,243687
3031, 마마,20123041,안드레스 무시에티,20156577,미국,2013-01-23,152,5777,2013-01-30,73846,58064
3032, 뽀로로 극장판 슈퍼썰매 대모험,20123681,박영균,10028920,한국,2013-01-23,346,12000,2013-01-30,418822,152025
3033, 7번방의 선물,20127593,이환경,10058252,한국,2013-01-23,605,152808,2013-01-30,2594560,19105
3034, 나비와 바다,20125431,박배일,20100687,한국,2013-01-24,10,111,2013-01-31,812,28643
3035, 더 헌트,20122222,토마스 빈터베르그,10080479,덴마크,2013-01-24,33,1066,2013-01-31,12019,0
3036, 드래곤 헌터,20123741,기욤 이베르넬|아르튀르 크왁,20165680|20165681,프랑스,2013-01-24,100,2934,2013-01-31,28969,5040
3037, 레이디 가가 : 온 더 엣지,20134065,타라 퍼니아,20124306,영국,2013-01-24,1,7,2013-01-31,135,4365
3038, 마돈나 : 라이크 어 버진,20134064,메리 램버트,10025682,미국,2013-01-24,1,7,2013-01-31,135,0
3039, 명탐정 코난:은빛 날개의 마술사,20048799,야마모토 야스이치로,20115431,일본,2013-01-24,113,19069,2013-01-31,125797,72047
3040, 해결사,20134381,니쉬칸트 카마트,20167280,인도,2013-01-24,1,196,2013-01-31,1551,72047
3041, 더 피플 아이브 슬렙 위드,20134321,쿠엔틴 리,20167360,미국,2013-01-30,1,43,2013-02-06,344,64950
3042, 베를린,20124083,류승완,10019069,한국,2013-01-30,751,273647,2013-02-06,2848289,88653
3043, 부도리의 꿈 ,20123221,스기이 기사부로,10038003,일본,2013-01-30,103,1305,2013-02-06,18046,0
3044, 부도리의 꿈(감독판),20134505,스기이 기사부로,10038003,일본,2013-01-30,2,17,2013-02-06,626,0
3045, 그 여자 그 남자의 속사정,20123301,이윤형,20135785,한국,2013-01-31,3,12,2013-02-07,481,42795
3046, 하울링,20110249,유하,20111250,한국,2012-02-16,475,103979,2012-02-23,918111,0
3047, 레전드 오브 래빗,20113982,순리준,20126389,중국,2012-02-22,183,4663,2012-02-29,76579,3072178
3048, 맨 온 렛지,20124420,애스게르 레스,10042276,미국,2012-02-22,292,28012,2012-02-29,435371,450
3049, 언더월드 4: 어웨이크닝,20124746,만스 말린드|비욘 스테인,10024905|10032348,미국,2012-02-22,313,18357,2012-02-29,171122,445014
