,movie_name,nation,distribution,director_sum,actor_sum,rate_score,genre,first_genre,genre_sum,release_date,day1_screen,day1_audience,day15_date,day_score,day15_audience,rate,news7
438,터널 3D,0.267262,0.05,0,3675677,0.15883,424331,공포(호러),585920.8453,2014-08-20,264,19255,2014-09-03,108753.214,80989,15세이상관람가,173
439,타임 패러독스,0.008427,0.05,137955,250039,0.15883,632292,SF,1056623.097,2015-01-07,229,7866,2015-01-21,76338.68532,81369,15세이상관람가,0
440,씬 시티: 다크히어로의 부활,0.184566,0.8481700000000001,356183,2728974,0.01975,744323,액션,1733461.9630000002,2014-09-11,328,14537,2014-09-25,67613.67783,81661,청소년관람불가,11
441,이웃집에 신이 산다,0.021345,0.05,46214,130480,0.01975,330697,코미디,330697.2008,2015-12-24,59,6667,2016-01-07,95891.32162999999,81851,청소년관람불가,33
442,뷰티풀 크리처스,0.184566,0.790536,158676,2668794,0.15883,744323,스릴러,1704636.85,2013-04-18,263,9230,2013-05-02,44426.48242,82261,15세이상관람가,0
443,더 이퀄라이저,0.184566,0.4,364560,596223,0.01975,744323,액션,1733461.9630000002,2015-01-28,251,8629,2015-02-11,73522.32823,82626,청소년관람불가,32
444,빅 아이즈,0.184566,0.05,710319,1004654,0.22784000000000001,864919,드라마,864919.5959999999,2015-01-28,272,8225,2015-02-11,73522.32823,83402,12세이상관람가,70
445,팅커 테일러 솔저 스파이,0.021345,0.05,87908,3773488,0.15883,424331,스릴러,424331.00399999996,2012-02-09,186,11877,2012-02-23,70158.3783,85524,15세이상관람가,23
446,세인트 빈센트,0.184566,0.05,449518,2727069,0.22784000000000001,864919,코미디,1195616.797,2015-03-05,281,7448,2015-03-19,45839.64887,85993,12세이상관람가,19
447,일대종사,0.008085,0.312821,80668,1572367,0.22784000000000001,864919,액션,1609243.093,2013-08-22,190,8790,2013-09-05,99035.58892000001,86272,12세이상관람가,147
448,스틸 앨리스,0.184566,0.05,0,1442731,0.22784000000000001,864919,드라마,864919.5959999999,2015-04-29,79,3867,2015-05-13,70266.35161,86463,12세이상관람가,15
449,걷기왕,0.267262,0.312821,2011,2405638,0.22784000000000001,864919,드라마,864919.5959999999,2016-10-20,437,9130,2016-11-03,57663.86937000001,87191,12세이상관람가,346
450,콜드 라잇 오브 데이,0.184566,0.05,0,2895111,0.15883,744323,액션,1168654.501,2012-05-17,245,10249,2012-05-31,71624.41815,87595,15세이상관람가,0
451,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,0.010716,0.05,0,0,0.07631,744323,액션,1376615.59,2015-11-26,197,3366,2015-12-10,69606.32256,87998,전체관람가,0
452,더 콜,0.184566,0.6860539999999999,18620,0,0.01975,424331,스릴러,424331.00399999996,2013-06-20,223,7969,2013-07-04,64743.59295,88531,청소년관람불가,11
453,페이스 블라인드,0.184566,0.05,0,1714020,0.01975,564807,범죄,1332606.586,2012-06-21,179,11849,2012-07-05,67355.53928,88872,청소년관람불가,0
454,마마,0.184566,0.4,450,1462648,0.15883,424331,공포(호러),585920.8453,2013-01-23,152,5777,2013-02-06,73523.6971,89658,15세이상관람가,25
455,피터와 드래곤,0.184566,1.350294,0,2665654,0.07631,621589,어드벤처,1374607.946,2016-09-28,143,2443,2016-10-12,66299.81143,90058,전체관람가,0
456,"무현, 두 도시 이야기",0.267262,0.05,1694637,1854787,0.15883,71396,다큐멘터리,71396.38793,2016-10-26,31,1378,2016-11-09,57009.725360000004,90303,15세이상관람가,42
457,7번째 아들,0.184566,0.4,404,730230,0.22784000000000001,621589,어드벤처,1374607.946,2015-02-11,343,14457,2015-02-25,100880.9575,90456,12세이상관람가,25
458,포커스,0.184566,0.821026,44770,2692002,0.15883,564807,코미디,961166.6632,2015-02-26,349,16554,2015-03-12,51584.78808,91072,15세이상관람가,17
459,초한지 - 천하대전,0.008085,0.05,173608,248955,0.22784000000000001,744323,액션,744323.4968,2012-01-11,97,2636,2012-01-25,102115.5801,91916,12세이상관람가,10
460,크리미널,0.021345,0.05,5492,3959685,0.15883,744323,액션,1309130.959,2016-06-22,351,13518,2016-07-06,71603.96716,92209,15세이상관람가,16
461,577 프로젝트,0.267262,0.05,0,5615601,0.15883,864919,코미디,1195616.797,2012-08-30,191,10672,2012-09-13,71283.69136,93084,15세이상관람가,59
462,죽여주는 여자,0.267262,0.312821,939900,1232694,0.01975,864919,드라마,864919.5959999999,2016-10-06,317,9685,2016-10-20,56346.24612,95019,청소년관람불가,304
463,바스티유 데이,0.184566,0.790536,117188,2039263,0.15883,744323,액션,744323.4968,2016-10-13,388,12687,2016-10-27,57761.040089999995,95796,15세이상관람가,17
464,라이언,0.008427,0.05,0,1014548,0.22784000000000001,864919,드라마,864919.5959999999,2017-02-01,173,10688,2017-02-15,69716.00464,96220,12세이상관람가,46
465,심야식당,0.010716,0.05,32067,217169,0.22784000000000001,864919,드라마,864919.5959999999,2015-06-18,167,6300,2015-07-02,64368.5677,96381,12세이상관람가,0
466,다크타워: 희망의 탑,0.184566,0.05,20371,1829141,0.15883,744323,액션,1836233.284,2017-08-23,497,14518,2017-09-06,94970.40633,96970,15세이상관람가,31
467,무서운 이야기 3 : 화성에서 온 소녀,0.267262,0.790536,1194030,3500072,0.15883,161589,공포(호러),161589.8413,2016-06-01,312,11958,2016-06-15,67839.02446,97300,15세이상관람가,98
468,돌연변이,0.267262,0.05,0,5413683,0.22784000000000001,864919,드라마,1195616.797,2015-10-22,365,10379,2015-11-05,57556.10307999999,97686,12세이상관람가,640
469,인류멸망 보고서,0.267262,0.790536,2413489,12022401,0.15883,632292,SF,632292.0933,2012-04-11,227,34502,2012-04-25,47249.64676,97741,15세이상관람가,49
470,딥워터 호라이즌,0.184566,0.8481700000000001,813656,4781451,0.22784000000000001,864919,액션,1609243.093,2017-01-25,425,12845,2017-02-08,98853.31647,99257,12세이상관람가,44
471,미라클 벨리에,0.021345,0.05,11468,13946,0.22784000000000001,864919,드라마,864919.5959999999,2015-08-27,240,6073,2015-09-10,84050.11055,99494,12세이상관람가,23
472,사우스포,0.184566,0.05,362759,2202927,0.15883,864919,드라마,1609243.093,2015-12-03,335,10637,2015-12-17,78482.04272,100561,15세이상관람가,31
473,자백,0.267262,0.05,178000,16999,0.15883,71396,다큐멘터리,71396.38793,2016-10-13,125,7812,2016-10-27,57761.040089999995,100800,15세이상관람가,107
474,워 호스,0.184566,0.05,835147,1281448,0.22784000000000001,864919,전쟁,1151077.384,2012-02-09,228,10906,2012-02-23,70158.3783,100933,12세이상관람가,70
475,R.I.P.D. : 알.아이.피.디.,0.184566,0.4,399416,1806758,0.15883,744323,액션,1639828.16,2013-08-22,260,13515,2013-09-05,99035.58892000001,101156,15세이상관람가,0
476,꾸뻬씨의 행복여행,0.021345,0.05,47237,2149594,0.15883,864919,어드벤처,1486509.034,2014-11-27,227,7932,2014-12-11,70538.38762000001,101163,15세이상관람가,16
477,블루 재스민,0.184566,0.05,81090,0,0.15883,864919,드라마,864919.5959999999,2013-09-25,204,8659,2013-10-09,73516.73841,101176,15세이상관람가,38
478,다이버전트 시리즈: 얼리전트,0.184566,0.05,399067,1701713,0.22784000000000001,744323,액션,1998205.0280000002,2016-05-12,369,10035,2016-05-26,65189.3671,101700,12세이상관람가,15
479,루시드 드림,0.267262,0.6860539999999999,0,7547952,0.15883,632292,SF,1056623.097,2017-02-22,461,26333,2017-03-08,64419.02215,101913,15세이상관람가,815
480,베리 굿 걸,0.184566,0.05,0,3172703,0.15883,864919,멜로/로맨스,930581.5959999999,2014-09-25,338,16519,2014-10-09,72852.7031,103129,15세이상관람가,22
481,카페 소사이어티,0.184566,0.312821,82017,2252688,0.15883,864919,멜로/로맨스,930581.5959999999,2016-09-14,199,9431,2016-09-28,94840.57905,103378,15세이상관람가,63
482,5백만불의 사나이,0.267262,0.809701,1271040,6009706,0.15883,330697,코미디,330697.2008,2012-07-19,331,15351,2012-08-02,86768.80056,104719,15세이상관람가,98
483,도희야,0.267262,0.312821,0,7187324,0.01975,864919,드라마,864919.5959999999,2014-05-22,302,13512,2014-06-05,71683.00721,104912,청소년관람불가,992
484,니드 포 스피드,0.184566,1.350294,139541,678091,0.15883,864919,액션,2598381.559,2014-04-16,325,9263,2014-04-30,43159.58494,105248,15세이상관람가,10
485,더 시그널,0.184566,0.790536,0,1366212,0.22784000000000001,744323,SF,1800946.594,2014-07-09,260,19052,2014-07-23,83466.49842999999,105533,12세이상관람가,24
486,더 기버: 기억전달자,0.184566,0.05,429735,2317305,0.22784000000000001,864919,SF,1967532.0380000002,2014-08-20,225,13893,2014-09-03,108753.214,106010,12세이상관람가,18
487,대니쉬 걸,0.184566,0.4,3359069,1742433,0.01975,864919,드라마,864919.5959999999,2016-02-17,201,5826,2016-03-02,75216.82744,106122,청소년관람불가,46
488,다이노소어 어드벤처 : 백악기 공룡대백과,0.021345,0.05,664481,0,0.07631,71396,다큐멘터리,71396.38793,2016-05-04,216,5615,2016-05-18,82402.20836,107660,전체관람가,0
489,제로 다크 서티,0.184566,0.05,61415,4984469,0.15883,744323,전쟁,1454812.289,2013-03-07,245,8520,2013-03-21,45839.64887,107681,15세이상관람가,32
490,마이 리틀 자이언트,0.184566,1.350294,834239,6745441,0.07631,621589,어드벤처,1374607.946,2016-08-10,122,6215,2016-08-24,126024.3723,108288,전체관람가,31
491,맨 프롬 UNCLE,0.184566,0.821026,826669,2620230,0.22784000000000001,744323,액션,1696610.135,2015-10-28,326,12715,2015-11-11,56901.959070000004,108466,12세이상관람가,21
492,실버라이닝 플레이북,0.184566,0.05,121669,1467878,0.01975,864919,멜로/로맨스,1261278.797,2013-02-14,226,14934,2013-02-28,70158.3783,109128,청소년관람불가,14
493,우먼 인 골드,0.184566,0.05,19387,955396,0.22784000000000001,864919,드라마,864919.5959999999,2015-07-09,252,12067,2015-07-23,83996.12402,109243,12세이상관람가,16
494,셀프/리스,0.184566,0.05,524428,1821334,0.15883,744323,SF,1800946.594,2015-09-10,332,15141,2015-09-24,65957.55419,110891,15세이상관람가,29
495,배우는 배우다,0.267262,0.6860539999999999,10260,5320156,0.01975,864919,드라마,864919.5959999999,2013-10-24,281,19832,2013-11-07,56010.76711,111691,청소년관람불가,452
496,헤이트풀8,0.184566,0.05,189910,2091669,0.01975,744323,액션,1218678.774,2016-01-07,153,11342,2016-01-21,76823.08232,111986,청소년관람불가,108
497,부활,0.184566,0.4,163036,141429,0.22784000000000001,864919,드라마,864919.5959999999,2016-03-17,90,4413,2016-03-31,46990.63343,112835,12세이상관람가,17
498,여교사,0.267262,0.05,23505,1804979,0.01975,864919,드라마,864919.5959999999,2017-01-04,371,19575,2017-01-18,76338.68532,113067,청소년관람불가,835
499,존 윅,0.184566,0.05,47842,2584948,0.01975,744323,액션,1168654.501,2015-01-21,321,16347,2015-02-04,76682.22564,115253,청소년관람불가,18
500,우먼 인 블랙,0.021345,0.6860539999999999,96579,2206521,0.15883,864919,드라마,1450840.4409999999,2012-02-16,222,13589,2012-03-01,74187.51827,117084,15세이상관람가,10
501,고스트 라이더 : 복수의 화신,0.184566,0.790536,205231,1425050,0.15883,744323,액션,1638974.85,2012-02-16,240,13001,2012-03-01,74187.51827,117157,15세이상관람가,0
502,버틀러: 대통령의 집사,0.184566,0.6860539999999999,2086,1427577,0.15883,864919,드라마,866698.7389,2013-11-28,169,8928,2013-12-12,73085.44676,119590,15세이상관람가,13
503,문라이트,0.184566,0.312821,0,555706,0.15883,864919,드라마,864919.5959999999,2017-02-22,170,7923,2017-03-08,64419.02215,119917,15세이상관람가,230
504,퇴마: 무녀굴,0.267262,0.05,1094221,4994039,0.15883,424331,공포(호러),585920.8453,2015-08-20,331,21790,2015-09-03,108952.8615,119970,15세이상관람가,412
505,안나 카레니나,0.184566,0.4,333294,2717519,0.15883,864919,드라마,864919.5959999999,2013-03-21,237,11713,2013-04-04,45220.350139999995,120343,15세이상관람가,39
506,시카리오: 암살자의 도시,0.184566,0.790536,224252,1153458,0.01975,564807,범죄,1332606.586,2015-12-03,206,9599,2015-12-17,78482.04272,121449,청소년관람불가,33
507,라스트 위치 헌터,0.184566,0.05,305988,3264047,0.15883,744323,액션,1836233.284,2015-12-30,265,24121,2016-01-13,86496.49041,121638,15세이상관람가,18
508,사다코 3D : 죽음의 동영상,0.010716,0.05,6709,18173,0.15883,161589,공포(호러),161589.8413,2012-06-14,243,16432,2012-06-28,60570.8087,122303,15세이상관람가,0
509,러시 : 더 라이벌,0.184566,0.790536,507425,2816040,0.01975,864919,액션,1609243.093,2013-10-09,252,19252,2013-10-23,62845.871620000005,122844,청소년관람불가,33
510,철의 여인,0.021345,0.05,4554785,424220,0.22784000000000001,864919,드라마,864919.5959999999,2012-02-23,149,8690,2012-03-08,62657.42031,122937,12세이상관람가,35
511,눈길,0.267262,0.312821,0,6302296,0.15883,864919,드라마,864919.5959999999,2017-03-01,495,37284,2017-03-15,51127.32235,124326,15세이상관람가,214
512,예수는 역사다,0.184566,0.05,5061,223696,0.07631,864919,드라마,864919.5959999999,2017-07-13,197,7960,2017-07-27,86105.17686,124888,전체관람가,0
513,시간위의 집,0.267262,0.05,295369,9224062,0.15883,424331,미스터리,767799.1234,2017-04-05,407,15518,2017-04-19,42095.89509,128016,15세이상관람가,435
514,링컨,0.184566,0.552296,833789,2987977,0.22784000000000001,864919,드라마,1151077.384,2013-03-14,207,10078,2013-03-28,45839.64887,128236,12세이상관람가,72
515,비포 미드나잇,0.184566,0.05,87974,0,0.01975,864919,드라마,864919.5959999999,2013-05-22,239,9725,2013-06-05,62104.574,132178,청소년관람불가,0
516,로마의 휴일,0.267262,0.8481700000000001,564159,1463098,0.15883,864919,코미디,1195616.797,2017-08-30,416,24404,2017-09-13,72892.96815,132573,15세이상관람가,668
517,나의 절친 악당들,0.267262,0.552296,987782,5130711,0.01975,864919,범죄,2174050.555,2015-06-25,384,26887,2015-07-09,73954.2082,132671,청소년관람불가,574
518,카운슬러,0.184566,0.552296,818474,2674813,0.01975,864919,범죄,1854058.062,2013-11-14,272,16533,2013-11-28,55638.66989,132725,청소년관람불가,46
519,로마 위드 러브,0.184566,0.05,78397,1794402,0.01975,330697,코미디,330697.2008,2013-04-18,181,9514,2013-05-02,44426.48242,132998,청소년관람불가,0
520,맨홀,0.267262,0.790536,0,3839313,0.01975,424331,공포(호러),585920.8453,2014-10-08,279,26180,2014-10-22,62490.5884,133419,청소년관람불가,40
521,워터 디바이너,0.184566,0.790536,0,2942951,0.15883,864919,드라마,1151077.384,2015-01-28,326,19516,2015-02-11,73522.32823,134588,15세이상관람가,108
522,화장,0.267262,0.05,104959,2683019,0.01975,864919,드라마,864919.5959999999,2015-04-09,315,13888,2015-04-23,42363.009000000005,135088,청소년관람불가,1278
523,플로렌스,0.021345,0.05,28528,672964,0.15883,864919,드라마,864919.5959999999,2016-08-24,382,17466,2016-09-07,92560.60931,135729,15세이상관람가,19
524,제 5침공,0.184566,0.4,0,88782,0.22784000000000001,744323,액션,1998205.0280000002,2016-02-25,289,19795,2016-03-10,61108.967789999995,135849,12세이상관람가,11
525,아르고,0.184566,0.821026,98866,1059357,0.15883,424331,스릴러,424331.00399999996,2012-10-31,224,10631,2012-11-14,55320.00487999999,136642,15세이상관람가,33
526,더 퍼지,0.184566,0.4,0,1134053,0.01975,632292,스릴러,1056623.097,2013-11-06,189,15120,2013-11-20,55287.84819,137340,청소년관람불가,15
527,가시,0.267262,0.05,609365,3026059,0.01975,864919,멜로/로맨스,930581.5959999999,2014-04-10,339,20553,2014-04-24,42363.009000000005,137573,청소년관람불가,125
528,워킹걸,0.267262,0.8481700000000001,501942,7463882,0.01975,330697,코미디,396359.2008,2015-01-07,296,14281,2015-01-21,76338.68532,142541,청소년관람불가,376
529,13시간,0.184566,0.790536,3528252,10451,0.15883,864919,액션,2033574.0969999998,2016-03-03,364,11943,2016-03-17,45839.64887,142879,15세이상관람가,43
530,은밀한 유혹,0.267262,0.809701,1046787,8914621,0.15883,564807,멜로/로맨스,630469.4624,2015-06-04,385,21742,2015-06-18,60570.8087,143888,15세이상관람가,1361
531,보이후드,0.184566,0.4,89771,131394,0.15883,864919,드라마,864919.5959999999,2014-10-23,206,5083,2014-11-06,57469.8765,144096,15세이상관람가,0
532,아메리칸 허슬,0.184566,0.05,115878,6354547,0.01975,864919,범죄,1429727.0580000002,2014-02-20,236,14272,2014-03-06,61912.96141,145728,청소년관람불가,37
533,미스컨덕트,0.184566,0.05,0,3792381,0.15883,564807,범죄,989138.4664,2016-03-30,395,23224,2016-04-13,48738.55331,147377,15세이상관람가,36
534,비정규직 특수요원,0.267262,0.05,1093118,4042554,0.15883,744323,코미디,1075020.6979999999,2017-03-16,448,21892,2017-03-30,46990.63343,149509,15세이상관람가,505
535,익스펜더블 3,0.184566,0.790536,220874,2679869,0.15883,744323,액션,1790243.939,2014-08-20,306,18971,2014-09-03,108753.214,150876,15세이상관람가,50
536,더 레이븐,0.184566,0.790536,448867,1749713,0.01975,424331,스릴러,767799.1234,2012-07-05,250,18886,2012-07-19,83996.12402,153518,청소년관람불가,73
537,폴리스 스토리 2014,0.008085,0.4,201,428812,0.15883,864919,액션,2598381.559,2014-01-29,249,17114,2014-02-12,95307.29837,153591,15세이상관람가,17
538,아토믹 블론드,0.184566,0.05,58064,2950708,0.01975,744323,액션,744323.4968,2017-08-30,471,27662,2017-09-13,72892.96815,154928,청소년관람불가,29
539,아빠를 빌려드립니다,0.267262,0.8481700000000001,1088532,9481047,0.22784000000000001,864919,코미디,1478314.956,2014-11-20,324,13283,2014-12-04,61104.819410000004,159555,12세이상관람가,876
540,세이프 하우스,0.184566,0.4,160563,801928,0.15883,744323,액션,1168654.501,2012-02-29,267,13945,2012-03-14,51943.4822,162673,15세이상관람가,13
541,노리개,0.267262,0.05,387,2790966,0.01975,864919,드라마,864919.5959999999,2013-04-18,255,21086,2013-05-02,44426.48242,166500,청소년관람불가,119
542,원 데이,0.184566,0.05,3728,1811167,0.15883,864919,드라마,930581.5959999999,2012-12-13,227,18480,2012-12-27,97994.94836000001,166766,15세이상관람가,14
