,movie_name,nation,distribution,director_average,actor_sum,rate,genre,release_date,day1_screen,day1_audience,day15_date,day15_audience
436,시체 전문 처리반 - 스머글러,일본,팝엔터테인먼트,2096,0,청소년관람불가,스릴러,2013-09-05,6,375,2013-09-18,1641
437,악의교전,일본,에이원엔터테인먼트,90381,0,15세이상관람가,애니메이션,2013-08-29,18,140,2013-09-11,0
438,짚의 방패,일본,(주)미디어데이,89906,197974,청소년관람불가,스릴러|액션,2013-08-29,30,1186,2013-09-11,4545
439,괜찮아 3반,일본,(주)팝엔터테인먼트,1149,1302,청소년관람불가,스릴러,2013-09-05,19,95,2013-09-18,1794
440,나우 유 씨 미 : 마술사기단,미국,(주)미디어데이,1045768,5768997,15세이상관람가,액션|스릴러,2013-08-22,484,146606,2013-09-04,2313868
441,드래곤볼Z : 신들의 전쟁,일본,(주)팝엔터테인먼트,0,0,전체관람가,드라마,2013-08-29,209,4821,2013-09-11,44066
442,가을 소나타,스웨덴,롯데쇼핑㈜롯데엔터테인먼트,3807,96043,12세이상관람가,범죄|액션|스릴러,2012-03-22,1,44,2012-04-04,919
443,빨간 욕정-꿈의 정사,일본,(주)인벤트스톤,2,0,전체관람가,애니메이션|액션|어드벤처|SF,2012-03-21,1,2,2012-04-03,0
444,마리아 스투아르다,미국,㈜영화사 백두대간,0,0,12세이상관람가,드라마,2013-09-07,2,49,2013-09-20,287
446,아름다운 이별은 없다,한국,(주)인스터피씨엠,361,0,전체관람가,공연|드라마|멜로/로맨스,2013-08-22,1,100,2013-09-04,0
447,투 마더스,프랑스,씨제이이앤엠(주),74704,600751,15세이상관람가,액션,2013-08-22,198,11201,2013-09-04,69723
448,불량경찰: 부정부패 소탕작전,스페인,(주)스넵쏘울,128,0,청소년관람불가,스릴러|공포(호러),2013-08-29,1,192,2013-09-11,0
449,백의의 유부녀-굶주린 형수님,일본,(주)싸이더스,2,0,청소년관람불가,드라마,2012-03-21,1,2,2012-04-03,0
450,뫼비우스,한국,(주)소나무픽쳐스,84505,632671,청소년관람불가,액션,2013-09-05,123,4959,2013-09-18,33505
451,관음 - 욕망의 유희,한국,(주)인디플러그,454,0,청소년관람불가,성인물(에로),2013-08-29,1,10,2013-09-11,200
452,방독피,한국,(유)조이앤컨텐츠그룹,305384,44270,청소년관람불가,멜로/로맨스,2013-08-22,1,4,2013-09-04,582
453,R.I.P.D. : 알.아이.피.디.,미국,(주)넥스트엔터테인먼트월드(NEW),399416,1806758,청소년관람불가,드라마,2013-08-22,260,13515,2013-09-04,101136
454,잡스,미국,(주)케이알씨지,0,5746515,청소년관람불가,멜로/로맨스|드라마,2013-08-29,400,33062,2013-09-11,223391
455,콘트라밴드,미국,유니버설픽쳐스인터내셔널 코리아(유),169993,0,15세이상관람가|15세이상관람가,액션|코미디|범죄,2012-03-22,173,6742,2012-04-04,52743
456,여변호사 성희롱사건,일본,(주)넥스트엔터테인먼트월드(NEW),0,0,12세이상관람가,드라마,2013-11-21,1,10,2013-12-04,0
457,마세티 킬즈,미국,유니버설픽쳐스인터내셔널 코리아(유),58658,0,청소년관람불가,액션|스릴러,2013-11-21,20,1279,2013-12-04,4085
458,온 투어,프랑스,(주)도키엔터테인먼트,1890,11829,청소년관람불가,성인물(에로),2012-04-05,3,93,2012-04-18,1280
459,사이비,한국,(주)팝엔터테인먼트,3910616,1318896,청소년관람불가,코미디|액션|스릴러|범죄,2013-11-21,75,1323,2013-12-04,18702
460,수호지-무사조씨,중국,(주)씨타마운틴픽쳐스,659,0,청소년관람불가,드라마,2013-11-07,5,500,2013-11-20,4490
461,투건스,미국,(주)넥스트엔터테인먼트월드(NEW),192461,735357,청소년관람불가,애니메이션|스릴러,2013-11-07,49,465,2013-11-20,7664
462,블랙 가스펠,한국,(주)케이알씨지,0,1040929,15세이상관람가,액션,2013-11-14,134,4172,2013-11-27,42161
463,결혼전야,한국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),411340,10356584,청소년관람불가,액션|드라마|코미디,2013-11-21,514,56240,2013-12-04,945039
464,극장판 쥬얼펫: 스위트댄스 프린세스,일본,(주)넥스트엔터테인먼트월드(NEW),0,7305,전체관람가,드라마,2013-11-07,28,99,2013-11-20,4055
465,러빙 이비자: 섹슈얼아일랜드,네덜란드,씨너스엔터테인먼트(주),601,0,15세이상관람가,멜로/로맨스|코미디,2013-11-14,4,104,2013-11-27,0
468,올 이즈 로스트,미국,(주)인스터피씨엠,8533,326001,전체관람가,공연,2013-11-07,33,961,2013-11-20,10940
469,"소설, 영화와 만나다",한국,(주)영화사폴,1253075,2848892,청소년관람불가,멜로/로맨스|드라마|코미디,2013-11-21,5,64,2013-12-04,1114
470,로빈슨 주교의 두 가지 사랑,미국,유니버설픽쳐스인터내셔널 코리아(유),0,0,12세이상관람가,드라마,2013-11-14,2,22,2013-11-27,580
472,청춘정담,한국,(주)레인보우팩토리,0,424683,15세이상관람가,다큐멘터리,2013-11-21,5,33,2013-12-04,474
473,섹스중독자들,러시아,(주)케이알씨지,10,0,청소년관람불가,멜로/로맨스|드라마,2013-11-21,5,419,2013-12-04,5033
474,사오리의 비뇨기과,일본,디마엔터테인먼트,19,0,15세이상관람가,멜로/로맨스|코미디,2013-11-07,1,10,2013-11-20,0
475,"소설, 영화와 만나다",한국,(주)영화사폴,1253075,2848892,청소년관람불가,멜로/로맨스|드라마|코미디,2013-11-21,5,64,2013-12-04,1114
476,하늘에서 음식이 내린다면 2,미국,(주)소나무픽쳐스,0,4984886,청소년관람불가,멜로/로맨스|코미디,2013-11-21,309,11643,2013-12-04,507185
477,스시 걸,미국,(주)도키엔터테인먼트,0,0,청소년관람불가,멜로/로맨스|코미디,2013-11-13,5,320,2013-11-26,1640
478,밀레니엄 : 제3부 벌집을 발로 찬 소녀,스웨덴,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2988,334898,전체관람가,애니메이션|코미디|가족,2012-04-05,8,83,2012-04-18,999
479,필스,영국,스크린조이,0,0,청소년관람불가,범죄|스릴러,2013-11-21,6,208,2013-12-04,883
480,나폴레옹 토레스전투,포르투갈,팝엔터테인먼트,0,915627,청소년관람불가,범죄|스릴러,2013-11-14,5,528,2013-11-27,4532
481,사랑은 마법처럼,프랑스,(주)앤드플러스미디어웍스,0,0,청소년관람불가,범죄|스릴러,2013-11-14,5,75,2013-11-27,715
483,프란체스카 다 리미니,미국,찬란,0,0,청소년관람불가,뮤지컬,2013-11-16,2,16,2013-11-29,0
484,붉은 가족,한국,(주)쇼박스,170,4184062,15세이상관람가,액션|드라마,2013-11-06,6,189,2013-11-19,3677
485,롤플레이2 : 동침,한국,(주)인스터피씨엠,599,0,전체관람가,공연|드라마|멜로/로맨스,2013-11-21,2,70,2013-12-04,0
486,써커,미국,(주)김기덕 필름,0,0,15세이상관람가,드라마|액션,2013-11-07,1,100,2013-11-20,0
487,위기의 남자들,영국,골든타이드픽처스(주),5883,0,청소년관람불가,미스터리|멜로/로맨스,2013-11-21,1,77,2013-12-04,0
488,오렌지,미국,(주)스넵쏘울,0,0,청소년관람불가,공포(호러),2013-11-20,5,200,2013-12-03,0
489,"소설, 영화와 만나다",한국,(주)영화사폴,1253075,2848892,청소년관람불가,멜로/로맨스|드라마|코미디,2013-11-21,5,64,2013-12-04,1114
490,벨벳키스2-금지된사랑,일본,(주)미디어데이,55,0,15세이상관람가,코미디|액션,2013-11-14,1,10,2013-11-27,0
491,체브라시카,일본,(주)수키픽쳐스,0,4673009,15세이상관람가,코미디|멜로/로맨스|드라마,2013-11-14,23,110,2013-11-27,0
492,디스커넥트,미국,(주)도키엔터테인먼트,0,1826824,청소년관람불가,성인물(에로),2013-11-07,110,2189,2013-11-20,23117
493,제 5원소 리마스터링 감독판,프랑스,브릿지웍스 엔터테인먼트(주),250744,1346758,전체관람가,애니메이션,2013-11-20,0,0,2013-12-03,0
494,변태 가면,일본,(주)영화사 빅,0,0,청소년관람불가,드라마|스릴러,2013-11-14,9,76,2013-11-27,0
495,인류멸망 보고서,한국,(주)팝엔터테인먼트,2413489,12022401,15세이상관람가,SF|액션|어드벤처,2012-04-11,227,34502,2012-04-24,97140
496,별이 빛나는 밤,대만,에이원엔터테인먼트,0,547949,15세이상관람가,액션|코미디,2012-04-05,20,140,2012-04-18,3161
497,더 파이브,한국,롯데쇼핑㈜롯데엔터테인먼트|타임스토리그룹(주),0,9637971,15세이상관람가,SF,2013-11-14,501,47976,2013-11-27,680236
498,"꽃잎, 춤",일본,씨제이 씨지브이(CJ CGV)(주),1465,317762,전체관람가,드라마,2013-11-21,2,21,2013-12-04,369
499,폭렬닌자 키사라기,일본,씨제이이앤엠(주),1,0,청소년관람불가,스릴러|드라마,2013-11-07,1,10,2013-11-20,0
500,흑협 2,홍콩,(주)영화사 조제,101483,0,12세이상관람가,드라마,2013-11-20,5,300,2013-12-03,0
501,극장판 요술공주 밍키: 꿈 속의 윤무,일본,(주)도키엔터테인먼트,249807,0,청소년관람불가,액션,2013-11-14,36,179,2013-11-27,0
502,무게,한국,태창엔터테인먼트(주),1278,670684,15세이상관람가,액션|드라마|SF,2013-11-07,2,53,2013-11-20,903
503,헝거게임: 판엠의 불꽃,미국,에이원엔터테인먼트,13743,2409273,전체관람가,애니메이션,2012-04-05,461,39051,2012-04-18,526960
504,사랑해! 진영아,한국,(주)넥스트엔터테인먼트월드(NEW),0,3226869,청소년관람불가,드라마,2013-11-07,79,670,2013-11-20,4877
505,소녀,한국,롯데쇼핑㈜롯데엔터테인먼트,17202,1364194,15세이상관람가,액션|드라마|SF,2013-11-07,73,2326,2013-11-20,20020
506,더 퍼지,미국,㈜인디스토리|(주)인디플러그,0,1134053,15세이상관람가,드라마,2013-11-06,189,15120,2013-11-19,136655
507,스콘드: 잔혹 불륜사,미국,씨제이이앤엠(주),2370,0,청소년관람불가,멜로/로맨스|미스터리,2013-11-14,4,238,2013-11-27,318
508,수호지-영웅천하 손립,중국,유니버설픽쳐스인터내셔널 코리아(유),88,0,청소년관람불가,스릴러|SF,2013-11-13,5,320,2013-11-26,1460
509,"소설, 영화와 만나다",한국,(주)영화사폴,1253075,2848892,청소년관람불가,멜로/로맨스|드라마|코미디,2013-11-21,5,64,2013-12-04,1114
510,붉은 바캉스 검은 웨딩 2,한국,미디어브로스(주),2308,0,청소년관람불가,스릴러|공포(호러),2013-11-28,20,689,2013-12-11,5100
511,고양이 소녀,한국,(주)케이알씨지,575,0,15세이상관람가,액션,2013-11-28,1,1,2013-12-11,0
512,카운슬러,미국,(주)팝파트너스,818474,2674813,청소년관람불가,스릴러,2013-11-14,272,16533,2013-11-27,132638
513,운명의 산 낭가 파르밧,독일,골든타이드픽처스(주),11945,854,청소년관람불가,멜로/로맨스|드라마,2013-12-12,5,55,2013-12-25,597
514,월드 워 좀비,미국,이십세기폭스코리아(주),5,0,청소년관람불가,범죄|드라마|스릴러,2013-11-27,6,272,2013-12-10,493
515,욕망의 법칙,스페인,(주)씨타마운틴픽쳐스,0,415714,전체관람가,드라마,2013-11-07,5,611,2013-11-20,4584
516,이스케이프 플랜,미국,(유)조이앤컨텐츠그룹,147498,1160614,청소년관람불가,공포(호러)|액션,2013-12-05,258,18880,2013-12-18,289103
517,혐오스런사쿠라코의일생,일본,(주)소나무픽쳐스,19,0,청소년관람불가,드라마,2013-11-21,1,10,2013-12-04,0
518,여자가 사랑할때,프랑스,판씨네마(주),792,0,청소년관람불가,액션|스릴러,2013-12-05,6,61,2013-12-18,0
519,"페어웰, 마이 퀸",프랑스,(주)도키엔터테인먼트,4783,838483,청소년관람불가,성인물(에로),2013-12-05,24,944,2013-12-18,7829
520,논스톱: 분노의 질주,스페인,주식회사 풍경소리,0,0,청소년관람불가,드라마,2013-11-28,5,499,2013-12-11,5063
521,호세마리아 신부의 길,미국,(주)더블앤조이픽쳐스,355020,1162672,15세이상관람가,드라마,2013-11-28,5,58,2013-12-11,1491
522,잉투기,한국,(주)소나무픽쳐스,255546,2333561,청소년관람불가,액션|스릴러,2013-11-14,92,1472,2013-11-27,14700
523,화양: 당대최고수전,대만,(유)영화사 화수분,773,0,15세이상관람가,드라마,2013-12-12,5,662,2013-12-25,0
524,하늘에서 음식이 내린다면 2,미국,(주)소나무픽쳐스,0,4984886,청소년관람불가,멜로/로맨스|코미디,2013-11-21,309,11643,2013-12-04,507185
525,선배의 첫경험레슨,일본,CGV아트하우스,6,0,15세이상관람가,액션|드라마,2013-11-28,1,10,2013-12-11,0
526,혈적자: 황제암살단,중국,(주)소나무픽쳐스,92019,60559,15세이상관람가,판타지|멜로/로맨스,2013-11-14,5,534,2013-11-27,4807
527,간기남,한국,(주)도키엔터테인먼트,1144238,7703948,청소년관람불가,성인물(에로),2012-04-11,332,103609,2012-04-24,922769
528,트러블 위드 블리스,미국,(주)소나무픽쳐스,0,0,청소년관람불가,액션|드라마,2013-11-07,1,77,2013-11-20,0
529,완전 소중한 사랑,한국,(주)쇼박스,180513,0,청소년관람불가,코미디|스릴러,2013-11-21,60,830,2013-12-04,19811
530,철권: 블러드 벤전스,일본,(주)미디어데이,0,0,15세이상관람가,코미디|드라마,2012-04-05,1,1,2012-04-18,0
531,갬빗,미국,(주)씨타마운틴픽쳐스,32549,0,12세이상관람가,드라마,2013-11-28,94,3424,2013-12-11,14426
532,오르가즘 다이어리,영국,(주)도키엔터테인먼트,0,0,15세이상관람가,애니메이션|액션,2013-12-05,3,40,2013-12-18,0
533,컴퍼니 유 킵,미국,(주)나이너스엔터테인먼트,62245,0,15세이상관람가,코미디|범죄,2013-12-05,23,133,2013-12-18,2122
534,어바웃 타임,영국,(주)컴퍼니엘,959016,1822350,청소년관람불가,멜로/로맨스|드라마,2013-12-05,442,66278,2013-12-18,1631723
535,야관문: 욕망의 꽃,한국,(주)미디어데이,404209,86295,15세이상관람가,스릴러,2013-11-07,87,646,2013-11-20,5966
536,세이프 헤이븐,미국,유니버설픽쳐스인터내셔널 코리아(유),51719,6785131,15세이상관람가,멜로/로맨스|코미디,2013-11-06,108,2360,2013-11-19,37613
537,로또 간호사,일본,(주)씨타마운틴픽쳐스,0,0,청소년관람불가,미스터리|멜로/로맨스,2013-11-14,1,10,2013-11-27,0
538,데드 엔드,한국,(주)팝엔터테인먼트,452,0,15세이상관람가,멜로/로맨스|드라마,2013-11-14,0,0,2013-11-27,0
539,친구 2,한국,(주)도키엔터테인먼트,1505543,12040656,청소년관람불가,성인물(에로),2013-11-14,753,304184,2013-11-27,2516655
540,잉여들의 히치하이킹,한국,(주)마노엔터테인먼트,0,0,청소년관람불가,미스터리|스릴러,2013-11-28,30,607,2013-12-11,11343
541,카라스: 레블레이션,일본,롯데쇼핑㈜롯데엔터테인먼트,826,0,청소년관람불가,액션,2013-11-28,3,30,2013-12-11,270
542,필링 인사이드,일본,CGV아트하우스,0,0,12세이상관람가,다큐멘터리,2013-11-07,1,10,2013-11-20,0
543,마리아짱의유혹,일본,에이원엔터테인먼트,15,0,청소년관람불가,애니메이션|액션|판타지,2013-12-05,1,10,2013-12-18,0
544,헝거게임: 캣칭 파이어,미국,(주)도키엔터테인먼트,1155506,2518992,청소년관람불가,멜로/로맨스,2013-11-21,581,74320,2013-12-04,937599
545,풍경,한국,(주)도키엔터테인먼트,3952,0,청소년관람불가,성인물(에로),2013-12-12,10,59,2013-12-25,1423
546,킬 좀비,영국,롯데쇼핑㈜롯데엔터테인먼트,0,0,15세이상관람가,판타지|액션,2013-12-02,1,100,2013-12-15,0
548,앤드 오브 워,아일랜드,(주)나우콘텐츠,8754,1392799,청소년관람불가,코미디|공포(호러),2013-11-07,5,320,2013-11-20,4850
549,진링의 13소녀,중국,CGV아트하우스,291614,1039333,12세이상관람가,드라마,2013-11-14,6,50,2013-11-27,1370
551,어웨이크닝,영국,(유)영화사 화수분,60,0,청소년관람불가,전쟁|드라마,2013-12-12,1,50,2013-12-25,0
552,코난: 암흑의 시대,미국,(주)프레인글로벌,223975,513953,15세이상관람가,드라마,2012-04-05,195,4209,2012-04-18,32982
553,텔레비전,기타,(주)나이너스엔터테인먼트,0,0,15세이상관람가,공포(호러)|스릴러,2013-11-07,2,44,2013-11-20,471
554,노란 코끼리,일본,씨제이이앤엠(주),1075,0,청소년관람불가,판타지|액션,2013-11-14,10,738,2013-11-27,2317
555,글로리아,칠레,(주)엣나인필름,0,0,전체관람가,코미디|드라마,2013-12-05,12,295,2013-12-18,5424
556,화려한 외출,한국,(주)미디어데이,845445,0,15세이상관람가,멜로/로맨스,2013-12-05,20,1793,2013-12-18,0
557,사랑은 당신,이탈리아,판씨네마(주),0,0,청소년관람불가,드라마|코미디,2013-11-28,7,30,2013-12-11,1308
558,플래티나 데이터,일본,(주)영화사폴,2798,0,청소년관람불가,드라마,2013-12-12,6,430,2013-12-25,2802
559,집으로 가는 길,한국,(주)팝엔터테인먼트,834378,11289157,청소년관람불가,멜로/로맨스|드라마|코미디,2013-12-11,601,90148,2013-12-24,1514581
560,열한시,한국,(주)미디어데이,1550403,5888288,15세이상관람가,SF|스릴러|액션,2013-11-28,477,64960,2013-12-11,838713
561,푸셔: 파이널 프로젝트,영국,씨제이이앤엠(주),0,0,15세이상관람가,드라마,2013-12-04,5,160,2013-12-17,420
562,오싱,일본,씨제이이앤엠(주),1350,50451,15세이상관람가,스릴러,2013-12-05,224,5190,2013-12-18,72294
563,터미네이터 2 : 심판의 날 감독판,미국,스크린조이,2583148,0,청소년관람불가,범죄|스릴러,2013-11-14,43,1094,2013-11-27,13595
564,극장판 토리코 : 미식신의 스페셜메뉴,일본,(주)팝엔터테인먼트,0,551005,전체관람가,드라마,2013-11-28,23,150,2013-12-11,11060
565,사라진 기억,기타,(주)팝엔터테인먼트,0,0,15세이상관람가,액션|SF|스릴러,2013-12-12,5,100,2013-12-25,0
566,그녀의 비밀,일본,(주)미디어데이,22,0,전체관람가,애니메이션|어드벤처,2013-12-17,1,10,2013-12-30,0
