,movie_name,director_average
2368, 천 번을 불러도,0
2369, 청풍자,125168
2370, 컬러풀 웨딩즈,0
2371, 킬 유어 달링,0
2372, 파멜라 로즈 살인사건,52074
2373, 할리데이,84773
2374, 황구,676798
2375, 황금시대,13195
2376, 히치하이크,0
2377, 거짓말 2014,235
2378, 벤데타: 피의 복수,1
2379, 스튜어디스 애처일기,37
2380, 혼전 순결 여대생의 정사,37
2381, 거룩한 소녀 마리아,0
2382, 나를 찾아줘,459426
2383, 나의 멋진 친구들,0
2384, 다이빙벨,98072
2385, 레드카펫,0
2386, 로미오와 줄리엣,0
2387, 마인드스케이프,0
2388, 범죄도시,0
2389, 보이후드,89771
2390, 시베리아 횡단열차: 대탈주,47
2391, 어웨이큰: 원혼의 부활 ,0
2392, 엔드오브왓치: NYPD  ,0
2393, 엘리아스: 바다의 보물을 찾아라!,0
2394, 오토마타,0
2395, 우리는 형제입니다,849884
2396, 타임 투 러브,0
2397, 토카레브,12465
2398, 혹스: 욕망의 법칙,55116
2399, 아라벨라,1008
2400, 신선조-낭인,62
2401, 애프터 파티,0
2402, 야쿠자-피의 전쟁,83
2403, 야한 부인의 유혹,33
2404, 와이 스톱 나우,0
2405, 원장이 오기전에-그놈의 협박,37
2406, 위층여자,0
2407, 지독한 동거-꿈속의 정사,25
2408, 틴토 브라스의 모든 것,0
2409, 깨끗하고 연약한,22608
2410, 나의 독재자,706430
2411, 내가 잠들기 전에,0
2412, 더스크: 죽음을 부르는 소녀,0
2413, 런어웨이 걸,5418
2414, 리턴드,113
2415," 모모세, 여기를 봐",0
2416, 반 고흐: 위대한 유산,0
2417, 본타: 땅콩왕국의 전설,0
2418, 서울연애,0
2419, 소리굽쇠,0
2420, 스테레오,0
2421, 앵그리스트 맨,98318
2422, 어덜트 월드,0
2423, 올랜도 블룸의 위험한 열정,0
2424, 웨스턴 리벤지,0
2425, 정사,0
2426," 제자, 옥한흠",10391
2427, 투와이스 본,6237
2428, 환상,826
2429, 라 체네렌톨라 ,0
2430, 카니발,0
2431, 낮과 밤-넘버 원,37
2432, 옆집 남편과의 밀애,37
2433, 누구에게나 찬란한,39072
2434, 다우더,19987
2435, 박스트롤,0
2436, 신선조-혈풍,265
2437, 양키 아이돌,83
2438, 원피스 : 에피소드 오브 나미 ~항해사의 눈물과 동료의 인연~,3902
2439, 인터스텔라,2644731
2440, 지옥화,572
2441, 패션왕,704892
2442, 현기증,1643
2443, 상해전기,3570
2444, 레일웨이 맨,35349
2445, 관능소설-색의 절정,54
2446, 누드 모델의 고백,0
2447, 다이노슈퍼게이터,2568
2448, 사랑에 빠지면 알게 되는 것들,0
2449, 폭렬성시,24
2450, 힐링메이트,0
2451, 1000 : 최후의 전사들,31
2452, 거인,118621
2453, 넥스트 제네레이션 패트레이버4,9099
2454, 달사람,0
2455, 레디액션 청춘,424258
2456, 룸13,0
2457, 백여우 전설,0
2458, 브룩클린스 파이니스트,372838
2459, 아더 우먼,282410
2460, 에이리언 스카이라인,88
2461, 왓 이프,0
2462, 울브스,0
2463, 지옥이 뭐가 나빠,874
2464, 철의 꿈,0
2465, 치어리더는 모두 죽는다,10
2466, 카트,8533
2467, 토마스와 친구들: 잃어버린 왕관,27345
2468, 토미웅거러 스토리,0
2469, 틴토 브라스의 아모르,11316
2470, 크레이브,0
2471, 파이터: 죽음의 토너먼트,0
2472," 금지된 섹스, 스와핑",15
2473, 나쁜 여자는 맛있다,37
2474, 노리개 강사 히카루,37
2475, 메가포스 군단,142323
2476, 순수의 신부-우리 신랑은,48
2477, 어린 유부녀의 성적유희,4
2478, 초왕가슴 미녀의 고민,0
2479, 괴테스쿨의 사고뭉치들,0
2480, 그 사람 그 사랑 그 세상,94767
2481, 꽃과 뱀 3,18
2482, 더 덴,0
2483, 모던발레 채플린,0
2484, 몬스터 울프,503
2485, 못,0
2486, 봄,1059938
2487, 부니 베어: 롤라 구출 대모험,18237
2488, 스타빙 게임,0
2489, 아빠를 빌려드립니다,1088532
2490, 액트 오브 킬링,5149
2491, 에이리언 스페이스,0
2492, 타락한 여자,0
2493, 퓨리,438272
2494, 헝거게임: 모킹제이,1209778
2495, 워 호스,0
2496, 윌리엄 텔,3028
2497, 가디언스,7610
2498, 마이너클럽,0
2499, 아메리칸 저스티스,1
2500, 가슴 사무라이-이단의 역습,0
2501, 관능소설2-애증,54
2502, 꽃과 뱀의 비밀정사,0
2503, 신입사원 세츠코,47
2504, 고양이 사무라이,0
2505, 꾸뻬씨의 행복여행,47237
2506, 내 마음의 고향,228
2507, 넥스트 투모로우 2,0
2508," 님아, 그 강을 건너지 마오",2239
2509, 덤 앤 더머 투,128875
2510, 두 자매의 섹스 다이어리,26
2511, 불륜섹스,5
2512, 빅매치,695658
2513, 빌리 엘리어트 뮤지컬 라이브,191056
2514," 안녕, 투이",0
2515, 위 아더 나이트,185344
2516, 정사: 위험한 성적유희,307
2517, 제인 구달,0
2518, 콜드 인 줄라이,75
2519, 학교 가는길,0
2520, 해적왕의 황금나침반,7638
2521, 헤멜,0
2522, 혼스,179544
2523, 15소년 표류기: 해적섬을 탈출하라,0
2524, 게이샤의 격정,0
2525, 엑소더스: 신들과 왕들,745918
2526, 위기의 유부녀들 - 남편 후배와,17
2527, 갈증,22387
2528, 꼬마 잠수함 올리 2,0
2529, 덕수리 5형제,0
2530, 데빌스 노트,49479
2531, 모텔 라이프,0
2532, 목숨,644296
2533, 보이드 갱,0
2534, 섀도우 솔저,0
2535, 세인트 앤 솔저: 최강전차부대,40
2536, 악사들,111
2537, 울언니,0
2538, 지휘자를 위한 1분,0
2539, 춘하추동 로맨스,0
2540, 크리스마스 스타,2605
2541, 테레즈 데케루,14299
2542, GROW: 인피니트의 리얼 청춘 라이프,0
2543, 일본범죄사 위조의쾌락,10
2544, 호두까기 인형,2585
2545, 클라우트로포비아: 폐소공포증,1
2546," 러브, 로지",0
2547, 몽키킹: 손오공의 탄생,4159
2548, 버진 스노우,0
2549, 사랑에 대한 모든 것,2244
2550, 슈퍼처방전,14289
2551, 스피릿 오브 베토벤,0
2552, 신입여직원의 속옷,47
2553, 실화!정말있었던이야기,82
2554, 원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,531544
2555, 창녀와 크리스마스,0
2556, 쿼바디스,10476
2557," 파리오페라 발레의 별, 아녜스",0
2558, 파커,249813
2559, 한민족 그리고 조선족,276
2560, 무드 인디고,58209
2561, 변종샤크,18
2562, 뽕2014,441
2563, 스페이스 독 2,42720
2564, 신화 라이브 3D 더 레전드 컨티뉴스,21486
2565, 아너,0
2566, 에너미라인,0
2567, 옹박: 리턴즈 오브 레전드,226383
2568, 음란하게 짜릿하게,0
2569, 토미카 무비,0
2570, 톰과 제리 아카데미 가다,0
2571, 파티51,0
2572, 몬스터즈,87398
2573, 플라이트 7500,437992
2574, 가정부와의 불륜,26
2575, 국제시장,4090973
2576, 순수의 신부 2-그녀의 고민,48
2577, 연예계섹스스캔들 - 일본,0
2578, 타락천사 케이코 ,47
2579, 프라이빗섹스,0
2580, 호빗: 다섯 군대 전투,2015670
2581, 고딩감독,0
2582, 당신의 벽이 속삭일때,0
2583, 로스트 크리스마스,356638
2584, 마미,13577
2585, 비호외전,30690
2586, 살인의 기억,0
2587, 스티븐시걸의 굿맨,622
2588, 스페이스 배틀쉽,254
2589, 앙상블,647689
2590, 자바히트: 살인면허,0
2591, 정자왕 3D,0
2592, 제4 이노베이터,7608
2593, 쥬로링 동물탐정 극장판,0
2594, 징기스칸: 지살령,0
2595, 클라우즈 오브 실스마리아,7404
2596, 파라노말 이니테이션,0
2597, 라보엠,3499
2598, 랜드 오브 베어스,0
2599, 블러드 리벤지,100
2600, 뜨겁게 젖은 사케의 비밀,161
2601, 라스트건맨,0
2602, 살인병기,27
2603, 콜 걸,0
2604, 8광구: 몬스터의 부활,0
2605, 기술자들,823271
2606, 노화위룡,0
2607, 눈의 여왕 2: 트롤의 마법거울,367919
2608, 대영웅 소남인,0
2609, 상의원,475676
2610, 숲속으로,1496254
2611, 스타쉽 라이징,141
2612, 야한수영클럽,47
2613, 우주전쟁: 지구 최후의 날,210
2614, 일곱난쟁이,0
2615, 맵 투 더 스타,42242
2616, 진구세주전설 북두의권 1부 라오우전 순애의 장 ,0
2617, 진구세주전설 북두의권 3부 라오우전 격투의 장,423
2618, 미싱 윌리엄,0
2619," 그녀, 섹스의 시작",0
2620, 명기,0
2621, 비르: 위대한 전사,0
2622, 아메리칸 섹스 파티,0
2623, 언노운 어택,18390
2624, 이불,0
2625, 개를 훔치는 완벽한 방법,153234
2626, 더 테너 리리코 스핀토,738893
2627, 두 번째 엄마 ,366
2628, 마다가스카의 펭귄,1240953
2629, 외계인들,0
2630, 워크 오브 셰임,21093
2631, 극장판 파이널 <하늘의 유실물 : 영원한 나의 새장>,0
2632, 내일을 위한 시간,12464
2633, 불량변호사,0
2634, 테이큰 3,964713
2635, 하이킥 엔젤스,7
2636, 4명의 암살자,0
2637, 라스트 엘비스,0
2638, 매직 티팟,0
2639, 아메리칸 셰프,1958162
2640, 언브로큰,5908
2641, 워킹걸,501942
2642, 위기의 유부녀들 2 - 남편의 취미,17
2643, 천하영웅 자객,84
2644, 타임 패러독스,69313
2645, 패딩턴,0
2646, 나의 사적인 여자친구,10744
2647, 바티칸 뮤지엄,0
2648, 설해,366514
2649, 제거자,0
2650, 다중살인,0
2651, 아노말리: 타임 게이트,0
2652, 컨트랙티드,1
2653, 캐치헬,0
2654, 극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,233528
2655, 돌싱녀의 성접대의혹,54
2656, 룰라바이,0
2657, 박물관이 살아있다 : 비밀의 무덤,1531274
2658, 아메리칸 스나이퍼,214066
2659, 오늘의 연애,1689296
2660, 위기의 유부녀들 3 - 옆집 남편과,17
2661, 허삼관,270148
2662, 가자! 장미여관으로 3 - 방황 무삭제 감독판,1429
2663, 고양이 장례식,0
2664, 꽃보다 처녀귀신,0
2665, 미라클 여행기,1549
2666, 서바이벌 워,0
2667, 아이 킬드 마이 마더,23965
2668, 이별까지 7일,15465
2669, 좀비 파이트 클럽,77
2670, 강남 1970,1833885
2671, 빅 히어로,0
2672, 신주쿠 에로스,33
2673, 엑스 마키나,0
2674, 위기의 유부녀들 4 -남편을 빼앗기다,17
2675, 유아 낫 유,0
2676, 존 윅,155368
2677, 츠보미의 아로마 오일마사지,54
2678, 13 이어리,1
2679, 네이키드 걸,0
2680, 미스터 터너,15347
2681, 미이라: 고대 전설의 부활,563
2682, 베카스,0
2683, 봄의 멜로디,0
2684, 생각보다 맑은,0
2685, 성항기병,37151
2686, 와일드,35785
2687, 유닛7,62159
2688, 이엠쓰리,0
2689, 익스트림 터미네이터,47
2690, 일본범죄사 욕망의 구멍,10
2691, 맥베스,872
2692, 내 심장을 쏴라,559705
2693, 더 이퀄라이저,364560
2694, 블랙버드,0
2695, 빅 아이즈,710319
2696, 워터 디바이너,0
2697, 진격의 거인: 홍련의 화살,6026
2698, 키스보다 야한 욕정,54
2699, 러브 모션,0
2700, 마피아,0
2701, 비치하트애솔,1327
2702, 스페이스 둠스데이,216
2703, 어우동: 주인 없는 꽃,2785
2704, 엔드 오브 디 어스,0
2705, 익스트림 피어,0
2706, 임신하고 싶은 새댁의 음란한 정사,29
2707, 정사: 위험한 성적 유희 무삭제판,352
2708, 참을 수 없는 사랑,0
2709, 타임 랩스,0
2710, 트라이브,0
2711, 화끈한 써비스: 어느 잔인한 미용사의,673
2712, 킹 오브 파이터,60842
2713, 비밀: 아내의 남자,398
2714, 세비야의 이발사,0
2715, 위기의 유부녀들 5- 남편의 정체,17
2716, 찬란한 동거생활-상속남과 유부녀,54
2717, 킬러스,3
2718, 노엘의 선물,0
2719, 떡국열차의 비밀애,13
2720, 망원동 인공위성,0
2721, 바다 탐험대 옥토넛 스페셜,0
2722, 서유기 : 모험의 시작,261189
2723, 슈퍼내츄럴 액티비티,0
2724, 스나이퍼,1406
2725, 쎄시봉,1695077
2726, 오마르,2519
2727, 주피터 어센딩,1327094
2728, 지저스 러브스 미,0
2729, 최강전사 미니특공대 : 새로운 악당의 습격,46836
2730, 폭스캐처,324013
2731, 오르페오와 에우리디체,0
2732, 문열어! 요시미짱,1
2733, 오늘밤 어때? 쾌락병동,32
2734, 조선명탐정 : 사라진 놉의 딸,2821174
2735, 킹스맨 : 시크릿 에이전트,1696824
2736, 7번째 아들,404
2737, 갓 헬프 더 걸,0
2738, 관능소설 -포르노그라피아 무삭제판,22
2739, 꿈보다 해몽,65681
2740, 나는 야한 여자가 좋다 2 무삭제감독판,1430
2741, 다락방의 비밀 무삭제판,28
2742, 도라에몽 : 스탠 바이 미,124856
2743, 러브 호텔 무삭제판,2707
2744, 리틀 포레스트: 여름과 가을,5980
2745, 명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,362805
2746, 미조-못다한이야기(감독판),696
2747, 백설공주 살인사건,24451
2748, 불량 경찰2 : 부정부패 소탕 작전,510
2749, 살인게임 무삭제판,54
2750, 성항기병2,29696
2751, 엄마의 유산,0
2752, 오즈의 마법사: 돌아온 도로시,96684
2753, 옥보단-음행합궁비사,10198
2754, 정무가정,9536
2755, 첫 경험,0
2756, 탄트라 섹스 무삭제판,22
2757, 화끈하게 주는 젊은 애인,82
2758, 활: 사막의 제왕,0
2759, 아내는 음란한 꽃,54
2760, 욕망의 대지,0
2761, 이미테이션 게임,334489
2762, 찬란한 동거생활2-마성의 여자들,54
2763, 모데카이,4690
2764, 스폰지밥 3D,0
2765, 옐로우버드,272
2766," 웰컴, 삼바",1720052
2767, 이다,5245
2768, 피가로의 결혼,0
2769, 이그지스트,25792
2770, 익스트랙션 데이,0
2771, 하숙집,1245
2772, 그레이의 50가지 그림자,11728
2773, 기생수 파트1,283748
2774, 기화,0
2775, 나는 야한 여자가 좋다 무삭제감독판,2410
2776, 나이트 크롤러,0
2777, 더 라스트: 나루토 더 무비,41
2778, 바람의 검심 : 교토 대화재편,2708
2779, 배틀 오브 스페이스: 우주전쟁,221
2780, 백 투 더 비기닝,72495
2781, 어거스트 에이트,0
2782, 울트라맨 사가,0
2783, 제네시스: 세상의 소금,20871
2784, 조류인간,30110
2785, 친절한 가정부,505
2786, 킬러본색: 블랙페이스,346
2787, 파리 폴리,12513
2788, 포커스,44770
2789, H컵 젊은 과부의 짜릿한 컴백,18
2790, 벤베누토 첼리니,223490
2791, 젊은 아내는 음란하다,2
2792, 찬란한 동거생활3-불륜과 진실의 섹스,54
2793, 개: dog eat dog,4057546
2794," 단지 키스, 맛있는 키스",0
2795, 바람의 검심 : 전설의 최후편,2958
2796, 버드맨,390004
2797, 비트레이얼,0
2798, 살인캠프,820
2799, 선라이트 주니어,0
2800, 세인트 빈센트,449518
2801, 순수의 시대,1163692
2802, 완전한 사육 2015 무삭제판,0
2803, 참을 수 없는 이미지 섹스,0
2804, 창녀와 아내 무삭제판,6
2805, 헬머니,793187
2806, 타이거 마스크,0
2807, 미친 섹스,1485
2808, 팝 리뎀션,0
2809, 울언니: 성상납의 비밀 무삭제판,4780
2810, 찬란한 동거생활4-사랑과 욕망의 여행,54
2811, 첫 동거를 시작할 때,0
2812, 한밤의 사무실정사,29
2813, 두 번째 엄마 무삭제판,352
2814, 드래곤 블레이드,156675
2815, 망대,108310
2816, 베드(감독판),41340
2817, 살인의뢰,0
2818, 소셜포비아,0
2819, 신북두신권,49028
2820, 아들의 자리,0
2821, 욕망의 라쇼몽 무삭제판,6
2822, 우주로봇 씨어,0
2823, 위대한 유산,0
2824, 위플래쉬,3511017
2825, 젖은 팬티의 은밀한 유혹,18
2826, 채피,1030795
2827, 포스 마쥬어: 화이트 베케이션,0
2828, 해피 해피 와이너리,8992
2829, 매미 그리고 여자,0
2830, 다리사이 여신강림,42
2831, 달콤한 애인 계약서,3
2832, 불륜 드라마 같은 내 인생,0
2833, 그라운드의 이방인,34439
2834, 너바나,0
2835, 런 올 나이트,1234623
2836, 리바이어던,1566
2837, 몽골리안 프린세스,0
2838, 신데렐라,354814
2839, 엘리제궁의 요리사,0
2840, 와일드 카드,319762
2841, 완벽한 사육 무삭제판,7
2842, 추억의 마니,1083746
2843, 태양을 쏴라,4538
2844, 트레이서,372
2845, 섹슈얼 어드벤쳐,0
2846," 오 브라더, 오 시스터!",0
2847, 메탈헤드,0
2848, 두 번째 불륜 프리섹스 선언!,0
2849, 만져도 될까?-유부녀의 사랑,0
2850, 빚잔치 2억-노리개의 시작,12
2851, 스물,3589
2852, 울프,0
2853, 인서전트,369216
2854, 착한 여자,1126
2855, 코멧,0
2856, 편의점 알바생의 정사,0
2857, 나는 야한 여자가 좋다 3,433
2858, 나쁜 녀석들,0
2859, 마법의 히드라,0
2860, 뷰티풀 라이,8007
2861, 세계일주,394935
2862, 써스펜션,47279
2863, 아이스 토네이도,691
2864, 투캅스 인 파리,0
2865, 히든 스나이퍼,0
2866, 달콤한 애인 계약서 2,9
2867, 분노의 질주: 더 세븐,1015311
2868, 송 원,0
2869, 왕게임-48일후 전편,28
2870, 조금 더운 여름밤-불륜,37
2871, 토스카,0
2872, 네이키드 피어,0
2873, 마담 보바리,97631
2874, 맛있는 택배,138
2875, 모스트 바이어런트,10199
2876, 윈드랜드,0
2877, 코모도 대 코브라,2619
2878, 파울볼,1399030
2879, 팔로우,0
2880, 폴 매카트니의 락쇼,0
2881, 화이트 갓,530
2882, 공사중,247
2883, 너에게 가르치는 사랑-욕정,37
2884, 변태인간-시간여행,23
2885, 사랑밖엔 난몰라,0
2886, 색정여왕게임-너는 견딜수 있을까?,29
2887, 코블러,104073
2888, 한 번 더 해피엔딩,527118
2889, 결혼하지 않아도 괜찮을까,1306
2890, 그런 날 사이에 어떤 날,0
2891, 다크,325
2892, 더 타겟,56105
2893, 몬스터,0
2894, 뱀파이어 아카데미,490193
2895, 소림배구 ,25785
2896, 엘리노어 릭비: 그 남자,9233
2897, 엘리노어 릭비: 그 남자 그 여자,9413
2898, 엘리노어 릭비: 그 여자,28703
2899, 유고와 라라: 하늘고래와 구름섬 대모험,26292
2900, 은하철도의 꿈,0
2901, 음양사 2015,1
2902, 일분만 더,0
2903, 장수상회,5040334
2904, 질투,751
2905, 청춘의 증언,0
2906, 화장,104959
2907, 후쿠시마의 미래,3037
2908, 카르멘,0
2909, 파리지엔느 프로젝트,0
2910, 왕게임-48일후 후편,28
2911, 충격! 변태커플,0
2912, 검은손,74282
2913, 나쁜 사랑,5478
2914, 내일까지 5분전,70321
2915, 다이빙벨: 진실은 침몰하지 않습니다,74180
2916, 더 건맨,1003080
2917, 생 로랑,1797
2918, 신은 죽지 않았다,2935
2919, 아름다운 유혹,13724
2920, 옥전사,0
2921, 위자,0
2922, 음란한 도촬,1
2923, K 미싱 킹즈,0
2924, 몸으로 갚을께,6
2925, 변태투명인간-팬티가 좋아,23
2926, 사랑의 소용돌이,0
2927, 더 딥 블루 씨,0
