,movie_name,movie_code,director_name,director_code,release_date,nation
1764, 레커스,20147787,D.R. 후드,10090431,2014-04-03,영국
1765, 리댁티드,20078705,브라이언 드 팔마,10031773,2014-04-03,미국
1766, 리얼리티: 꿈의 미로,20147722,마테오 가로네,10024554,2014-04-03,이탈리아
1767, 백프로,20124047,김명균,10004056,2014-04-03,한국
1768, 세이빙 미스터 뱅크스,20147509,존 리 행콕,10067767,2014-04-03,미국
1769, 쓰리데이즈 투 킬,20147612,맥지,10025471,2014-04-03,미국
1770, 어거스트: 가족의 초상,20147678,존 웰스,10068230,2014-04-03,미국
1771, 왕의 이름으로 2,20148462,우베 볼,10052214,2014-04-03,독일
1772, 웨이스트 랜드,20110436,루시 워커,20175448,2014-04-03,브라질
1773, 짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,20147971,하시모토 마사카즈,20175880,2014-04-03,일본
1774, 베요네타-블러디 페이트,20148554,키자키 후미노리,20188766,2014-04-09,일본
1775, 유부녀의 상상간음,20147574,반헤이 타로,20179320,2014-04-09,일본
1776, 조교신세계,20148189,칸바라 나오토,20188292,2014-04-09,일본
1777, 가시,20134585,김태균,10006085,2014-04-10,한국
1778, 가자! 장미여관으로 2 - 갈증,20148535,김봉은,10004364,2014-04-10,한국
1779, 갤로워커: 블레이드의 귀환,20098177,앤드류 고스,10045808,2014-04-10,미국
1780, 녀녀녀,20136578,한승림,10087623,2014-04-10,한국
1781, 더 체이스,20148068,프레드 카바예,20113761,2014-04-10,프랑스
1782, 런치박스,20147805,리테쉬 바트라,10028073,2014-04-10,인도
1783, 마녀사냥꾼,20148412,알렉스 드 라 이글레시아,10044780,2014-04-10,스페인
1784, 마이 보이,20133922,전규환,10061231,2014-04-10,한국
1785, 마이 와이프의 은밀한 제안,20148574,다이스케 아먀구치,20188770,2014-04-10,일본
1786, 방황하는 칼날,20129787,이정호,10057331,2014-04-10,한국
1787, 보호자,20130483,유원상,20152031,2014-04-10,한국
1788, 비.에이.패스: 불륜의 늪,20148012,아제이 발,10075973,2014-04-10,인도
1789, 선 오브 갓,20147968,크리스토퍼 스펜서,10090811,2014-04-10,미국
1790, 수호지-강철 보갑,20148380,황조권,20169162,2014-04-10,중국
1791, 슈퍼미니,20147694,토마스 자보|헬레네 지라드,10009241|10088930,2014-04-10,프랑스
1792, 슈퍼히어로의 진실,20148348,크리스 벨,10059993,2014-04-10,미국
1793, 신의 선물,20132806,문시현,20112401,2014-04-10,한국
1794, 은밀하게 음란하게,20148492,이세일,10056085,2014-04-10,한국
1795, 은밀한 가족,20148213,알렉산드로스 아브라나스,20188308,2014-04-10,그리스
1796, 포르노 메이커,20148328,쉐인 스탠리,20188769,2014-04-10,미국
1797, 헤라클레스 : 레전드 비긴즈,20147609,레니 할린,10014887,2014-04-10,미국
1798, 니드 포 스피드,20148232,스캇 워프,20126696,2014-04-16,미국
1799, 다이버전트,20147283,닐 버거,10009032,2014-04-16,미국
1800, 도쿄 파이브 걸,20148411,칸바라 나오토,20188292,2014-04-16,일본
1801, 런어웨이걸의 정사,20148614,아사오 마사히로,20188811,2014-04-16,일본
1802, 시선,20139463,이장호,10057180,2014-04-16,한국
1803, 아워즈,20148212,에릭 헤이저러,10059847,2014-04-16,미국
1804, 페이스 오브 러브,20147948,아리 포신,10041758,2014-04-16,미국
1805, 필로미나의 기적,20147679,스티븐 프리어스,10039589,2014-04-16,영국
1806, 3억원에 낙찰된 여자,20147573,치즈카 코이치,20187921,2014-04-16,일본
1807, 거꾸로 된 파테마,20148518,요시우라 야스히로,10073250,2014-04-17,일본
1808, 그랜드 피아노,20148208,유지니오 미라,10053960,2014-04-17,스페인
1809, 나이트 오브 더 데드 ,20148395,마크 앳킨스,10024294,2014-04-17,미국
1810, 디아즈: 이 피를 지우지 말라,20147681,다니엘레 비카리,20188690,2014-04-17,이탈리아
1811, 러브멘토,20148394,신혜성,20166836,2014-04-17,한국
1812, 메이크 유어 무브 ,20148009,듀안 아들러,10013158,2014-04-17,한국
1813, 미라클맨 ,20148414,마크 러팔로,10024081,2014-04-17,미국
1814, 빨간머리 앤 : 네버엔딩스토리,20148210,다카하타 이사오,10009949,2014-04-17,일본
1815, 쇼트피스,20148603,오토모 가츠히로,10050952,2014-04-17,일본
1816, 수호지-강호의 장청,20148555,류신의,20167522,2014-04-17,중국
1817, 스위니,20134072,닉 러브,10008896,2014-04-17,영국
1818, 신부의 아이들,20148463,빈코 브레잔,10033423,2014-04-17,크로아티아
1819, 신의 전사,20148234,조엘 노보아,10089117,2014-04-17,베네수엘라
1820, 여자의 정사,20148517,후안 드라고,20188809,2014-04-17,미국
1821, 영주의 애인,20148649,그레니오 봉데,10021601,2014-04-17,프랑스
1822, 오기와 악동들 더 무비,20148276,올리비에 장 마리,10063070,2014-04-17,프랑스
1823, 음란한 하숙집 여주인,20148610,나카오 타카오,20188833,2014-04-17,일본
1824," 의궤, 8일간의 축제 3D",20148494,최필곤,20188646,2014-04-17,한국
1825, 이쁜 것들이 되어라,20130481,한승훈,20143761,2014-04-17,한국
1826, 치한열차 ,20148572,쿠니자와 미노루,20178640,2014-04-17,일본
1827, 카토 프로젝트,20148007,김정욱,20125808,2014-04-17,한국
1828, 플러쉬,20148549,캐서린 하드윅,10074930,2014-04-17,미국
1829, 한공주,20134122,이수진,10056161,2014-04-17,한국
1830, 라보엠,20148390,리카르도 샤이,20188836,2014-04-19,독일
1831, 팔스타프,20147257,제임스 레바인,20188837,2014-04-19,미국
1832, 미나의 비밀 섹스,20148707,이토 이치헤이,20188726,2014-04-23,일본
1833, 불륜 온천 여행,20148410,칸바라 나오토,20188292,2014-04-23,일본
1834, 어메이징 스파이더맨 2,20135661,마크 웹,10024339,2014-04-23,미국
1835, 언싱커블,20098194,그레고 조단,10002686,2014-04-23,미국
1836, 파가니니: 악마의 바이올리니스트,20136805,버나드 로즈,10030459,2014-04-23,독일
1837, 귀신을 보는 눈: 동안,20148612,대니 팽|옥사이드 팽 천,10010231|10051034,2014-04-24,홍콩
1838, 넥스트 제네레이션 패트레이버,20148551,오시이 마모루,10050553,2014-04-24,일본
1839, 룸메이트,20148498,후루사와 다케시,10090456,2014-04-24,일본
1840, 멜로,20125231,이로이,10058131,2014-04-24,한국
1841, 미션 13,20148552,다니엘 스탬,20112354,2014-04-24,미국
1842, 셔틀콕,20136321,이유빈,10056931,2014-04-24,한국
1843, 아버지의 이메일,20122124,홍재희,10089793,2014-04-24,한국
1844, 온리 갓 포기브스,20138542,니콜라스 윈딩 레픈,10008711,2014-04-24,미국
1845, 천재 강아지 미스터 피바디,20133601,롭 민코프,10018181,2014-04-24,미국
1846, 추격,20148797,아베 레비|실버 트리,20188856|20188857,2014-04-24,미국
1847, 탑캣: 뉴욕 대소동,20148663,알버토 마르,10045149,2014-04-24,멕시코
1848, 패밀리 S다이어리,20148622,힐데 반 미에그헴,20188807,2014-04-24,네덜란드
1849, 피의 만우절,20148630,로라 가르시아|마크 마르티네즈|카를로스 알론소,10044396|10073741|10065555,2014-04-24,스페인
1850, 피의 복수,20148665,두기봉,10013118,2014-04-24,홍콩
1851, 10분,20132800,이용승|박기용,20112022|10028506,2014-04-24,한국
1852, F.O.E.: 에프.오.이.,20148730,키오니 왁스먼,10075624,2014-04-24,미국
1853, 마지막 파티,20148757,스티븐 엘리엇,10039479,2014-04-29,호주
1854, 소녀의 음란한 밀회,20148774,카나자와 카츠지,20165920,2014-04-29,일본
1855, 그녀들의 사생활,20148409,칸바라 나오토,20188292,2014-04-30,일본
1856, 방콕 킥복서,20148711,토드 벨란카,20188858,2014-04-30,미국
1857, 역린,20139183,이재규,20111735,2014-04-30,한국
1858, 토스카나 웨딩,20148708,요한 니젠허스,10073179,2014-04-30,네덜란드
1859, 표적,20139164,창,10071587,2014-04-30,한국
1860, 도둑,20139421,벤자민 하인스버그,20175080,2014-05-01,독일
1861, 드래곤 기사단,20147900,앵겔 이즈퀴에르도|리카르도 라몬,10049223|10020550,2014-05-01,스페인
1862, 리오 2,20138962,카를로스 살다나,10073548,2014-05-01,미국
1863, 몬스터 왕국,20148277,에스벤 토프트 야콥슨,20174581,2014-05-01,스웨덴
1864, 백설공주의 마지막 키스,20148128,파블로 베르헤르,10082063,2014-05-01,스페인
1865, 수호지: 명포배선,20148714,류신의,20167522,2014-05-01,중국
1866, 위크엔드 인 파리,20147880,로저 미첼,10017730,2014-05-01,영국
1867, 잔다라 더 피날레,20148690,M.L. 반데바노프 데바쿤,20132566,2014-05-01,태국
1868, 잡가소수,20148747,홍금보,10089409,2014-05-01,홍콩
1869, 킬엠올,20148750,레이먼드 후버,20170960,2014-05-01,미국
1870, 페이퍼맨,20148589,미셸 멀로니,20188647,2014-05-01,미국
1871, 헬벤더스: 최후의 성전,20148814,J.T. 페티,10091442,2014-05-01,미국
1872, 007 북경특급 2,19968258,주성치|곡덕소,10069049|10001846,2014-05-01,홍콩
1873, 탈의실습격사건,20148806,칸바라 나오토,20188292,2014-05-07,일본
1874, 폭유! 과격한 관계,20148805,칸바라 나오토,20188292,2014-05-07,일본
1875, 닌자걸의 정사,20148850,야마가 타카유키,20188271,2014-05-08,일본
1876, 둠스데이 2014,20148852,티보 타카스,20115123,2014-05-08,미국
1877, 디태치먼트,20134601,토니 케이,10080189,2014-05-08,미국
1878, 라스트베가스,20147683,존 터틀타웁,10068421,2014-05-08,미국
1879, 수호지: 천하대인,20148613,류신의,20167522,2014-05-08,중국
1880, 엠파이어 스테이트,20148629,디토 몬티엘,10013510,2014-05-08,미국
1881, 예고살인자,20148848,마이클 오블로위츠,10023311,2014-05-08,미국
1882, 피부색깔=꿀색,20135142,융 헤닌|로랑 브왈로,20168102|20168101,2014-05-08,벨기에
1883, 히트맨 NO.2 : 살인면허,20148615,페리 반달,20188727,2014-05-08,영국
1884, 감금의 제국,20148858,칸바라 이쿠토,20187906,2014-05-14,일본
1885, 뱀파이어걸의 정사,20148918,혼다 칸스케,20188943,2014-05-14,일본
1886, 인간중독,20133322,김대우,10003851,2014-05-14,한국
1887, 절정의 훔쳐보기,20148804,칸바라 나오토,20188292,2014-05-14,일본
1888, 트랜센던스,20130522,월리 피스터,10052557,2014-05-14,미국
1889, 고질라,20147874,가렛 에드워즈,10021168,2014-05-15,미국
1890, 슈퍼스톰,20148849,제이슨 부케,10063656,2014-05-15,미국
1891, 스타로부터 스무 발자국,20147967,모건 네빌,10088625,2014-05-15,미국
1892, 슬기로운 해법,20133811,태준식,10079546,2014-05-15,한국
1893, 신촌좀비만화,20148534,류승완|한지승|김태용,10019069|10087753|10006116,2014-05-15,한국
1894, 월 스트리트: 분노의 복수,20148966,우베 볼,10052214,2014-05-15,캐나다
1895, 진저 앤 로사,20136294,샐리 포터,10034927,2014-05-15,영국
1896, 침입자들 : 로봇의 역습,20148967,패트릭 라이언 심즈,10082584,2014-05-15,미국
1897, 캠퍼스 S 커플,20125343,송창용,10037252,2014-05-15,한국
1898, 쾌걸 조로리의 공룡알을 지켜라,20148628,이와사키 토모코,20172887,2014-05-15,일본
1899, 파라다이스,20148983,디아블로 코디,10013422,2014-05-15,미국
1900, 하펫 꿈나라 모험,20148664,알렉스 콜스,10044877,2014-05-15,스페인
1901, 편의점 여알바,20148803,칸바라 나오토,20188292,2014-05-21,일본
1902, 강시: 리거모티스,20148995,주노 막,20188948,2014-05-22,홍콩
1903, 고스트 메신저 극장판,20135946,구봉회,20153528,2014-05-22,한국
1904, 그녀,20148748,스파이크 존즈,10039674,2014-05-22,미국
1905, 극장판 헌터X헌터 : 더 라스트 미션 ,20148675,카와구치 케이이치로,10073893,2014-05-22,일본
1906, 대지진 2014,20149054,매트 코드,10025329,2014-05-22,미국
1907, 더 바디,20148129,오리올 파울로,10015608,2014-05-22,스페인
1908, 도희야,20134586,정주리,10062231,2014-05-22,한국
1909, 배꼽과 무릎사이,20148853,강세진,20120528,2014-05-22,한국
1910, 엑스맨: 데이즈 오브 퓨처 패스트,20147669,브라이언 싱어,10031865,2014-05-22,미국
1911, 온리 포 유,20149064,캣 코이로,20189006,2014-05-22,미국
1912, 욕망의 하녀,20149184,토모마츠 나오유키,20166003,2014-05-22,일본
1913, 유부녀워칭-무삭제,20148917,조우 사다오,20169627,2014-05-22,일본
1914, 일대일,20148447,김기덕,10003696,2014-05-22,한국
1915, 케이트 맥콜,20148835,카렌 몬크리프,10073336,2014-05-22,미국
1916, 탐엣더팜,20147689,자비에 돌란,20115444,2014-05-22,캐나다
1917, 투 워리어스,20149066,홍금보,10089409,2014-05-22,홍콩
1918, 루살카,20147251,오토 솅크,20189449,2014-05-24,미국
1919, 에바-최종병기유이,20149191,미카미 노리히사,20189450,2014-05-28,일본
1920, 은밀한 사육,20149192,카와노 고우시,20169892,2014-05-28,일본
1921, 조교부부교실,20148802,칸바라 나오토,20188292,2014-05-28,일본
1922, 관능소녀 복수단,20149087,오스틴 칙,10050523,2014-05-29,미국
1923, 귀접,20148668,이현철,20188669,2014-05-29,한국
1924, 극장판 루팡 3세 VS 명탐정 코난,20148648,카메가키 하지메,20169843,2014-05-29,일본
1925, 끝까지 간다,20130442,김성훈,10004662,2014-05-29,한국
1926, 나의 라임 오렌지 나무,20138607,마르코스 번스테인,10021576,2014-05-29,브라질
1927, 로사 ,20125827,맹관표,20128775,2014-05-29,한국
1928, 말레피센트,20148383,로버트 스트롬버그,10016790,2014-05-29,미국
1929, 몬스터즈,20148878,가렛 에드워즈,10021168,2014-05-29,영국
1930, 무명인,20128546,김성수,10004597,2014-05-29,한국
1931, 에너미,20148687,드니 빌뇌브,20113786,2014-05-29,캐나다
1932, 에브리 잭 해즈 어 질,20134482,제니퍼 드볼데르,20167400,2014-05-29,프랑스
1933, 오큘러스,20148686,마이크 플래너건,10022775,2014-05-29,미국
1934, 음란한 밀회-이웃집 유부녀,20148916,조우 사다오,20169627,2014-05-29,일본
1935, 인 데어 스킨,20149106,제레미 파워 레김발,10079108,2014-05-29,캐나다
1936, 젊은 엄마 2,20148698,노성수,20188707,2014-05-29,한국
1937, 죽음의 천사,20149053,루시아 푸엔조,10081677,2014-05-29,아르헨티나
1938, 차가운 장미,20148681,필립 클로델,20115265,2014-05-29,프랑스
1939, 침묵의 목격자,20148837,비행,10088351,2014-05-29,중국
1940, 크로싱 오버,20098173,웨인 크라머,10052750,2014-05-29,미국
1941, 킹 켈리,20149024,앤드류 닐,10045816,2014-05-29,미국
1942, 퍼지,20134691,안티 조키넨,20113001,2014-05-29,핀란드
1943, SX 테잎,20148756,버나드 로즈,10030459,2014-05-29,미국
1944, 마더스 데이,20134907,대런 린 보우즈만,10010254,2014-05-30,미국
1945, 스튜던트 서비스,20125566,엠마누엘 베르코,20127811,2014-05-30,프랑스
1946, 돈 카를로,20149142,피터 스테인,20189209,2014-05-31,독일
1947, 덤프걸의 섹스,20149272,후지와라 켄이치,10090660,2014-06-03,일본
1948, 하이힐,20136062,장진,10060535,2014-06-03,한국
1949, 가구야공주 이야기,20148829,다카하타 이사오,10009949,2014-06-04,일본
1950, 논스톱 액시던트,20149290,프레드 올렌 레이,10084969,2014-06-04,미국
1951, 도쿄 엘리베이터걸,20148859,칸바라 이쿠토,20187906,2014-06-04,일본
1952, 마이 블랭키,20148347,프란시스 닐슨,10084221,2014-06-04,스페인
1953, 사케 불륜정사,20149251,칸바라 나오토,20188292,2014-06-04,일본
1954, 스퀴시랜드,20148743,김태익,20189537,2014-06-04,한국
1955, 시베리안 에듀케이션,20148354,가브리엘 살바토레,10000114,2014-06-04,이탈리아
1956, 엣지 오브 투모로우,20148807,더그 라이만,10010452,2014-06-04,미국
1957, 우는 남자,20132482,이정범,10057273,2014-06-04,한국
1958, 더 콩그레스,20147908,아리 폴만,10041760,2014-06-05,이스라엘
1959, 레디액션! 폭력영화,20135770,최원경|김도경,20160047|20189151,2014-06-05,한국
1960, 레슨 인 러브,20149185,레이븐 그레고리,10063519,2014-06-05,미국
1961, 리스본행 야간열차,20147684,빌 어거스트,10033528,2014-06-05,독일
1962, 무사 노보우: 최후의 결전,20149055,이누도 잇신|히구치 신지,10055053|10090890,2014-06-05,일본
1963, 바라: 축복,20148727,키엔체 노르부,10078706,2014-06-05,부탄
1964, 스틸 라이프,20148826,우베르토 파솔리니,10052122,2014-06-05,영국
1965, 엄마와 나 그리고 나의 커밍아웃,20148605,기욤 갈리엔,20188659,2014-06-05,프랑스
1966, 금단의 과외실습,20149252,칸바라 나오토,20188292,2014-06-11,일본
1967, 성인돌의 향기,20149253,칸바라 나오토,20188292,2014-06-11,일본
