,movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day14_date,day14_audience
3506, 아내의 애인,20155491,소영환,20216487,한국,2015-10-08,2015-10-08,20,301,2015-10-21,363
3507," 안녕, 전우치! 도술로봇대결전",20153801,김대창,20214346,한국,2015-10-08,2015-10-08,59,278,2015-10-21,11804
3508, 유부녀:납치감금,20156223,쿠와하라 마사히데,20217089,일본,2015-10-08,2015-10-08,1,10,2015-10-21,0
3509, 음란한 화상 무삭제판,20155804,쿠니사와 미노루,10051648,일본,2015-10-08,2015-10-08,1,1,2015-10-21,0
3510, 이메지네룸,20153681,스토브 하르유,20214250,핀란드,2015-10-08,2015-10-08,1,2,2015-10-21,0
3511, 팬,20150562,조 라이트,10065000,미국,2015-10-08,2015-10-08,404,15998,2015-10-21,182969
3512, 호프 로스트,20155222,데이빗 페트루치,20111171,이탈리아,2015-10-08,2015-10-08,1,1,2015-10-21,0
3513, 환타스틱 러브짐: 전쟁 같은 사랑,20156242,한우진,20143957,한국,2015-10-08,2015-10-08,20,286,2015-10-21,0
3514, 절정의 테크닉: 파동,20155903,카와사키 미노루,20216854,일본,2015-10-09,2015-10-09,1,10,2015-10-22,0
3515, 그녀의 섹스 테크닉,20156405,코시자카 야스시,20209426,일본,2015-10-12,2015-10-12,1,10,2015-10-25,0
3516, 미친 줄리아,20149710,매튜 A. 브라운,10025254,미국,2015-10-12,2015-10-12,1,9,2015-10-25,0
3517, 옆집 유부녀 - 은밀한 유혹,20156276,쿠보데라 카즈토,20120521,일본,2015-10-12,2015-10-12,1,1,2015-10-25,0
3518, 히 후 데어,20155344,폴 탠터,20213046,영국,2015-10-12,2015-10-12,1,1,2015-10-25,0
3519, 가정교사의 위험한 방문,20156517,나니와 텐카쿠,20217386,일본,2015-10-13,2015-10-13,1,10,2015-10-26,0
3520, 강한건 당신의 키스 -체취,20156084,에모토 토시로,20209492,일본,2015-10-14,2015-10-14,1,1,2015-10-27,0
3521, 글래머 여선생의 야한 수업,20156518,나니와 텐카쿠,20217386,일본,2015-10-14,2015-10-14,1,10,2015-10-27,0
3522, 남편에게만은 알리지마,20156088,이시카와 히토시,10056405,일본,2015-10-14,2015-10-14,1,1,2015-10-27,0
3523, 어론 인 더 다크2 : 마녀사냥꾼,20088656,마이클 로쉬|피터 쉬어러,10022952|10085869,독일,2015-10-14,2015-10-14,1,10,2015-10-27,0
3524, 유부녀 가정부의 정사,20156087,아즈마 지로,10042560,일본,2015-10-14,2015-10-14,1,1,2015-10-27,0
3525, 유부녀들,20155879,경석호,20187184,한국,2015-10-14,2015-10-14,20,373,2015-10-27,516
3526, 육체가 아는 관계,20156086,이시노 쇼세이,10088954,일본,2015-10-14,2015-10-14,1,1,2015-10-27,0
3527, 육체의 결합 - 100일의 사랑,20156085,이마오카 신지,10055307,일본,2015-10-14,2015-10-14,1,1,2015-10-27,0
3528," 그녀, 잉그리드 버그만",20154807,스티그 비요크만,10038973,스웨덴,2015-10-15,2015-10-15,15,152,2015-10-28,2004
3529, 더 비지트,20155639,M. 나이트 샤말란,10091491,미국,2015-10-15,2015-10-15,275,7372,2015-10-28,52197
3530, 데스가즘,20156390,제이슨 레이 하우덴,10019689,뉴질랜드,2015-10-15,2015-10-15,1,1,2015-10-28,0
3531, 라이프,20155602,안톤 코르빈,10043967,캐나다,2015-10-15,2015-10-15,99,1660,2015-10-28,16536
3532, 리그레션,20152121,알레한드로 아메나바르,10044445,스페인,2015-10-15,2015-10-15,143,2918,2015-10-28,17317
3533, 미션스쿨,20150921,강의석,20135460,한국,2015-10-15,2015-10-15,3,6,2015-10-28,119
3534, 비밀,20156553,박은경|이동하,20066038|20204806,한국,2015-10-15,2015-10-15,305,7539,2015-10-28,49980
3535, 수호지-무림호걸 이운,20152807,류신의,20167522,중국,2015-10-15,2015-10-15,1,1,2015-10-28,0
3536, 슈퍼 스파이: 수상한 임무,20155010,하비에르 페서,10086918,스페인,2015-10-15,2015-10-15,98,858,2015-10-28,24298
3537, 시럽,20158722,아람 라파포트,20219948,미국,2015-10-15,2015-10-15,1,1,2015-10-28,0
3538, 아델라인 : 멈춰진 시간,20155562,리 톨랜드 크리거,10088796,미국,2015-10-15,2015-10-15,238,3754,2015-10-28,39747
3539, 온리 유,20155057,장하오,10087076,중국,2015-10-15,2015-10-15,111,2712,2015-10-28,12373
3540, 트랜스포터: 리퓰드,20153201,카밀 들라마레,10073764,프랑스,2015-10-15,2015-10-15,415,20329,2015-10-28,161245
3541, 순결상실,20156637,카이즈 아키히코,10073976,일본,2015-10-16,2015-10-16,1,10,2015-10-29,0
3542, 밀애 : 과외선생님과의 비밀 정사,20156673,오타니 야스유키,20178320,일본,2015-10-17,2015-10-17,1,1,2015-10-30,0
3543, 저주받은 집,20155534,닐스 팀,10009092,미국,2015-10-19,2015-10-19,1,12,2015-11-01,0
3544, 마농,20156755,케네스 맥밀란,20179054,프랑스,2015-10-21,2015-10-21,8,50,2015-11-03,0
3545, 욕정의 훔쳐보기,20156091,하세가와 쿠니히로,20214568,일본,2015-10-21,2015-10-21,1,1,2015-11-03,0
3546, 음탕한 유부녀의 수첩,20156089,이시카와 히토시,10056405,일본,2015-10-21,2015-10-21,1,1,2015-11-03,0
3547, 정사2015,20156674,클레넷 버디-로즈,10060882,미국,2015-10-21,2015-10-21,1,1,2015-11-03,0
3548, 쫄깃한 양다리정사,20156090,카네다 사토시,10078578,일본,2015-10-21,2015-10-21,1,1,2015-11-03,0
3549, 힙스터: 안개의 덫,20157147,강명진,20125414,한국,2015-10-21,2015-10-21,1,1,2015-11-03,0
3550, 경계의 저편 : I'LL BE HERE -과거편-,20155537,이시다테 타이치,10056327,일본,2015-10-22,2015-10-22,27,617,2015-11-04,3579
3551, 노크 노크,20158702,일라이 로스,10058386,미국,2015-10-22,2015-10-22,68,951,2015-11-04,4024
3552, 더 폰,20157464,김봉주,20128476,한국,2015-10-22,2015-10-22,705,97241,2015-11-04,1480792
3553, 돌연변이,20145501,권오광,10002458,한국,2015-10-22,2015-10-22,365,10379,2015-11-04,97618
3554, 디판,20155386,자크 오디아르,10059444,프랑스,2015-10-22,2015-10-22,29,447,2015-11-04,5340
3555, 라이엇 클럽,20155322,론 쉐르픽,10017999,영국,2015-10-22,2015-10-22,51,720,2015-11-04,4504
3556, 말하지 못한 비밀,20150301,송동윤,10037058,한국,2015-10-22,2015-10-22,3,7,2015-11-04,0
3557, 맛있는 비행,20156709,최상훈|최상훈,20217666|10072304,한국,2015-10-22,2015-10-22,21,371,2015-11-04,3141
3558, 스피드,20148843,이상우,20111446,한국,2015-10-22,2015-10-22,6,9,2015-11-04,772
3559, 슬리핑 위드 아더 피플,20155547,레슬리 헤드랜드,10015115,미국,2015-10-22,2015-10-22,106,1094,2015-11-04,8252
3560, 애니를 위하여,20155546,스티븐 번스타인,10039390,미국,2015-10-22,2015-10-22,2,24,2015-11-04,137
3561, 오디세오,20157176,정성복,20110332,한국,2015-10-22,2015-10-22,7,39,2015-11-04,662
3562, 조선안방 스캔들-칠거지악2,20154945,이숭환,10056203,한국,2015-10-22,2015-10-22,20,360,2015-11-04,0
3563, 특종: 량첸살인기,20145504,노덕,10015745,한국,2015-10-22,2015-10-22,776,64516,2015-11-04,609717
3564, 필름시대사랑,20152064,장률,10060143,한국,2015-10-22,2015-10-22,17,99,2015-11-04,1444
3565, 헤이라이드: 죽음의 마을,20156808,테론 R. 팔슨즈,10079770,미국,2015-10-22,2015-10-22,1,1,2015-11-04,0
3566, 1941: 세바스토폴 상륙작전,20156252,세르게이 모크리츠키,10035957,러시아,2015-10-22,2015-10-22,1,1,2015-11-04,0
3567, 새폴더2,20156870,황상원,20201928,한국,2015-10-23,2015-10-23,20,363,2015-11-05,518
3568, 터키탕:섹시한 알바생,20156945,무로가 아츠시,20188086,일본,2015-10-23,2015-10-23,1,10,2015-11-05,0
3569, 운명의 힘,20156162,애셔 피쉬,20220826,독일,2015-10-24,2015-10-24,6,91,2015-11-06,0
3570, 호수의 여인,20145164,,,미국,2015-10-24,2015-10-24,3,39,2015-11-06,0
3571, 섹스천국 일본,20157063,토모마츠 나오유키,20166003,일본,2015-10-26,2015-10-26,1,10,2015-11-08,0
3572, 황금 육체-정사의 맛,20156092,하세가와 쿠니히로,20214568,일본,2015-10-26,2015-10-26,1,1,2015-11-08,0
3573, 그놈이다,20157465,윤준형,10054518,한국,2015-10-28,2015-10-28,510,97168,2015-11-10,981032
3574, 맨 프롬 UNCLE,20152745,가이 리치,10000296,미국,2015-10-28,2015-10-28,326,12715,2015-11-10,108304
3575, 미안해 사랑해 고마워,20149961,전윤수,10061405,한국,2015-10-28,2015-10-28,333,6142,2015-11-10,49805
3576, 수상한 미용실,20156763,한동호,20189680,한국,2015-10-28,2015-10-28,20,274,2015-11-10,0
3577, 스카이아크: 지구 최후의 날,20156944,사이먼 홍,10044200,미국,2015-10-28,2015-10-28,1,10,2015-11-10,0
3578, 어떤살인,20143502,안용훈,20195674,한국,2015-10-28,2015-10-28,169,2487,2015-11-10,17165
3579, 챔피언 프로그램,20155276,스티븐 프리어스,10039589,영국,2015-10-28,2015-10-28,85,538,2015-11-10,6299
3580, 하늘을 걷는 남자,20155101,로버트 저메키스,10016924,미국,2015-10-28,2015-10-28,379,19675,2015-11-10,232989
3581, 거짓말,20141608,김동명,10003943,한국,2015-10-29,2015-10-29,26,1051,2015-11-11,4953
3582, 더 랍스터,20150862,요르고스 란티모스,10065698,영국,2015-10-29,2015-10-29,56,2189,2015-11-11,33726
3583, 아마데우스 감독판,20156824,밀로스 포만,10027921,미국,2015-10-29,2015-10-29,28,551,2015-11-11,8342
3584, 악령의 땅,20157732,안소니 J. 리케르트-엡스타인,10059496,미국,2015-10-29,2015-10-29,1,25,2015-11-11,0
3585, 안드로이드 캅,20157190,마크 앳킨스,10024294,미국,2015-10-29,2015-10-29,1,1,2015-11-11,0
3586, 앙리 앙리,20154301,마틴 탈봇,10024787,캐나다,2015-10-29,2015-10-29,51,411,2015-11-11,6437
3587, 에덴: 로스트 인 뮤직,20150703,미아 한센-로브,10024466,프랑스,2015-10-29,2015-10-29,10,105,2015-11-11,1604
3588, 울보 권투부,20141081,이일하,20191146,한국,2015-10-29,2015-10-29,11,53,2015-11-11,1472
3589, 인생면허시험,20154601,이자벨 코이젯트,20112351,미국,2015-10-29,2015-10-29,25,187,2015-11-11,0
3590, 창녀 고문 지옥,20157783,타나카 노보루,10009193,일본,2015-10-29,2015-10-29,1,1,2015-11-11,0
3591, 파라노말 인시던트,20157162,듀크 히치콕,10015975,미국,2015-10-29,2015-10-29,1,1,2015-11-11,0
3592, 화장실의 피에타,20154730,마츠나가 다이시,10079409,일본,2015-10-29,2015-10-29,2,10,2015-11-11,641
3593, 고시원,20157155,이영민,20218657,한국,2015-10-30,2015-10-30,20,373,2015-11-12,524
3594, 직장섹스: 미국 남사장과 일본 여직원들,20157703,토모마츠 나오유키,20166003,일본,2015-10-30,2015-10-30,1,10,2015-11-12,0
3595, 특수부대: 정글의 전쟁,20149202,우베 볼,10052214,캐나다,2015-11-03,2015-11-03,1,10,2015-11-16,0
3596, 핫섹토크,20155273,이전,10057251,한국,2015-11-03,2015-11-03,20,361,2015-11-16,0
3597, 굴욕 조교 - 불타는 유부녀,20157828,하세가와 쿠니히로,20214568,일본,2015-11-04,2015-11-04,1,1,2015-11-17,0
3598, 그녀는 맛있는 섹스파트너,20157856,사스가 사스케,20174361,일본,2015-11-04,2015-11-04,1,10,2015-11-17,0
3599, 발칙한 사정열차 - 그놈의 느낌,20157826,오부치 아키라,20126237,일본,2015-11-04,2015-11-04,1,1,2015-11-17,0
3600, 상사를 사랑한 여직원,20157829,카타오카 슈지,20115338,일본,2015-11-04,2015-11-04,1,1,2015-11-17,0
3601, 어디까지 해봤니-유부녀,20157827,오부치 아키라,20126237,일본,2015-11-04,2015-11-04,1,1,2015-11-17,0
3602, 언내추럴,20158103,행크 브랙스톤,20221126,미국,2015-11-04,2015-11-04,1,2,2015-11-17,0
3603, 검은 사제들,20145503,장재현,10060462,한국,2015-11-05,2015-11-05,834,191090,2015-11-18,3877313
3604, 더 기프트,20155224,조엘 에저튼,10066641,호주,2015-11-05,2015-11-05,110,746,2015-11-18,8484
3605, 더 셰프,20155277,존 웰스,10068230,미국,2015-11-05,2015-11-05,380,19128,2015-11-18,184972
3606, 더 원 아이 러브,20155054,찰리 맥도웰,10071268,미국,2015-11-05,2015-11-05,58,356,2015-11-18,3758
3607, 들꽃,20141611,박석영,20191486,한국,2015-11-05,2015-11-05,12,41,2015-11-18,1007
3608, 미저리: 엘리베이터 여자,20158096,마시모 코리또르,20221106,이탈리아,2015-11-05,2015-11-05,1,8,2015-11-18,0
3609, 세상의 끝에서 커피 한잔,20142141,치앙시우청,20174480,일본,2015-11-05,2015-11-05,10,119,2015-11-18,2314
3610, 스파이 브릿지,20152871,스티븐 스필버그,10039450,미국,2015-11-05,2015-11-05,351,18404,2015-11-18,258229
3611, 아더와 미니모이 3: 두 세계의 전쟁,20156383,뤽 베송,10019011,프랑스,2015-11-05,2015-11-05,97,585,2015-11-18,54921
3612, 에이미,20153982,아시프 카파디아,10042301,영국,2015-11-05,2015-11-05,31,620,2015-11-18,8986
3613, 이스케이프,20154729,존 에릭 도들,10068165,미국,2015-11-05,2015-11-05,264,4872,2015-11-18,46755
3614, 택시,20155763,자파르 파나히,10059483,이란,2015-11-05,2015-11-05,16,134,2015-11-18,2129
3615, 하드코어 디스코,20158149,크시슈토프 스코니에츠니,10001680,미국,2015-11-05,2015-11-05,1,54,2015-11-18,0
3616, 모텔,20155274,이숭환,10056203,한국,2015-11-10,2015-11-10,20,360,2015-11-23,0
3617, 사쿠라 여자 수용소,20157837,하세가와 쿠니히로,20214568,일본,2015-11-11,2015-11-11,1,1,2015-11-24,0
3618, 실제로 있었던 조건만남,20157838,쿠보데라 카즈토,20120521,일본,2015-11-11,2015-11-11,1,1,2015-11-24,0
3619, 유부녀의 음담패설-실화,20157839,하세가와 쿠니히로,20214568,일본,2015-11-11,2015-11-11,1,1,2015-11-24,0
3620, 줄루 범죄도시,20156424,제롬 살레,10063059,프랑스,2015-11-11,2015-11-11,1,1,2015-11-24,0
3621, 포장마차-무삭제판,20158463,최율권희,20216886,한국,2015-11-11,2015-11-11,1,1,2015-11-24,0
3622, 흡족한 밤 - 마술과 섹스,20157836,쿠보데라 카즈토,20120521,일본,2015-11-11,2015-11-11,1,1,2015-11-24,0
3623, 007 스펙터,20157432,샘 멘데스,10034966,영국,2015-11-11,2015-11-11,991,186718,2015-11-24,1711319
3624, 갈리폴리 상륙작전,20156869,오잔 에렌,10073633,터키,2015-11-12,2015-11-12,5,41,2015-11-25,108
3625, 개구리왕국,20156360,넬슨 신,10007878,중국,2015-11-12,2015-11-12,121,1372,2015-11-25,43763
3626, 나도 때론 포르노그라피의 주인공이고 싶다,20151861,장성수,10060256,한국,2015-11-12,2015-11-12,20,330,2015-11-25,957
3627, 나이트 오브 컵스,20156982,테렌스 맬릭,10079743,미국,2015-11-12,2015-11-12,36,312,2015-11-25,2674
3628, 늙은 자전거,20142403,문희융,10026867,한국,2015-11-12,2015-11-12,15,334,2015-11-25,3033
3629, 더 크로니클: 뮤턴트의 반격,20156629,제제 다카히사,10064512,일본,2015-11-12,2015-11-12,41,120,2015-11-25,2604
3630, 따라지: 비열한 거리 무삭제판,20158198,신동엽,20111176,한국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3631, 몬스터 헌트,20155441,라맨 허,20081244,중국,2015-11-12,2015-11-12,167,2037,2015-11-25,25332
3632, 세상끝의 사랑,20158701,김인식,10005426,한국,2015-11-12,2015-11-12,94,579,2015-11-25,4746
3633, 세컨드 마더,20150831,안나 무이라에르트,10068989,브라질,2015-11-12,2015-11-12,17,208,2015-11-25,2542
3634, 소림사 무림 탐정-대흥도방,20157193,해도,10079219,중국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3635, 소림사 : 무림 절대고수,20157194,해도,10079219,중국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3636, 슈퍼히어로 어벤져,20157192,제레미 M. 인맨,10068271,미국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3637, 엄마친구(무삭제판),20158464,명석환,20214446,한국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3638, 우리가 사랑한 시간,20156050,드레이크 도리머스,20170123,미국,2015-11-12,2015-11-12,15,279,2015-11-25,3517
3639, 위아 유어 프렌즈,20155646,맥스 조셉,10025391,미국,2015-11-12,2015-11-12,219,2658,2015-11-25,37036
3640, 친구엄마,20158203,공자관,10001904,한국,2015-11-12,2015-11-12,20,274,2015-11-25,327
3641, 킬 리스트,20157467,벤 휘틀리,20189712,영국,2015-11-12,2015-11-12,1,1,2015-11-25,0
3642, 맛있는 정사: 오피스 와이프,20155275,김학묵,20221266,한국,2015-11-17,2015-11-17,20,360,2015-11-30,0
3643, 후궁:왕의 음탕한 정사,20155412,하세가와 구니히로,20214568,일본,2015-11-17,2015-11-17,1,10,2015-11-30,0
3644, 사랑과 성욕의 차이,20157850,하세가와 쿠니히로,20214568,일본,2015-11-18,2015-11-18,1,1,2015-12-01,0
3645, 아내에겐 할 수 없는 일-화장실,20157851,하세가와 쿠니히로,20214568,일본,2015-11-18,2015-11-18,1,1,2015-12-01,0
3646, 욕정의 기모노 정사,20157840,쿠보데라 카즈토,20120521,일본,2015-11-18,2015-11-18,1,1,2015-12-01,0
3647, 펜잔스의 해적,20158462,마이크 리,10022658,영국,2015-11-18,2015-11-18,6,14,2015-12-01,0
3648, 헝거게임: 더 파이널,20151481,프란시스 로렌스,10084230,미국,2015-11-18,2015-11-18,482,46781,2015-12-01,708673
3649, 꾸루꾸루와 친구들: 무지개 나무의 비밀,20158682,문제대,10026803,한국,2015-11-19,2015-11-19,46,226,2015-12-02,6460
3650, 나치의 대침공,20157589,조셉 J. 로손,10011371,미국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3651, 내부자들,20149314,우민호,20111283,한국,2015-11-19,2015-11-19,907,230949,2015-12-02,4019452
3652, 당신의 세상은 지금 몇 시?,20156973,사피 야즈다니안,10019514,프랑스,2015-11-19,2015-11-19,7,119,2015-12-02,1721
3653, 동창회의 목적(무삭제),20158725,정대만,20212628,한국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3654, 러브앤서울 복숭아마을 도색소동기 무삭제판,20158466,조조 히데오,10066963,한국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3655, 사일런트 하트,20156754,빌 어거스트,10033528,덴마크,2015-11-19,2015-11-19,21,324,2015-12-02,4356
3656, 셜록홈즈-비밀의 열쇠,20158465,레이첼 골덴버그,10018353,미국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3657, 스타드 업,20154562,데이빗 맥킨지,10011784,영국,2015-11-19,2015-11-19,4,17,2015-12-02,70
3658, 시티즌포,20153503,로라 포이트러스,10047860,미국,2015-11-19,2015-11-19,34,220,2015-12-02,4642
3659, 아스타 라 비스타,20157292,제프리 엔트호벤,10064551,벨기에,2015-11-19,2015-11-19,7,39,2015-12-02,506
3660, 아이돌 마스터 무비 : 빛의 저편으로!,20155740,니시고리 아츠시,20216787,일본,2015-11-19,2015-11-19,54,2276,2015-12-02,19753
3661, 앱,20157290,바비 보어만스,20204240,네덜란드,2015-11-19,2015-11-19,1,1,2015-12-02,0
3662, 오퍼레이터,20157705,아마리아 올슨|오빈 올슨,10013883|10041744,미국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3663, 완벽한 사육: 인간 사냥,20158845,마크 앳킨스,10024294,미국,2015-11-19,2015-11-19,1,12,2015-12-02,0
3664, 왕의 이름으로 3,20158327,우베 볼,10052214,캐나다,2015-11-19,2015-11-19,1,10,2015-12-02,0
3665, 용주골,20158806,최우성,20223066,한국,2015-11-19,2015-11-19,5,32,2015-12-02,562
3666, 재키 앤 라이언,20156925,아미 카난 만,20166223,미국,2015-11-19,2015-11-19,55,347,2015-12-02,3006
3667, 착한 처제,20158385,강훈,20186360,한국,2015-11-19,2015-11-19,19,408,2015-12-02,588
3668, 친밀한 적,20078266,플로렝 에밀리오 시리,10085239,프랑스,2015-11-19,2015-11-19,1,10,2015-12-02,0
3669, 클로즈 레인지,20157062,아이삭 플로렌틴,10042469,미국,2015-11-19,2015-11-19,1,1,2015-12-02,0
3670, 프리덤,20155690,피터 쿠센스,10045239,미국,2015-11-19,2015-11-19,96,6456,2015-12-02,74371
